Status,Barnesiellaceae.,Mogibacteriaceae.,Odoribacteraceae.Butyricimonas,Odoribacteraceae.Odoribacter,Tissierellaceae.1.68,Tissierellaceae.Anaerococcus,Tissierellaceae.Finegoldia,Tissierellaceae.Peptoniphilus,Tissierellaceae.ph2,Tissierellaceae.WAL_1855D,Actinomycetaceae.Actinomyces,Actinomycetaceae.Mobiluncus,Actinomycetaceae.Varibaculum,Aerococcaceae.Aerococcus,Alcaligenaceae.Sutterella,Bacillaceae.Bacillus,Bacteroidaceae.Bacteroides,Bifidobacteriaceae.,Bifidobacteriaceae.Bifidobacterium,Bifidobacteriaceae.Gardnerella,Campylobacteraceae.Campylobacter,Carnobacteriaceae.Granulicatella,Christensenellaceae.,Clostridiaceae.,Clostridiaceae.02d06,Clostridiaceae.Clostridium,Clostridiaceae.Sarcina,Clostridiaceae.SMB53,Comamonadaceae.,Coriobacteriaceae.,Coriobacteriaceae.Atopobium,Coriobacteriaceae.Collinsella,Coriobacteriaceae.Eggerthella,Corynebacteriaceae.Corynebacterium,Desulfovibrionaceae.Bilophila,Desulfovibrionaceae.Desulfovibrio,Enterobacteriaceae.,Enterobacteriaceae.Aquamonas,Enterobacteriaceae.Citrobacter,Enterobacteriaceae.Enterobacter,Enterobacteriaceae.Erwinia,Enterobacteriaceae.Klebsiella,Enterobacteriaceae.Pantoea,Enterobacteriaceae.Plesiomonas,Enterobacteriaceae.Proteus,Enterobacteriaceae.Raoultella,Enterobacteriaceae.Salmonella,Enterobacteriaceae.Serratia,Enterococcaceae.Enterococcus,Erysipelotrichaceae.,Erysipelotrichaceae.Eubacterium.,Erysipelotrichaceae.Clostridium,Erysipelotrichaceae.Coprobacillus,Erysipelotrichaceae.Holdemania,Fusobacteriaceae.Fusobacterium,Gemellaceae.,Lachnospiraceae.,Lachnospiraceae.Ruminococcus.,Lachnospiraceae.Anaerostipes,Lachnospiraceae.Blautia,Lachnospiraceae.Clostridium,Lachnospiraceae.Coprococcus,Lachnospiraceae.Dorea,Lachnospiraceae.Epulopiscium,Lachnospiraceae.Lachnobacterium,Lachnospiraceae.Lachnospira,Lachnospiraceae.Roseburia,Lactobacillaceae.Lactobacillus,Listeriaceae.Listeria,Micrococcaceae.Rothia,Moraxellaceae.Acinetobacter,Moraxellaceae.Enhydrobacter,Oxalobacteraceae.,Pasteurellaceae.,Pasteurellaceae.Aggregatibacter,Pasteurellaceae.Haemophilus,Peptostreptococcaceae.,Peptostreptococcaceae.Clostridium.,Planococcaceae.,Porphyromonadaceae.Dysgonomonas,Porphyromonadaceae.Parabacteroides,Porphyromonadaceae.Porphyromonas,Prevotellaceae.Prevotella,Pseudomonadaceae.,Pseudomonadaceae.Pseudomonas,Rikenellaceae.,Ruminococcaceae.,Ruminococcaceae.Anaerotruncus,Ruminococcaceae.Faecalibacterium,Ruminococcaceae.Oscillospira,Ruminococcaceae.Ruminococcus,S24.7.,Sphingomonadaceae.Sphingomonas,Staphylococcaceae.Staphylococcus,Streptococcaceae.Lactococcus,Streptococcaceae.Streptococcus,Turicibacteraceae.Turicibacter,Veillonellaceae.,Veillonellaceae.Acidaminococcus,Veillonellaceae.Dialister,Veillonellaceae.Megasphaera,Veillonellaceae.Phascolarctobacterium,Veillonellaceae.Veillonella,Verrucomicrobiaceae.Akkermansia,Xanthomonadaceae.,Xanthomonadaceae.Stenotrophomonas
Cesarean,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,5.25786514522764e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.051573029045528e-4,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,2.62893257261382e-5,1.6779067757483814e-5,0.37307182137962713,7.88679771784146e-5,0.24777689496885252,1.6779067757483814e-5,1.6779067757483814e-5,5.25786514522764e-5,1.6779067757483814e-5,0.006467174128629996,1.6779067757483814e-5,2.8918258298752015e-4,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,2.62893257261382e-5,2.62893257261382e-5,5.25786514522764e-4,1.6779067757483814e-5,1.6779067757483814e-5,3.154719087136584e-4,0.2405999090456168,7.88679771784146e-5,1.6779067757483814e-5,1.31446628630691e-4,2.62893257261382e-5,1.051573029045528e-4,1.6779067757483814e-5,5.25786514522764e-5,1.6779067757483814e-5,1.6779067757483814e-5,2.62893257261382e-5,1.31446628630691e-4,0.009700761192944994,1.051573029045528e-4,2.62893257261382e-5,1.6779067757483814e-5,2.62893257261382e-5,1.6779067757483814e-5,5.25786514522764e-5,7.88679771784146e-5,4.206292116182112e-4,1.577359543568292e-4,1.6779067757483814e-5,5.25786514522764e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,2.62893257261382e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,0.0011041516804978044,6.835224688795931e-4,5.25786514522764e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,2.62893257261382e-5,2.62893257261382e-5,1.6779067757483814e-5,1.6779067757483814e-5,0.011304410062239426,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,5.25786514522764e-5,1.6779067757483814e-5,1.6779067757483814e-5,2.62893257261382e-5,2.62893257261382e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,0.030232724585058927,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5,0.005468179751036745,0.06932495193982643,1.6779067757483814e-5,1.6779067757483814e-5,1.6779067757483814e-5
Cesarean,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,0.012005829633962864,1.6780196293114533e-5,0.46636794425160527,4.591139439373945e-4,0.07256295883930519,1.6780196293114533e-5,1.6780196293114533e-5,2.2955697196869718e-5,1.6780196293114533e-5,0.0010330063738591374,4.5911394393739436e-5,0.004728873622555163,1.6780196293114533e-5,4.5911394393739436e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,2.066012747718275e-4,2.2955697196869718e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,2.066012747718275e-4,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,4.5911394393739436e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,0.013038836007822002,1.8364557757495774e-4,0.0013084747402215741,8.723164934810494e-4,0.0010100506766622679,1.3773418318121833e-4,4.5911394393739436e-5,0.07511104122815773,0.009710259914275893,4.820696411342642e-4,0.017239728594849162,1.6780196293114533e-5,0.02887826707366211,2.2955697196869724e-4,1.6780196293114533e-5,1.6780196293114533e-5,0.02460850739504434,0.0031908419103648914,4.5911394393739436e-5,1.6780196293114533e-5,4.5911394393739436e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,1.1477848598434862e-4,0.0021348798393088842,3.4433545795304585e-4,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,6.886709159060916e-5,1.6780196293114533e-5,0.06781112951955316,1.6780196293114533e-5,1.6780196293114533e-5,6.886709159060916e-5,0.03165590643448335,2.2955697196869724e-4,0.08709391516492372,0.025985849226856525,0.005647101510429952,1.6780196293114533e-5,1.6780196293114533e-5,1.6780196293114533e-5,9.182278878747887e-5,6.198038243154826e-4,1.6780196293114533e-5,1.6780196293114533e-5,2.2955697196869718e-5,0.0025251266916556697,1.6780196293114533e-5,1.6780196293114533e-5,0.0025251266916556697,0.03817532443839435,1.6780196293114533e-5,1.6780196293114533e-5
Cesarean,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,5.451159629465786e-5,1.6778785623576137e-5,5.451159629465786e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,0.018370407951299697,1.6778785623576137e-5,0.5889432863674835,1.6778785623576137e-5,0.0035977653554474186,1.6778785623576137e-5,5.451159629465786e-5,5.451159629465786e-5,5.451159629465786e-4,0.0044154392998672866,1.6778785623576137e-5,0.0020169290629023407,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.635347888839736e-4,1.6778785623576137e-5,1.6778785623576137e-5,5.451159629465786e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,0.0032161841813848134,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,5.451159629465786e-5,0.07517149129033318,9.812087333038414e-4,3.81581174062605e-4,1.635347888839736e-4,0.0017443710814290514,1.6778785623576137e-5,1.6778785623576137e-5,0.08710953087886325,0.032597934584205394,1.6778785623576137e-5,0.0173346876217012,1.6778785623576137e-5,0.05565633981684567,7.086507518305521e-4,5.451159629465786e-5,1.6778785623576137e-5,6.541391555358944e-4,0.0021804638517863143,1.635347888839736e-4,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,2.1804638517863143e-4,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,0.055438293431667035,1.6778785623576137e-5,5.451159629465786e-5,1.6778785623576137e-5,1.6778785623576137e-5,5.451159629465786e-5,0.007413577096073468,5.451159629465786e-5,0.027582867725096875,0.0029981377962061823,0.004033858125804681,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,9.812087333038414e-4,1.6778785623576137e-5,1.6778785623576137e-5,1.6778785623576137e-5,3.81581174062605e-4,1.6778785623576137e-5,0.003107160988795498,5.451159629465786e-5,5.451159629465786e-5,1.6778785623576137e-5,1.6778785623576137e-5
Vaginal,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,0.06546812093262312,1.6773707213237916e-5,0.03133117216061249,1.6773707213237916e-5,1.6773707213237916e-5,0.007014441528495334,1.6773707213237916e-5,2.3381471761651113e-4,1.6773707213237916e-5,0.24667452708541926,1.6773707213237916e-5,1.6773707213237916e-5,0.007248256246111844,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,0.2480774153911183,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,4.6762943523302226e-4,0.002805776611398134,1.6773707213237916e-5,2.3381471761651113e-4,2.3381471761651113e-4,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,4.6762943523302226e-4,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,2.3381471761651113e-4,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,4.6762943523302226e-4,1.6773707213237916e-5,1.6773707213237916e-5,0.025485804220199713,1.6773707213237916e-5,4.6762943523302226e-4,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,0.0032734060466311555,0.3289773076864312,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,2.3381471761651113e-4,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,0.01660084495077229,1.6773707213237916e-5,2.3381471761651113e-4,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,1.6773707213237916e-5,0.003507220764247667,1.6773707213237916e-5,7.014441528495334e-4,0.00818351511657789
Vaginal,1.6781042694837568e-5,2.932085825192197e-4,1.6781042694837568e-5,0.00583159291899337,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,3.257873139102442e-5,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,0.013129228750582837,1.6781042694837568e-5,0.4247289211447852,1.6781042694837568e-5,0.008665942550012495,6.515746278204883e-5,1.6781042694837568e-5,1.6781042694837568e-5,2.6062985112819534e-4,0.0036488179157947343,1.6781042694837568e-5,0.0030949794821473193,1.6781042694837568e-5,1.3031492556409767e-4,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,2.280511197371709e-4,1.6781042694837568e-5,1.6781042694837568e-5,0.0068741123235061515,1.6781042694837568e-5,2.280511197371709e-4,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,3.257873139102442e-5,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,6.189958964294639e-4,0.00938267464061503,6.515746278204883e-5,1.6289365695512206e-4,2.932085825192197e-4,1.6781042694837568e-5,6.515746278204883e-5,0.05336396201849799,0.0017918302265063427,5.53838433647415e-4,0.01645225935246733,1.6781042694837568e-5,0.00967588322313425,9.773619417307324e-5,1.6781042694837568e-5,1.6781042694837568e-5,0.008959151132531713,0.02273995451093504,3.257873139102442e-5,1.6781042694837568e-5,1.6781042694837568e-5,3.257873139102442e-5,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,3.257873139102442e-5,0.0012379917928589277,0.0018244089578973671,3.257873139102442e-5,1.6781042694837568e-5,1.6781042694837568e-5,0.07809121914428552,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,1.6781042694837568e-5,0.043231976555889395,0.07747222324785605,4.561022394743418e-4,0.13298638153816164,0.043981287377882955,0.019775289954351818,1.6781042694837568e-5,1.6781042694837568e-5,9.773619417307324e-5,1.3031492556409767e-4,0.0012379917928589277,0.0023130899287627333,1.6781042694837568e-5,1.6781042694837568e-5,6.515746278204883e-5,1.6781042694837568e-5,3.257873139102442e-5,0.0015637791067691718,0.0029646645565832215,1.6781042694837568e-5,1.6781042694837568e-5
Cesarean,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,5.940788384509184e-4,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,3.960525589672789e-5,3.960525589672789e-5,3.1684204717382313e-4,1.678076056092989e-5,1.5842102358691156e-4,1.678076056092989e-5,1.678076056092989e-5,7.12894606141102e-4,1.678076056092989e-5,0.024000785073417102,1.678076056092989e-5,5.940788384509184e-4,1.678076056092989e-5,4.752630707607347e-4,1.678076056092989e-5,1.678076056092989e-5,1.5842102358691156e-4,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.5842102358691156e-4,0.2337106150465913,7.921051179345578e-5,7.921051179345578e-5,6.336840943476463e-4,1.678076056092989e-5,0.005544735825541905,3.960525589672789e-5,1.678076056092989e-5,0.004316972892743341,3.960525589672789e-5,3.56447303070551e-4,1.1881576769018367e-4,0.02031749627502141,0.16297562801503526,0.09022077293274613,5.940788384509184e-4,1.678076056092989e-5,1.678076056092989e-5,1.5842102358691156e-4,7.921051179345578e-5,0.0619030149665857,0.15952997075201997,1.678076056092989e-5,1.1881576769018367e-4,1.678076056092989e-5,7.921051179345578e-5,0.15572786618593407,0.002970394192254592,1.678076056092989e-5,3.960525589672789e-5,1.5842102358691156e-4,1.678076056092989e-5,7.921051179345578e-5,1.678076056092989e-5,7.921051179345578e-5,1.678076056092989e-5,1.678076056092989e-5,7.921051179345578e-5,1.678076056092989e-5,0.005663551593232089,1.9802627948363946e-4,0.010099340253665613,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.1881576769018367e-4,1.678076056092989e-5,1.678076056092989e-5,3.960525589672789e-5,1.678076056092989e-5,1.678076056092989e-5,2.3763153538036735e-4,0.014297497378718767,7.921051179345578e-4,1.678076056092989e-5,1.678076056092989e-5,7.921051179345578e-5,1.678076056092989e-5,0.0026931574009774967,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5,0.03754578259009805,1.678076056092989e-5,1.678076056092989e-5,1.678076056092989e-5
Vaginal,1.6783299766099e-5,1.6783299766099e-5,1.6783299766099e-5,1.6783299766099e-5,1.6783299766099e-5,1.6783299766099e-5,2.4695841610842906e-5,1.6783299766099e-5,1.6783299766099e-5,1.6783299766099e-5,7.408752483252873e-4,1.6783299766099e-5,2.4695841610842906e-5,1.6783299766099e-5,2.4695841610842906e-5,1.6783299766099e-5,0.0012841837637638312,1.6783299766099e-5,0.017706918434974368,4.939168322168581e-5,1.6783299766099e-5,1.6783299766099e-5,1.6783299766099e-5,0.11989831102064231,2.4695841610842906e-5,0.0013088796053746742,0.0017287089127590036,0.01205157070609134,1.6783299766099e-5,1.6783299766099e-5,1.6783299766099e-5,1.6783299766099e-5,0.005754131095326398,1.6783299766099e-5,2.4695841610842906e-5,2.4695841610842906e-5,0.11039041200046779,9.878336644337162e-5,7.408752483252873e-5,7.655710899361302e-4,1.6783299766099e-5,0.0014817504966505746,1.6783299766099e-5,1.6783299766099e-5,2.4695841610842906e-5,4.939168322168581e-5,5.927001986602298e-4,2.71654257719272e-4,2.469584161084291e-4,0.05815870699353505,0.038303250338417354,0.05037951688611953,1.7287089127590035e-4,1.6783299766099e-5,1.6783299766099e-5,1.6783299766099e-5,0.17884728494572436,0.10979771180180757,1.6783299766099e-5,0.08379299058558999,1.6783299766099e-5,0.0016299255463156318,0.05413328481096765,0.05603486461500256,2.4695841610842906e-5,1.4817504966505745e-4,1.2347920805421455e-4,4.939168322168581e-5,1.6783299766099e-5,1.6783299766099e-5,4.939168322168581e-5,1.6783299766099e-5,1.6783299766099e-5,1.6783299766099e-5,1.6783299766099e-5,9.878336644337162e-5,7.408752483252873e-4,0.016076992888658735,2.4695841610842906e-5,2.4695841610842906e-5,4.939168322168581e-5,1.6783299766099e-5,2.2226257449758618e-4,1.6783299766099e-5,1.6783299766099e-5,4.939168322168581e-5,0.02234973665781283,1.6783299766099e-5,4.939168322168581e-5,0.03272199013436686,0.018620664574575552,1.6783299766099e-5,1.6783299766099e-5,2.4695841610842906e-5,1.6783299766099e-5,8.396586147686589e-4,1.6783299766099e-5,1.4817504966505745e-4,1.6783299766099e-5,1.6783299766099e-5,4.939168322168581e-5,1.6783299766099e-5,7.655710899361302e-4,2.4695841610842906e-5,1.6783299766099e-5,1.6783299766099e-5
Vaginal,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,7.212718831913191e-4,1.677455361496095e-5,3.6063594159565956e-4,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,0.12304898327243904,1.4425437663826384e-4,0.22092557782150107,0.001009780636467847,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,0.0038227409809139918,1.677455361496095e-5,1.677455361496095e-5,0.006924210078636664,1.677455361496095e-5,0.31259923417511776,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,0.0014425437663826382,1.4425437663826384e-4,7.212718831913192e-5,0.2201321787499906,1.677455361496095e-5,0.001009780636467847,7.212718831913192e-5,1.677455361496095e-5,1.677455361496095e-5,7.212718831913192e-5,1.677455361496095e-5,2.8850875327652767e-4,1.677455361496095e-5,2.1638156495739575e-4,1.677455361496095e-5,1.677455361496095e-5,7.212718831913192e-5,1.677455361496095e-5,1.677455361496095e-5,7.212718831913192e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,0.002091688461254826,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,2.1638156495739575e-4,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.4425437663826384e-4,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,2.1638156495739575e-4,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,2.8850875327652767e-4,1.677455361496095e-5,0.025533024664972696,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5,0.07703183712483289,1.677455361496095e-5,1.677455361496095e-5,1.677455361496095e-5
Vaginal,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,5.5710916274674414e-5,1.1142183254934883e-4,5.5710916274674414e-5,1.677737495403774e-5,0.0010027964929441393,1.677737495403774e-5,1.677737495403774e-5,5.5710916274674414e-5,1.677737495403774e-5,1.1142183254934883e-4,1.677737495403774e-5,3.342654976480465e-4,1.677737495403774e-5,1.677737495403774e-5,5.5710916274674414e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,0.010195097678265418,1.677737495403774e-5,1.677737495403774e-5,0.014039150901217951,2.2284366509869765e-4,0.6200067872208516,5.5710916274674414e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,0.002674123981184372,1.6713274882402325e-4,0.023008608421440528,1.6713274882402325e-4,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.6713274882402325e-4,5.571091627467441e-4,1.6713274882402325e-4,1.677737495403774e-5,1.6713274882402325e-4,1.677737495403774e-5,1.677737495403774e-5,1.1142183254934883e-4,5.5710916274674414e-5,1.677737495403774e-5,5.5710916274674414e-5,1.677737495403774e-5,1.1142183254934883e-4,0.0017827493207895812,9.470855766694651e-4,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,5.5710916274674414e-5,5.5710916274674414e-5,5.5710916274674414e-5,1.1142183254934883e-4,1.677737495403774e-5,1.1142183254934883e-4,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,5.5710916274674414e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,5.5710916274674414e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.1142183254934883e-4,1.677737495403774e-5,0.040446125215413624,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,0.2813401271871057,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5
Vaginal,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,8.550622932745253e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,4.275311466372626e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,4.275311466372626e-5,4.275311466372626e-5,2.9927180264608386e-4,1.677737495403774e-5,0.0010260747519294303,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.7101245865490505e-4,1.677737495403774e-5,4.275311466372626e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,0.009234672767364874,1.677737495403774e-5,1.677737495403774e-5,0.01393751538037476,1.2825934399117878e-4,0.6404844107772831,4.275311466372626e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,0.0025651868798235757,8.550622932745253e-5,0.015818652425578717,4.275311466372626e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,2.5651868798235757e-4,1.2825934399117878e-4,2.137655733186313e-4,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,4.275311466372626e-5,1.677737495403774e-5,4.275311466372626e-5,1.677737495403774e-5,1.677737495403774e-5,8.12309178610799e-4,8.550622932745252e-4,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.2825934399117878e-4,1.677737495403774e-5,0.001966643274531408,1.677737495403774e-5,1.677737495403774e-5,1.2825934399117878e-4,1.677737495403774e-5,4.275311466372626e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,8.550622932745253e-5,1.2825934399117878e-4,8.550622932745253e-5,1.677737495403774e-5,1.2825934399117878e-4,4.275311466372626e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.2825934399117878e-4,1.677737495403774e-5,0.021718582249172943,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5,8.550622932745253e-5,1.677737495403774e-5,0.28772846168687777,1.677737495403774e-5,1.677737495403774e-5,1.677737495403774e-5
