Status,Acidaminococcus_intestini,Agathobaculum_butyriciproducens,Akkermansia_muciniphila,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_putredinis,Alistipes_shahii,Anaeromassilibacillus_sp_An250,Anaerostipes_hadrus,Anaerotignum_lactatifermentans,Anaerotruncus_colihominis,Bacteroides_caccae,Bacteroides_cellulosilyticus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecis,Bacteroides_finegoldii,Bacteroides_fragilis,Bacteroides_massiliensis,Bacteroides_ovatus,Bacteroides_salyersiae,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Barnesiella_intestinihominis,Bifidobacterium_adolescentis,Bifidobacterium_bifidum,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Bilophila_wadsworthia,Blautia_obeum,Blautia_sp_CAG_257,Blautia_wexlerae,Butyricimonas_synergistica,Butyricimonas_virosa,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_bolteae_CAG_59,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_innocuum,Clostridium_lavalense,Clostridium_leptum,Clostridium_saccharolyticum,Clostridium_sp_CAG_242,Clostridium_sp_CAG_299,Clostridium_sp_CAG_58,Clostridium_spiroforme,Clostridium_symbiosum,Collinsella_aerofaciens,Collinsella_intestinalis,Collinsella_stercoris,Coprococcus_catus,Coprococcus_comes,Dialister_invisus,Dielma_fastidiosa,Dorea_formicigenerans,Dorea_longicatena,Dorea_sp_CAG_317,Eggerthella_lenta,Eisenbergiella_massiliensis,Eisenbergiella_tayi,Erysipelatoclostridium_ramosum,Escherichia_coli,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_ramulus,Eubacterium_rectale,Eubacterium_siraeum,Eubacterium_sp_CAG_38,Eubacterium_ventriosum,Faecalibacterium_prausnitzii,Firmicutes_bacterium_CAG_83,Firmicutes_bacterium_CAG_94,Flavonifractor_plautii,Fusicatenibacter_saccharivorans,Gemmiger_formicilis,Haemophilus_parainfluenzae,Haemophilus_sp_HMSC71H05,Holdemania_filiformis,Hungatella_hathewayi,Intestinimonas_butyriciproducens,Lachnoclostridium_sp_An138,Lachnospira_pectinoschiza,Lactobacillus_rogosae,Lawsonibacter_asaccharolyticus,Monoglobus_pectinilyticus,Odoribacter_splanchnicus,Oscillibacter_sp_57_20,Oscillibacter_sp_CAG_241,Parabacteroides_distasonis,Parabacteroides_merdae,Parasutterella_excrementihominis,Phascolarctobacterium_faecium,Prevotella_copri,Proteobacteria_bacterium_CAG_139,Roseburia_faecis,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_sp_CAG_471,Ruminococcaceae_bacterium_D16,Ruminococcus_bicirculans,Ruminococcus_bromii,Ruminococcus_gnavus,Ruminococcus_lactaris,Ruminococcus_torques,Ruthenibacterium_lactatiformans,Sellimonas_intestinalis,Streptococcus_parasanguinis,Streptococcus_salivarius,Streptococcus_thermophilus,Turicimonas_muris,Veillonella_atypica,Veillonella_dispar,Veillonella_infantium,Veillonella_parvula,Veillonella_sp_T11011_6
normal,0.05323554198841189,2.4152188370514424e-4,1.5333950257858465e-6,0.017549740624364638,0.001526206246967501,0.06640047269455174,1.5333950257858465e-6,6.830716001791756e-5,1.5333950257858465e-6,1.5333950257858465e-6,3.975068909102395e-4,3.487743200317849e-4,1.5333950257858465e-6,0.14313112895449975,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,0.16845024830048447,0.007681700874432885,1.5333950257858465e-6,0.023470442133141572,0.4020677701797344,0.0015671905429782513,1.6934058625337468e-4,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,9.800548197794647e-4,0.002075824007648984,5.648084574615868e-5,3.09319288797555e-4,1.5333950257858465e-6,0.002817619375246548,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,4.943603267565406e-4,1.5333950257858465e-6,1.3355579048279401e-5,1.5333950257858465e-6,4.2105756846865595e-4,1.5333950257858465e-6,1.5333950257858465e-6,0.0015602578759913585,1.5333950257858465e-6,8.288615088741338e-5,7.0346179719944925e-6,2.3856530513720458e-5,1.5333950257858465e-6,1.5333950257858465e-6,0.0012834609514411404,1.5333950257858465e-6,1.5333950257858465e-6,5.026183565497515e-5,0.0011835489860417983,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,0.006142240999402205,1.5333950257858465e-6,1.5333950257858465e-6,0.0034749993271801782,5.705177126272636e-4,1.5333950257858465e-6,0.03216869628002022,7.432226813889834e-5,1.5333950257858465e-6,9.686363094481113e-4,0.0010645721864285002,1.0021781835464618e-4,1.5333950257858465e-6,1.5333950257858465e-6,9.58339259952873e-5,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.1724363286657488e-4,1.5333950257858465e-6,0.002995931648188843,2.3040922632909498e-5,0.0027169937529514967,0.04072401514578673,1.2356459394285982e-4,1.5333950257858465e-6,0.0023795359922659633,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,0.004573419240662333,0.002849122229642871,1.5333950257858465e-6,1.5333950257858465e-6,0.0010629409706668783,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6,1.5333950257858465e-6
normal,0.031293561210939104,4.5531958798085306e-4,1.5334067848479544e-6,0.009076848122228991,2.4340277031486556e-4,0.10094069292449527,1.5334067848479544e-6,4.875211304626602e-4,1.5334067848479544e-6,1.5334067848479544e-6,2.4084709234011896e-4,1.5334067848479544e-6,1.5334067848479544e-6,0.22497674102541854,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,0.11733383372570984,0.011833095704433695,3.117927129190844e-5,0.026274720804131745,0.2417704076788354,4.559329506947923e-5,4.702447473533731e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,8.698505554847505e-4,0.0030079307491577504,1.5334067848479544e-6,6.897263718246107e-4,1.5334067848479544e-6,0.003939424257393388,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,2.9523191964272647e-4,1.5334067848479544e-6,3.404163062362462e-5,1.1858345802824192e-4,8.525741723754636e-4,1.5334067848479544e-6,1.5334067848479544e-6,4.906901711513459e-4,1.5334067848479544e-6,9.404894947067463e-5,1.564074920544915e-5,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,0.0028908806979143563,1.5334067848479544e-6,3.4757220456553666e-6,4.271049031396506e-4,0.0025811325273750693,1.5334067848479544e-6,7.053671210300596e-6,1.5334067848479544e-6,3.373494926665503e-5,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,0.008930561114954497,1.5334067848479544e-6,1.5334067848479544e-6,0.017730067063363986,0.002018678918692839,1.5334067848479544e-6,0.15143536944106253,1.952537972706397e-4,3.192552926053445e-4,0.004105543325751917,0.002772603921243084,1.9065357691609583e-4,1.5334067848479544e-6,1.5334067848479544e-6,4.892589914854878e-4,1.5334067848479544e-6,3.567726452746244e-5,3.445053909958408e-5,1.5334067848479544e-6,1.5334067848479544e-6,6.317635953573578e-4,1.5334067848479544e-6,0.001972267806671441,2.727419534649564e-4,0.003310523021367747,0.013649876063121555,1.5334067848479544e-6,1.5334067848479544e-6,0.004063527979847084,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479556e-6,1.5334067848479544e-6,1.5334067848479544e-6,0.004746302907580383,0.0012385837736811891,1.5334067848479544e-6,1.5334067848479544e-6,3.9469890641986383e-4,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6
normal,0.04949773004666436,3.173186177785424e-4,1.5334067848479544e-6,0.014633575821924956,1.0375084668303036e-4,0.07952324599424275,1.5334067848479544e-6,9.297832933590119e-5,8.943281149058392e-4,1.5334067848479544e-6,1.9317319941890832e-4,1.5334067848479544e-6,1.5334067848479544e-6,0.2789759863261509,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,0.0829161706084002,0.01342558965338766,1.5334067848479544e-6,0.010405728819591469,0.2684479946640469,5.271212371799123e-5,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,0.012247410935762319,1.2874727043025238e-4,2.8500106573715493e-4,1.5334067848479544e-6,0.006063044690586644,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,4.954312104208818e-4,8.680766405939031e-6,1.2832892024201435e-4,9.127355231883124e-4,0.001528128650086448,1.5334067848479544e-6,1.5334067848479544e-6,0.001790015867923452,1.5334067848479544e-6,1.9652000092481255e-4,1.5334067848479544e-6,8.785353952998538e-6,1.5334067848479544e-6,1.5334067848479544e-6,0.004056950950438253,1.5334067848479544e-6,1.1410501384192147e-4,0.0011500446674663322,0.004728507590107344,1.5334067848479544e-6,1.223674300596225e-4,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,2.1022096958960788e-5,1.5334067848479544e-6,0.01627852876207687,1.5334067848479544e-6,1.5334067848479544e-6,0.002351128057897704,8.722601424762834e-5,1.5334067848479544e-6,0.10381694601277196,5.788920729743679e-4,1.3178030929497807e-5,0.008997457498435217,0.003288337067097941,2.5310186388400546e-5,1.5334067848479544e-6,1.5334067848479544e-6,0.0016162959522576122,1.5334067848479544e-6,1.3491793570676325e-5,2.7715699970769198e-5,1.5334067848479544e-6,1.5334067848479544e-6,4.5370077914413877e-4,1.5334067848479544e-6,0.002024814911072044,2.633514434958371e-4,0.00908154588627106,0.011135959073160945,1.5334067848479544e-6,1.5334067848479544e-6,0.001186336546295981,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,0.00447289562509391,2.3312564239563976e-4,1.5334067848479544e-6,1.5334067848479544e-6,4.595576817794711e-4,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,2.687899959429314e-5,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6
normal,0.00918862434346212,8.631038461186436e-5,1.533392673973425e-6,0.0036636158557356554,1.533392673973425e-6,0.06847741129007086,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,0.06531574751448156,1.533392673973425e-6,0.32057319861806505,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,0.08660883136347407,0.022578796614463718,1.533392673973425e-6,0.014563161594401396,0.21516679739344854,1.533392673973425e-6,0.0031785098988508995,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,0.0021100289327220965,1.533392673973425e-6,6.624062047922604e-5,1.533392673973425e-6,0.0032699157158073196,1.533392673973425e-6,1.674213484639779e-5,1.533392673973425e-6,1.533392673973425e-6,7.518362418599751e-5,1.533392673973425e-6,2.0277740963028377e-5,6.603264364883599e-5,3.3338685911522554e-4,1.533392673973425e-6,1.533392673973425e-6,0.0011613426208979534,1.533392673973425e-6,2.6621034289924437e-5,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,0.002082783967941002,1.533392673973425e-6,3.2496379748442913e-4,0.0035612912551837577,0.008600257890288713,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,0.002394749213526054,1.533392673973425e-6,1.533392673973425e-6,0.0011389851116310246,8.077820092348946e-4,1.533392673973425e-6,0.09447066751746296,1.1157956950425358e-4,2.797288368745966e-5,0.002533677736226597,0.0027406146824646813,1.7678030583152942e-5,1.533392673973425e-6,1.533392673973425e-6,6.070843679085111e-4,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,6.540871315766589e-5,1.533392673973425e-6,0.002993306531388573,0.0012688666422096015,0.00468426215087475,0.038735996625389534,1.533392673973425e-6,8.323232752209186e-4,0.002108261129663781,1.533392673973425e-6,3.6395945318256064e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,2.4957219646804158e-6,1.533392673973425e-6,1.533392673973425e-6,0.012776640621350999,2.5061208061999174e-4,1.533392673973425e-6,1.533392673973425e-6,1.6669342955761277e-4,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,3.42121885991607e-5,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6
normal,0.02598011134943547,3.767651907868413e-5,1.533392673973425e-6,0.00949826095458838,9.329923526727073e-5,0.08668275575385671,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,0.05176480855256312,1.533392673973425e-6,0.3216012045840289,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,0.006973724279274323,1.533392673973425e-6,0.08209629548428385,0.01769935818825048,1.533392673973425e-6,0.006225756169319498,0.28280089674129305,1.533392673973425e-6,0.0035602736301539846,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.1093058681384157e-4,1.533392673973425e-6,2.2668880559876804e-4,0.00232114644140183,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,0.005441580819581538,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,5.074260995694646e-4,1.533392673973425e-6,1.533392673973425e-6,2.3508468728761128e-4,8.17444030930002e-4,1.533392673973425e-6,1.533392673973425e-6,2.3655396658315886e-4,1.533392673973425e-6,1.533392673973425e-6,1.248887401215435e-5,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,0.0015685605965181423,1.533392673973425e-6,2.464191275675497e-4,5.485659198447966e-4,0.002182719342057027,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,0.0016770773673464412,1.533392673973425e-6,0.0013159495062050706,0.012246967670994553,7.554194549536724e-4,1.533392673973425e-6,0.025310854630313556,2.5775356784748805e-4,6.485818604631419e-5,0.0018967346220308031,0.0010355270577977057,6.108003928633472e-5,1.533392673973425e-6,1.533392673973425e-6,1.4168050349923003e-4,1.533392673973425e-6,3.971252038822862e-4,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,0.004464090293957962,1.533392673973425e-6,0.002398913295544741,0.022703618520364392,1.533392673973425e-6,0.0031298797450796567,0.0020823885558753498,1.533392673973425e-6,1.4126070941478786e-4,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,0.007508436994332527,0.002689095956415386,1.533392673973425e-6,1.533392673973425e-6,3.988043802200549e-5,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.009604773083402e-4,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6,1.533392673973425e-6
normal,1.533383266723739e-6,1.533383266723739e-6,5.446486975875583e-4,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.4024428483034423e-5,5.605764413647189e-4,1.786111141803598e-4,1.071867034060488e-5,0.029311756750966096,4.4287141659639416e-4,1.533383266723739e-6,1.533383266723739e-6,0.010136656558558952,0.008480772252669246,1.533383266723739e-6,1.533383266723739e-6,0.03396586351755023,1.533383266723739e-6,0.29283818085938107,1.2321462167237385e-5,0.2790751076185769,0.2651867160918279,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.017772809911641e-4,1.533383266723739e-6,8.516835068768476e-4,1.533383266723739e-6,1.533383266723739e-6,1.1520066253921133e-5,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.4385056644026736e-4,2.9932137362362034e-4,1.533383266723739e-6,2.0435595789564446e-5,1.533383266723739e-6,6.391132408697115e-4,1.0368059628529018e-4,3.786595690419294e-5,1.533383266723739e-6,1.533383266723739e-6,0.0010346021240912823,1.533383266723739e-6,1.533383266723739e-6,2.571479136853526e-4,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.8151617436613126e-4,1.533383266723739e-6,1.533383266723739e-6,2.8289275740063725e-4,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,7.436954075574825e-4,1.533383266723739e-6,1.533383266723739e-6,0.003127247202738347,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,0.006530775646592472,1.533383266723739e-6,1.533383266723739e-6,0.012432455501231685,1.284236951089295e-4,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,8.775285250812968e-5,1.533383266723739e-6,0.0015881663512144837,1.533383266723739e-6,4.540909593828217e-4,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,0.02189073041916843,0.01666532854087897,0.0047108055274512626,0.0033458279380953553,1.533383266723739e-6,2.327053383292069e-4,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,0.0012358526728228263,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,2.656627452643377e-4,1.533383266723739e-6,0.0010962094349274692,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,6.234860205600446e-4,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6,1.533383266723739e-6
normal,1.5334373584094345e-6,1.5334373584094345e-6,0.1101614848224653,2.333868194083433e-4,1.5334373584094345e-6,0.0027387126554014687,1.5334373584094345e-6,5.778052386039105e-4,0.02073455000611358,0.0035243514120186486,0.0037458133574426243,0.023493304466530796,0.0037221640275240456,1.5334373584094345e-6,1.5334373584094345e-6,3.7678593429599434e-4,0.0037250700892513286,0.0028179779942387384,1.5334373584094345e-6,0.016533286629688167,1.5334373584094345e-6,0.12577835991780856,1.5334373584094345e-6,0.18909312760622218,0.1752913385821298,1.9360383645209068e-4,1.5334373584094345e-6,2.2516967935188808e-4,1.5334373584094345e-6,0.0036912996477997994,1.5334373584094345e-6,0.01365488259332696,1.5334373584094345e-6,9.911674670536382e-4,0.005850002466045626,1.5334373584094345e-6,1.5334373584094345e-6,1.5334373584094345e-6,4.4773392405172936e-4,1.5334373584094345e-6,5.048530683466008e-4,0.0012420908658507576,9.42966925990773e-5,9.843532533482852e-4,0.0012393852221736323,0.003625161691247843,0.002091662980468162,1.5334373584094345e-6,0.012796492084502628,1.5334373584094345e-6,8.066826518837112e-5,0.006993988696344315,4.429238908479508e-5,1.0351592290631971e-4,1.5334373584094345e-6,1.5334373584094345e-6,1.5334373584094345e-6,1.5334373584094345e-6,4.452286984247613e-4,0.0012396858492488684,0.006737152965067552,4.823060377038884e-4,0.008474877668957667,2.633493179068811e-4,6.895383015666852e-4,1.5334373584094345e-6,0.002835815200702751,0.0012595272362144552,1.5334373584094345e-6,0.010752227972896702,0.001995161689317353,1.5334373584094345e-6,1.5334373584094345e-6,0.010511726312707768,1.5334373584094345e-6,1.5334373584094345e-6,0.05372456357032978,0.0012517109322583149,1.5334373584094345e-6,1.5334373584094345e-6,1.5334373584094345e-6,1.520170910444211e-4,1.5334373584094345e-6,5.964441172685527e-4,1.5334373584094345e-6,2.846938402486489e-4,1.5334373584094345e-6,0.004528946888432836,1.5752858742375082e-4,1.5334373584094345e-6,1.5334373584094345e-6,1.5334373584094345e-6,0.006984769466037072,0.02132979161508119,0.06830337337488254,0.035895474037348656,1.5334373584094345e-6,0.003901538182414958,7.555760490935631e-5,1.5334373584094345e-6,1.5334373584094345e-6,5.096631015503796e-4,5.461391866790342e-5,1.5334373584094345e-6,1.5334373584094345e-6,1.5334373584094345e-6,0.0023677388445600407,0.001335686095274284,1.5334373584094345e-6,0.006864518635942607,9.48378213345024e-4,1.5334373584094345e-6,1.5334373584094345e-6,1.5334373584094345e-6,0.007562975540741298,1.5334373584094345e-6,1.5334373584094345e-6,1.5334373584094345e-6,1.5334373584094345e-6,1.5334373584094345e-6
normal,1.5333997294106898e-6,1.5333997294106898e-6,0.011845748769624138,4.999471921002844e-6,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,2.6097243427634842e-5,2.669718005815518e-4,2.0877794742107873e-4,5.549413832313156e-4,0.03303801029556309,2.9246910737866635e-4,9.099038896225176e-6,1.5333997294106898e-6,0.0022230651843931242,0.019664322917442065,1.5333997294106898e-6,1.5333997294106898e-6,0.02989194260511442,1.5333997294106898e-6,0.289803488939826,1.5333997294106898e-6,0.2683251576305673,0.2215212013899613,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,1.1338802316834449e-4,1.5333997294106898e-6,0.002489837006097836,1.5333997294106898e-6,1.5333997294106898e-6,6.153350040370299e-4,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,2.1967679620886493e-4,5.18645217084835e-4,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,1.7998098915610232e-4,9.838960740533596e-5,1.1388797036044478e-4,2.229764476767268e-4,1.5333997294106898e-6,0.001540537277737816,1.5333997294106898e-6,1.5333997294106898e-6,5.113459880801708e-4,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,6.929268082509941e-5,1.6538253114677405e-4,3.1896630855998145e-5,1.5333997294106898e-6,2.2727599352878925e-4,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,5.439425450051094e-5,1.9997887684011375e-5,1.5333997294106898e-6,0.018071591152848978,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,3.2816533689462667e-4,1.5333997294106898e-6,1.5333997294106898e-6,0.01982150631463839,0.0016761229562354133,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,3.069675759495746e-4,1.5333997294106898e-6,0.0010209921557072007,7.799176196764436e-6,6.884272835220915e-4,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,0.013336791275344026,0.03163975798869701,0.012204210906360041,0.011962236465383502,1.5333997294106898e-6,6.568306209813535e-4,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,2.2357638430724715e-4,4.299545852062445e-6,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,3.7716016172045444e-4,1.6898215092989608e-4,1.5333997294106898e-6,0.0011194817525509567,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,0.0014107509866685822,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6,1.5333997294106898e-6
normal,1.5334067848479544e-6,1.0418984930881025e-4,0.025434422052622602,1.5334067848479544e-6,1.5334067848479544e-6,1.5658474473857664e-4,1.5334067848479544e-6,4.445566890853842e-4,4.544557246723057e-4,3.2346848609788974e-4,3.1636917774767334e-4,0.026553812996012366,0.011070521454965676,1.5334067848479544e-6,1.5334067848479544e-6,0.0010043021559094916,0.0023478712587525655,9.769048250931631e-5,1.5334067848479544e-6,0.02694827456561242,1.5334067848479544e-6,0.30296788336815067,1.5334067848479544e-6,0.3634003957334635,0.09977317960264953,1.5334067848479544e-6,1.5334067848479544e-6,4.439567475346617e-5,1.5334067848479544e-6,0.0015450494736273855,1.5334067848479544e-6,0.0013345699795822366,1.5334067848479544e-6,1.5334067848479544e-6,9.149108648518365e-5,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,8.39918171011522e-5,1.5334067848479544e-6,1.6348407257188555e-4,7.51026831246136e-4,1.5334067848479544e-6,6.963321598719332e-4,0.0035344556558232483,4.684543608558311e-4,0.0012894743730195938,1.5334067848479544e-6,0.0025382527108485107,1.5334067848479544e-6,1.5334067848479544e-6,3.2066875886118475e-4,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,3.4296658649637155e-5,3.659643459407347e-5,1.5334067848479544e-6,3.6996395627888476e-6,0.0018467200833823573,1.5334067848479544e-6,1.8998149106213002e-6,1.5334067848479544e-6,9.829042406003884e-5,9.13910962267299e-5,1.5334067848479544e-6,0.017755270193632856,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,0.0021559899527798148,1.5334067848479544e-6,1.5334067848479544e-6,0.034515437335133965,0.0020376014867705713,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,0.0010826945185372337,1.5334067848479544e-6,0.0038185279800903595,1.3968639105989243e-4,0.001175485478382316,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,0.005431570829466297,0.029231652107662313,0.013411193415109572,0.004399571371965116,1.5334067848479544e-6,9.073116052093514e-4,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,0.0012554776851453182,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,0.001837620969863066,6.756341763720066e-4,1.5334067848479544e-6,0.002111194316992533,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,0.0015843456451997105,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6,1.5334067848479544e-6
