Status,Barnesiellaceae.,Mogibacteriaceae.,Odoribacteraceae.Butyricimonas,Odoribacteraceae.Odoribacter,Tissierellaceae.1.68,Tissierellaceae.Anaerococcus,Tissierellaceae.Finegoldia,Tissierellaceae.Peptoniphilus,Tissierellaceae.WAL_1855D,Actinomycetaceae.Actinomyces,Actinomycetaceae.Varibaculum,Alcaligenaceae.Sutterella,Bacillaceae.Anaerobacillus,Bacillaceae.Bacillus,Bacteroidaceae.Bacteroides,Bifidobacteriaceae.,Bifidobacteriaceae.Bifidobacterium,Bifidobacteriaceae.Gardnerella,Campylobacteraceae.Campylobacter,Carnobacteriaceae.Granulicatella,Christensenellaceae.,Clostridiaceae.,Clostridiaceae.02d06,Clostridiaceae.Clostridium,Clostridiaceae.Sarcina,Clostridiaceae.SMB53,Comamonadaceae.,Coriobacteriaceae.,Coriobacteriaceae.Adlercreutzia,Coriobacteriaceae.Atopobium,Coriobacteriaceae.Collinsella,Coriobacteriaceae.Eggerthella,Corynebacteriaceae.Corynebacterium,Dermabacteraceae.Brachybacterium,Desulfovibrionaceae.Bilophila,Desulfovibrionaceae.Desulfovibrio,Enterobacteriaceae.,Enterobacteriaceae.Aquamonas,Enterobacteriaceae.Citrobacter,Enterobacteriaceae.Enterobacter,Enterobacteriaceae.Erwinia,Enterobacteriaceae.Klebsiella,Enterobacteriaceae.Proteus,Enterobacteriaceae.Salmonella,Enterobacteriaceae.Serratia,Enterococcaceae.,Enterococcaceae.Enterococcus,Erysipelotrichaceae.,Erysipelotrichaceae.Eubacterium.,Erysipelotrichaceae.Bulleidia,Erysipelotrichaceae.Clostridium,Erysipelotrichaceae.Coprobacillus,Erysipelotrichaceae.Holdemania,Fusobacteriaceae.Fusobacterium,Gemellaceae.,Lachnospiraceae.,Lachnospiraceae.Ruminococcus.,Lachnospiraceae.Anaerostipes,Lachnospiraceae.Blautia,Lachnospiraceae.Clostridium,Lachnospiraceae.Coprococcus,Lachnospiraceae.Dorea,Lachnospiraceae.Epulopiscium,Lachnospiraceae.Lachnobacterium,Lachnospiraceae.Lachnospira,Lachnospiraceae.Roseburia,Lactobacillaceae.,Lactobacillaceae.Lactobacillus,Listeriaceae.Listeria,Methylobacteriaceae.Methylobacterium,Micrococcaceae.,Micrococcaceae.Kocuria,Micrococcaceae.Micrococcus,Micrococcaceae.Rothia,Moraxellaceae.,Moraxellaceae.Acinetobacter,Moraxellaceae.Enhydrobacter,Oxalobacteraceae.,Pasteurellaceae.,Pasteurellaceae.Aggregatibacter,Pasteurellaceae.Haemophilus,Peptostreptococcaceae.,Peptostreptococcaceae.Clostridium.,Planococcaceae.,Porphyromonadaceae.Dysgonomonas,Porphyromonadaceae.Parabacteroides,Porphyromonadaceae.Porphyromonas,Prevotellaceae.Prevotella,Pseudomonadaceae.,Pseudomonadaceae.Pseudomonas,Rikenellaceae.,Rikenellaceae.Alistipes,Ruminococcaceae.,Ruminococcaceae.Anaerotruncus,Ruminococcaceae.Faecalibacterium,Ruminococcaceae.Oscillospira,Ruminococcaceae.Ruminococcus,S24.7.,Sphingomonadaceae.Sphingomonas,Staphylococcaceae.Staphylococcus,Streptococcaceae.Lactococcus,Streptococcaceae.Streptococcus,Turicibacteraceae.Turicibacter,Veillonellaceae.Acidaminococcus,Veillonellaceae.Dialister,Veillonellaceae.Megasphaera,Veillonellaceae.Phascolarctobacterium,Veillonellaceae.Veillonella,Verrucomicrobiaceae.Akkermansia
Cesarean,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,5.965811612383871e-4,1.0492295154636682e-5,1.0492295154636682e-5,0.003132051096501533,1.0492295154636682e-5,9.943019353973121e-5,0.022172933159360055,1.0492295154636682e-5,0.013423076127863712,7.457264515479841e-4,1.0492295154636682e-5,4.9715096769865607e-5,1.0492295154636682e-5,0.002237179354643952,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,0.00417606812866871,1.0492295154636682e-5,1.0492295154636682e-5,0.0014914529030959681,1.0492295154636682e-5,1.0492295154636682e-5,0.0026349001288028767,0.0019388887740247583,1.0492295154636682e-5,5.468660644685216e-4,0.7745114925777362,1.0492295154636682e-5,1.0492295154636682e-5,9.943019353973121e-5,4.9715096769865607e-5,1.0492295154636682e-5,1.0492295154636682e-5,4.9715096769865607e-5,1.0492295154636682e-5,1.0492295154636682e-5,0.0018891736772548926,4.9715096769865607e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,0.009197292902425136,0.008749857031496345,1.0492295154636682e-5,0.007854985289638764,1.0492295154636682e-5,0.0035297718706604575,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,9.943019353973121e-5,0.0019388887740247583,0.010688745805521102,1.0492295154636682e-5,0.0038777775480495166,6.462962580082528e-4,0.0015411679998658338,8.451566450877151e-4,1.0492295154636682e-5,4.9715096769865607e-5,0.011086466579680028,0.0017897434837151616,0.0021377491611042207,1.0492295154636682e-5,1.0492295154636682e-5,4.9715096769865607e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.0492295154636682e-5,0.005766951225304409,1.0492295154636682e-5,8.948717418575808e-4,0.007954415483178495,0.0026349001288028767,0.003678917160970054,4.9715096769865607e-5,0.0069103984510113185,1.0492295154636682e-5,0.0065623927736222585,4.971509676986559e-4,0.00666182296716199,0.018543731095159867,0.004573788902827635,0.00959501367658406,0.0010440170321671775,0.00666182296716199,0.006065241805923604,1.0492295154636682e-5,4.9715096769865607e-5,1.0492295154636682e-5,1.0492295154636682e-5,1.4914529030959678e-4,0.01715170838560363
Vaginal,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,0.021285492176638745,1.0490531706639097e-5,1.0490531706639097e-5,6.844209703099274e-5,1.0490531706639097e-5,2.73768388123971e-4,1.0490531706639097e-5,0.0015057261346818407,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,0.500996150266867,1.0490531706639097e-5,0.04934675195934578,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,6.844209703099274e-5,0.16624585368828138,6.844209703099274e-5,1.0490531706639097e-5,0.0028061259782707023,1.0490531706639097e-5,0.04366605790577337,1.0490531706639097e-5,5.47536776247942e-4,1.368841940619855e-4,1.0490531706639097e-5,0.012593345853702668,6.844209703099274e-5,6.844209703099274e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,6.844209703099274e-5,4.7909467921694924e-4,6.844209703099274e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,6.844209703099274e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,0.07357525430831721,1.0490531706639097e-5,0.001642610328743826,6.844209703099275e-4,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,2.0532629109297826e-4,1.368841940619855e-4,7.528630673409204e-4,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,0.001642610328743826,0.001368841940619855,0.022312123632103636,4.7909467921694924e-4,1.0490531706639097e-5,6.844209703099274e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,0.04113370031562664,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,1.0490531706639097e-5,0.0015057261346818407,6.844209703099274e-5,1.0490531706639097e-5,1.0490531706639097e-5,5.47536776247942e-4,1.0490531706639097e-5,0.011908924883392739,1.0490531706639097e-5,1.0490531706639097e-5,6.844209703099274e-5,1.0490531706639097e-5,1.0490531706639097e-5,0.04072304773344068,1.0490531706639097e-5
Vaginal,1.0490862353138643e-5,5.801707569226171e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.740512270767851e-4,1.0490862353138643e-5,1.0490862353138643e-5,0.09108680883685087,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,6.381878326148788e-4,1.0490862353138643e-5,0.014040132317527333,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,0.25481099644041344,1.0490862353138643e-5,0.14295407450573283,5.801707569226171e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,5.801707569226171e-5,1.0490862353138643e-5,5.801707569226171e-5,1.1603415138452341e-4,0.1417937329918876,1.0490862353138643e-5,1.0490862353138643e-5,0.0011023244381529722,1.0490862353138643e-5,0.03550645032366417,1.0490862353138643e-5,3.481024541535702e-4,8.702561353839256e-4,1.0490862353138643e-5,0.004119212374150581,1.740512270767851e-4,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,0.056914751254108734,5.801707569226171e-5,1.0490862353138643e-5,1.1603415138452341e-4,1.0490862353138643e-5,1.0490862353138643e-5,5.801707569226171e-5,0.1048368557759169,1.740512270767851e-4,1.0490862353138643e-5,0.016360815345217803,1.0490862353138643e-5,1.0490862353138643e-5,2.9008537846130856e-4,1.0490862353138643e-5,5.801707569226171e-5,1.0490862353138643e-5,1.0490862353138643e-5,4.061195298458319e-4,1.0490862353138643e-5,5.801707569226171e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,0.004235246525535105,0.0012183585895374958,0.03190939163074394,8.122390596916638e-4,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.1603415138452341e-4,1.0490862353138643e-5,1.0490862353138643e-5,0.05662466587564742,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,5.801707569226171e-5,0.0020886147249214214,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,0.0022626659519982065,1.0490862353138643e-5,0.010443073624607106,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,1.0490862353138643e-5,0.02216252291444397,5.801707569226171e-5
Vaginal,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,5.287565447642536e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,0.001374767016387059,1.0490421491139247e-5,0.33755817817749945,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,0.1573050720673654,1.0490421491139247e-5,0.06884410212830581,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,5.287565447642536e-5,1.0490421491139247e-5,5.287565447642536e-5,4.2300523581140285e-4,0.39915831564253496,5.287565447642536e-5,1.0490421491139247e-5,0.0010046374350520817,5.287565447642536e-5,0.0021150261790570143,1.0490421491139247e-5,5.287565447642536e-5,1.5862696342927604e-4,1.0490421491139247e-5,4.2300523581140285e-4,1.5862696342927604e-4,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,2.643782723821268e-4,7.931348171463803e-4,1.0490421491139247e-5,5.287565447642536e-5,1.0490421491139247e-5,2.643782723821268e-4,1.0490421491139247e-5,3.172539268585521e-4,1.0490421491139247e-5,1.0490421491139247e-5,9.517617805756564e-4,1.0490421491139247e-5,1.0490421491139247e-5,1.0575130895285071e-4,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,4.2300523581140285e-4,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,0.0010575130895285072,8.460104716228057e-4,0.023529666242009282,5.287565447642536e-5,1.0490421491139247e-5,1.0575130895285071e-4,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,2.643782723821268e-4,5.287565447642536e-5,1.0490421491139247e-5,5.287565447642536e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.5862696342927604e-4,2.643782723821268e-4,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,5.287565447642536e-4,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,1.0490421491139247e-5,3.172539268585521e-4,1.0490421491139247e-5
Vaginal,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,3.1966545071796474e-5,1.0491744077137436e-5,0.10740759144123614,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,3.1966545071796474e-5,6.393309014359294e-4,1.0491744077137436e-5,0.0361861290212736,1.0491744077137436e-5,1.0491744077137436e-5,2.2376581550257528e-4,1.0491744077137436e-5,0.10008725261979474,1.0491744077137436e-5,0.2925897870421531,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,9.589963521538941e-5,0.13211773078173483,6.393309014359295e-5,2.876989056461682e-4,0.0014065279831590447,2.876989056461682e-4,0.025573236057437176,1.0491744077137436e-5,8.950632620103011e-4,0.05574965460521304,9.589963521538941e-5,0.006776907555220852,9.589963521538941e-5,1.0491744077137436e-5,1.0491744077137436e-5,3.1966545071796474e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,3.1966545071796474e-5,0.04756621906683314,2.2376581550257528e-4,1.0491744077137436e-5,1.9179927043077883e-4,1.0491744077137436e-5,0.004219583949477134,6.393309014359295e-5,1.0491744077137436e-5,3.1966545071796474e-5,1.0491744077137436e-5,0.013202183114651943,1.0491744077137436e-5,6.393309014359295e-5,3.516319957897612e-4,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,0.00047949817607694705,1.0491744077137436e-5,1.0491744077137436e-5,3.1966545071796474e-5,3.1966545071796474e-5,0.015567707449964881,9.589963521538941e-4,0.014225112556949427,3.1966545071796474e-5,1.0491744077137436e-5,9.589963521538941e-5,1.0491744077137436e-5,3.1966545071796474e-5,6.393309014359295e-5,3.1966545071796474e-5,0.10040691807051272,1.0491744077137436e-5,9.589963521538941e-5,1.0491744077137436e-5,4.155650859333541e-4,0.003420420322682222,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,0.0018860261592359919,1.0491744077137436e-5,1.0491744077137436e-5,1.0491744077137436e-5,6.393309014359295e-5,1.0491744077137436e-5,0.034907467218401746,1.0491744077137436e-5
Vaginal,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,7.080068162058194e-4,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,3.1466969609147526e-4,7.866742402286882e-5,0.17188832148996835,1.0490311275639397e-5,1.0490311275639397e-5,4.720045441372129e-4,1.0490311275639397e-5,0.0035400340810290967,1.0490311275639397e-5,0.12051849360303503,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,0.11627045270580011,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,0.002596024992754671,1.0490311275639397e-5,7.866742402286882e-5,1.0490311275639397e-5,1.0490311275639397e-5,0.002753359840800409,2.3600227206860646e-4,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.5733484804573763e-4,0.10053696790122635,0.3558914262794585,1.0490311275639397e-5,0.008181412098378358,1.0490311275639397e-5,0.023285557510769172,1.0490311275639397e-5,7.866742402286882e-5,2.3600227206860646e-4,7.866742402286882e-5,0.02784826810409556,1.0490311275639397e-5,0.007630740130218275,3.1466969609147526e-4,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,3.1466969609147526e-4,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.5733484804573763e-4,1.0490311275639397e-5,0.01195744845147606,1.0490311275639397e-5,7.866742402286882e-5,2.3600227206860646e-4,0.0052707174095322105,7.866742402286882e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,0.006450728769875243,1.0490311275639397e-5,8.65341664251557e-4,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,3.1466969609147526e-4,1.0490311275639397e-5,1.0490311275639397e-5,3.1466969609147526e-4,1.0490311275639397e-5,0.0014160136324116387,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,1.0490311275639397e-5,0.028084270376164167,1.0490311275639397e-5
Vaginal,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,4.042844236624542e-5,4.042844236624542e-5,0.03484931731970355,1.0491964508137136e-5,1.0491964508137136e-5,4.042844236624542e-4,8.085688473249084e-5,0.0040428442366245414,1.0491964508137136e-5,8.085688473249084e-5,4.042844236624542e-5,1.0491964508137136e-5,0.0675559271939961,1.0491964508137136e-5,0.055386966041756226,0.0020618505606785167,0.0020214221183122707,3.2342753892996337e-4,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,0.002425706541974725,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,8.085688473249084e-5,0.0984432571618076,1.0491964508137136e-5,8.085688473249084e-5,4.4471286602869965e-4,1.0491964508137136e-5,0.007236691183557929,2.8299909656371794e-4,9.298541744236446e-4,1.2128532709873624e-4,1.0491964508137136e-5,6.468550778599267e-4,0.07119448700695818,1.0491964508137136e-5,1.0491964508137136e-5,2.4257065419747248e-4,0.0021022790030447622,1.0491964508137136e-5,2.8299909656371794e-4,1.0491964508137136e-5,0.030402188659416553,0.15633678663027104,1.0491964508137136e-5,0.03416203379947738,1.0491964508137136e-5,0.030200046447585324,0.0015362808099173258,0.04204558006089524,1.0491964508137136e-5,1.0491964508137136e-5,0.2305634068146976,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,8.085688473249084e-5,1.0491964508137136e-5,8.085688473249084e-5,1.0491964508137136e-5,2.021422118312271e-4,1.0491964508137136e-5,1.0491964508137136e-5,8.489972896911538e-4,0.0012532817133536081,0.022882498379294906,1.0491964508137136e-5,4.042844236624542e-5,4.042844236624542e-5,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,4.042844236624542e-5,1.0491964508137136e-5,1.0491964508137136e-5,0.007438833395389157,1.0491964508137136e-5,4.042844236624542e-5,0.018435369719007912,0.044107430621573754,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,1.0491964508137136e-5,6.468550778599267e-4,8.085688473249084e-5,1.0491964508137136e-5,1.0491964508137136e-5,4.042844236624542e-5,1.0491964508137136e-5,0.026440201307524506,1.0491964508137136e-5
Vaginal,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,2.575753863397239e-4,1.049130321513804e-5,3.219692329246549e-5,1.049130321513804e-5,1.049130321513804e-5,8.371200056041027e-4,9.659076987739646e-5,0.11880664694919765,1.049130321513804e-5,1.2878769316986195e-4,1.6098461646232745e-4,1.049130321513804e-5,0.00833900313274856,1.049130321513804e-5,0.05038818495270849,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,3.219692329246549e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,3.219692329246549e-5,0.04613819107810305,1.049130321513804e-5,1.049130321513804e-5,1.2878769316986195e-4,1.049130321513804e-5,7.727261590191717e-4,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,8.049230823116371e-4,1.2878769316986195e-4,1.049130321513804e-5,1.049130321513804e-5,3.219692329246549e-5,3.219692329246549e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,0.04852076340174549,0.3683971963123901,3.219692329246549e-5,5.473476959719132e-4,1.049130321513804e-5,0.017740504734148486,0.0025435569401047737,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,0.014037858555514954,3.5416615621712035e-4,0.011687483155164973,3.219692329246549e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,3.219692329246549e-5,1.049130321513804e-5,1.6098461646232745e-4,8.693169288965681e-4,0.03129540944027646,1.049130321513804e-5,6.439384658493097e-5,3.219692329246549e-5,0.002575753863397239,6.439384658493097e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,0.00264014770998217,1.049130321513804e-5,0.010785969302975937,1.049130321513804e-5,0.08831616059123283,2.2537846304725842e-4,0.002253784630472584,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,1.049130321513804e-5,9.337107754814991e-4,1.049130321513804e-5,0.1092441607313354,1.049130321513804e-5,6.439384658493097e-5,1.049130321513804e-5,0.058727188085457044,1.049130321513804e-5
Vaginal,1.0493287094135324e-5,1.0493287094135324e-5,1.0493287094135324e-5,1.0493287094135324e-5,1.0493287094135324e-5,1.0493287094135324e-5,1.0493287094135324e-5,1.0493287094135324e-5,1.0493287094135324e-5,1.2591547941265716e-4,4.197182647088571e-5,0.052548726741548916,8.394365294177142e-5,1.0493287094135324e-5,0.0026442250676657997,8.394365294177142e-5,0.06996703472696648,1.0493287094135324e-5,4.197182647088571e-5,4.197182647088571e-5,1.0493287094135324e-5,0.046882530167979344,1.0493287094135324e-5,6.715492235341713e-4,8.394365294177142e-5,0.0017208448853063142,7.135210500050571e-4,4.197182647088571e-5,1.0493287094135324e-5,8.394365294177142e-5,1.0493287094135324e-5,0.0025602814147240283,1.0493287094135324e-5,1.0493287094135324e-5,1.0493287094135324e-5,1.0493287094135324e-5,0.03504647510318957,1.0493287094135324e-5,1.2591547941265716e-4,2.938027852962e-4,1.0493287094135324e-5,0.004784788217680971,0.0010073238353012573,8.394365294177142e-5,4.197182647088571e-5,1.0493287094135324e-5,0.0010912674882430286,0.09485632782420172,5.456337441215143e-4,4.197182647088571e-5,3.7774643823797145e-4,0.005959999358865772,1.0493287094135324e-5,0.005246478308860714,1.0493287094135324e-5,0.05326224779155397,0.13586280228625702,1.0493287094135324e-5,0.020062533053083368,3.3577461176708567e-4,0.020104504879554255,0.0019307040176607428,1.2591547941265716e-4,1.0493287094135324e-5,0.07504562572994365,0.18513772656307684,1.0493287094135324e-5,4.197182647088571e-5,1.0493287094135324e-5,1.0493287094135324e-5,1.0493287094135324e-5,1.0493287094135324e-5,1.0493287094135324e-5,4.197182647088571e-5,1.0493287094135324e-5,8.394365294177142e-5,1.0493287094135324e-5,3.3577461176708567e-4,3.7774643823797145e-4,8.394365294177142e-5,0.004323098126501228,6.715492235341713e-4,0.010618872097134083,1.0493287094135324e-5,1.0493287094135324e-5,3.3577461176708567e-4,1.0493287094135324e-5,2.518309588253143e-4,1.6788730588354283e-4,1.0493287094135324e-5,2.0985913235442856e-4,1.0493287094135324e-5,0.003357746117670857,1.0493287094135324e-5,0.00566619657356957,0.028624785653144056,0.05473126171803497,1.0493287094135324e-5,1.0493287094135324e-5,1.2591547941265716e-4,1.0493287094135324e-5,0.005120562829448057,1.0493287094135324e-5,1.0493287094135324e-5,4.197182647088571e-5,4.197182647088571e-5,4.197182647088571e-5,0.06451069728575134,1.0493287094135324e-5
