numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,shiftParm,trueDistr
13041,1.4299999999999997,R,-0.3600195578231292,78,150,Empirical,ANOSIM,1,WGS_covShift,Unbalanced,4,different
13041,2.128,permanovaF,0.5011167852900057,78,150,Empirical,PERMANOVA,1,WGS_covShift,Unbalanced,4,different
13041,145.18400000000003,estat,970.6039347918602,78,150,Empirical,Energy_Aitch_ALL,0.9867549668874173,WGS_covShift,Unbalanced,4,different
13041,6.118999999999986,permDispF,41.80820197607148,78,150,Empirical,PermDisp2,0.006622516556291391,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,raw_energyStat,35.5610004734731,78,150,Empirical,selProPerm,0.07947019867549669,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,mds_normEnergy,0.12988339448970518,78,150,Empirical,selProPerm,0.039735099337748346,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,scaleEStat_mds,12.995109476472997,78,150,Empirical,selProPerm,0.09933774834437085,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,PermanovaF,3.0341845496665454,78,150,Empirical,selProPerm,0.33112582781456956,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,PermanovaF_mds,13.41429513241445,78,150,Empirical,selProPerm,0.1456953642384106,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,betaDispF,87.15026856004894,78,150,Empirical,selProPerm,0.046357615894039736,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,betaDispF_mds,9.526958579511433,78,150,Empirical,selProPerm,0.8675496688741722,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,AnosimR,-0.24302295918367342,78,150,Empirical,selProPerm,1,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,EnergyF,2.3972845077850864,78,150,Empirical,selProPerm,0.23178807947019867,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,energyCor,0.44170749571752665,78,150,Empirical,selProPerm,0.152317880794702,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,energyBiasedCorrecCor,0.18458770179748085,78,150,Empirical,selProPerm,0.09271523178807947,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,rous_cF,24.982706487251264,78,150,Empirical,selProPerm,0.7218543046357616,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,rous_krusStat,9,78,150,Empirical,selProPerm,0.9536423841059603,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,combinedF,63.316995300898796,78,150,Empirical,selProPerm,0.033112582781456956,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,ScaledF,9.372737341892838,78,150,Empirical,selProPerm,0.1390728476821192,WGS_covShift,Unbalanced,4,different
51,5932.2750000000005,testStat,63.316995300898796,78,150,Empirical,selProPerm,0.033112582781456956,WGS_covShift,Unbalanced,4,different
