numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,shiftParm,trueDistr
12720,1.8049999999999926,R,-0.0028637820512821687,34,150,Empirical,ANOSIM,0.5827814569536424,WGS_covShift,Balanced,1,same
12720,3.306999999999995,permanovaF,1.1439461708218908,34,150,Empirical,PERMANOVA,0.2582781456953642,WGS_covShift,Balanced,1,same
12720,166.41700000000003,estat,1070.863638958267,34,150,Empirical,Energy_Aitch_ALL,0.2980132450331126,WGS_covShift,Balanced,1,same
12720,7.493000000000009,permDispF,0.2505257017999508,34,150,Empirical,PermDisp2,0.5364238410596026,WGS_covShift,Balanced,1,same
17,5957.384,raw_energyStat,32.251432963540125,34,150,Empirical,selProPerm,0.13245033112582782,WGS_covShift,Balanced,1,same
17,5957.384,mds_normEnergy,0.0897316773693911,34,150,Empirical,selProPerm,0.3443708609271523,WGS_covShift,Balanced,1,same
17,5957.384,scaleEStat_mds,10.979150458706219,34,150,Empirical,selProPerm,0.4304635761589404,WGS_covShift,Balanced,1,same
17,5957.384,PermanovaF,11.452528484144562,34,150,Empirical,selProPerm,0.15894039735099338,WGS_covShift,Balanced,1,same
17,5957.384,PermanovaF_mds,17.373322406204164,34,150,Empirical,selProPerm,0.26490066225165565,WGS_covShift,Balanced,1,same
17,5957.384,betaDispF,1.8393294542496497,34,150,Empirical,selProPerm,0.1986754966887417,WGS_covShift,Balanced,1,same
17,5957.384,betaDispF_mds,3.52167996914238,34,150,Empirical,selProPerm,0.08609271523178808,WGS_covShift,Balanced,1,same
17,5957.384,AnosimR,0.15033894230769224,34,150,Empirical,selProPerm,0.47019867549668876,WGS_covShift,Balanced,1,same
17,5957.384,EnergyF,5.394781893189304,34,150,Empirical,selProPerm,0.2052980132450331,WGS_covShift,Balanced,1,same
17,5957.384,energyCor,0.47587846806548106,34,150,Empirical,selProPerm,0.32450331125827814,WGS_covShift,Balanced,1,same
17,5957.384,energyBiasedCorrecCor,0.20142133889910846,34,150,Empirical,selProPerm,0.32450331125827814,WGS_covShift,Balanced,1,same
17,5957.384,rous_cF,13.672363133723435,34,150,Empirical,selProPerm,0.13245033112582782,WGS_covShift,Balanced,1,same
17,5957.384,rous_krusStat,5.5125925925925685,34,150,Empirical,selProPerm,0.5960264900662252,WGS_covShift,Balanced,1,same
17,5957.384,combinedF,12.752266425133206,34,150,Empirical,selProPerm,0.26490066225165565,WGS_covShift,Balanced,1,same
17,5957.384,ScaledF,11.17961598354283,34,150,Empirical,selProPerm,0.31125827814569534,WGS_covShift,Balanced,1,same
17,5957.384,testStat,5.394781893189304,34,150,Empirical,selProPerm,0.2052980132450331,WGS_covShift,Balanced,1,same
