numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,shiftParm,trueDistr
12880,1.6640000000000086,R,-0.055377551020408165,68,150,Empirical,ANOSIM,0.7880794701986755,WGS_covShift,Unbalanced,2,same
12880,2.3910000000000053,permanovaF,1.132614702522366,68,150,Empirical,PERMANOVA,0.23841059602649006,WGS_covShift,Unbalanced,2,same
12880,157.334,estat,1074.977331222356,68,150,Empirical,Energy_Aitch_ALL,0.25165562913907286,WGS_covShift,Unbalanced,2,same
12880,7.1510000000000105,permDispF,3.660593076393146,68,150,Empirical,PermDisp2,0.17218543046357615,WGS_covShift,Unbalanced,2,same
8,5874.174,raw_energyStat,28.168161281185935,68,150,Empirical,selProPerm,0.019867549668874173,WGS_covShift,Unbalanced,2,same
8,5874.174,mds_normEnergy,0.1355703627048686,68,150,Empirical,selProPerm,0.019867549668874173,WGS_covShift,Unbalanced,2,same
8,5874.174,scaleEStat_mds,15.051218784375996,68,150,Empirical,selProPerm,0.026490066225165563,WGS_covShift,Unbalanced,2,same
8,5874.174,PermanovaF,15.140823836906629,68,150,Empirical,selProPerm,0.019867549668874173,WGS_covShift,Unbalanced,2,same
8,5874.174,PermanovaF_mds,23.768877018360367,68,150,Empirical,selProPerm,0.019867549668874173,WGS_covShift,Unbalanced,2,same
8,5874.174,betaDispF,0.417923759177435,68,150,Empirical,selProPerm,0.7284768211920529,WGS_covShift,Unbalanced,2,same
8,5874.174,betaDispF_mds,0.030222620985173067,68,150,Empirical,selProPerm,0.9602649006622517,WGS_covShift,Unbalanced,2,same
8,5874.174,AnosimR,0.25255527210884343,68,150,Empirical,selProPerm,0.3509933774834437,WGS_covShift,Unbalanced,2,same
8,5874.174,EnergyF,7.037849760497015,68,150,Empirical,selProPerm,0.019867549668874173,WGS_covShift,Unbalanced,2,same
8,5874.174,energyCor,0.5370599497297268,68,150,Empirical,selProPerm,0.019867549668874173,WGS_covShift,Unbalanced,2,same
8,5874.174,energyBiasedCorrecCor,0.2683919942961333,68,150,Empirical,selProPerm,0.019867549668874173,WGS_covShift,Unbalanced,2,same
8,5874.174,rous_cF,16.026863622651128,68,150,Empirical,selProPerm,0.13245033112582782,WGS_covShift,Unbalanced,2,same
8,5874.174,rous_krusStat,11.25975308641975,68,150,Empirical,selProPerm,0.4370860927152318,WGS_covShift,Unbalanced,2,same
8,5874.174,combinedF,17.911588567957207,68,150,Empirical,selProPerm,0.026490066225165563,WGS_covShift,Unbalanced,2,same
8,5874.174,ScaledF,14.97080907912087,68,150,Empirical,selProPerm,0.019867549668874173,WGS_covShift,Unbalanced,2,same
8,5874.174,testStat,7.037849760497015,68,150,Empirical,selProPerm,0.019867549668874173,WGS_covShift,Unbalanced,2,same
