numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
31375,1.9420000000000002,R,0.8568605769230772,1,150,Empirical,ANOSIM,0.006622516556291391,scenario3,Balanced,250
31375,2.861000000000004,permanovaF,0.9224269564016587,1,150,Empirical,PERMANOVA,0.7350993377483444,scenario3,Balanced,250
31375,369.84200000000004,estat,2225.0048532385435,1,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario3,Balanced,250
31375,6.700000000000024,permDispF,8.786774757306338,1,150,Empirical,PermDisp2,0.006622516556291391,scenario3,Balanced,250
3,13415.073,raw_energyStat,54.36229952425407,1,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
3,13415.073,mds_normEnergy,0.2473474373097479,1,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
3,13415.073,scaleEStat_mds,37.744838432323135,1,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
3,13415.073,PermanovaF,84.30180032815194,1,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
3,13415.073,PermanovaF_mds,92.5149813316433,1,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
3,13415.073,betaDispF,0.2859338015836936,1,150,Empirical,selProPerm,0.6688741721854304,scenario3,Balanced,250
3,13415.073,betaDispF_mds,0.05198911860560122,1,150,Empirical,selProPerm,0.8410596026490066,scenario3,Balanced,250
3,13415.073,AnosimR,0.6761474358974359,1,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
3,13415.073,EnergyF,34.416604623686816,1,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
3,13415.073,energyCor,0.8199932248832623,1,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
3,13415.073,energyBiasedCorrecCor,0.6727344401727757,1,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
3,13415.073,rous_cF,38.11031964618074,1,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
3,13415.073,rous_krusStat,29.76750000000004,1,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
3,13415.073,combinedF,68.69191635549554,1,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
3,13415.073,ScaledF,37.4053616092221,1,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
3,13415.073,testStat,34.416604623686816,1,150,Empirical,selProPerm,0.006622516556291391,scenario3,Balanced,250
