numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
31375,3.7959999999999994,R,0.8970518707482993,46,150,Empirical,ANOSIM,0.006622516556291391,scenario3,Unbalanced,250
31375,5.0830000000000055,permanovaF,0.9221743389102154,46,150,Empirical,PERMANOVA,0.6821192052980133,scenario3,Unbalanced,250
31375,732.31,estat,1817.1576694181626,46,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario3,Unbalanced,250
31375,8.966000000000058,permDispF,0.09087860813346388,46,150,Empirical,PermDisp2,0.8741721854304636,scenario3,Unbalanced,250
3,14954.822,raw_energyStat,49.33069176672294,46,150,Empirical,selProPerm,0.006622516556291391,scenario3,Unbalanced,250
3,14954.822,mds_normEnergy,0.27163596343190205,46,150,Empirical,selProPerm,0.006622516556291391,scenario3,Unbalanced,250
3,14954.822,scaleEStat_mds,38.04795183755353,46,150,Empirical,selProPerm,0.006622516556291391,scenario3,Unbalanced,250
3,14954.822,PermanovaF,77.76375807649126,46,150,Empirical,selProPerm,0.006622516556291391,scenario3,Unbalanced,250
3,14954.822,PermanovaF_mds,85.52494313830148,46,150,Empirical,selProPerm,0.006622516556291391,scenario3,Unbalanced,250
3,14954.822,betaDispF,2.3314342671921517,46,150,Empirical,selProPerm,0.4105960264900662,scenario3,Unbalanced,250
3,14954.822,betaDispF_mds,1.544128328814591,46,150,Empirical,selProPerm,0.543046357615894,scenario3,Unbalanced,250
3,14954.822,AnosimR,0.7319404761904763,46,150,Empirical,selProPerm,0.006622516556291391,scenario3,Unbalanced,250
3,14954.822,EnergyF,29.998484735323657,46,150,Empirical,selProPerm,0.006622516556291391,scenario3,Unbalanced,250
3,14954.822,energyCor,0.8150072537339661,46,150,Empirical,selProPerm,0.006622516556291391,scenario3,Unbalanced,250
3,14954.822,energyBiasedCorrecCor,0.6641048687917588,46,150,Empirical,selProPerm,0.006622516556291391,scenario3,Unbalanced,250
3,14954.822,rous_cF,56.52127986179524,46,150,Empirical,selProPerm,0.006622516556291391,scenario3,Unbalanced,250
3,14954.822,rous_krusStat,36.93938271604935,46,150,Empirical,selProPerm,0.006622516556291391,scenario3,Unbalanced,250
3,14954.822,combinedF,66.51967057410606,46,150,Empirical,selProPerm,0.006622516556291391,scenario3,Unbalanced,250
3,14954.822,ScaledF,37.52640814907456,46,150,Empirical,selProPerm,0.006622516556291391,scenario3,Unbalanced,250
3,14954.822,testStat,29.998484735323657,46,150,Empirical,selProPerm,0.006622516556291391,scenario3,Unbalanced,250
