numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
31125,2.1069999999999993,R,0.3517134353741496,44,150,Empirical,ANOSIM,0.006622516556291391,scenario2,Unbalanced,250
31125,3.0940000000000083,permanovaF,1.0326425867536557,44,150,Empirical,PERMANOVA,0.3509933774834437,scenario2,Unbalanced,250
31125,389.791,estat,1295.0026748857147,44,150,Empirical,Energy_Aitch_ALL,0.271523178807947,scenario2,Unbalanced,250
31125,6.541999999999973,permDispF,21.110734078589832,44,150,Empirical,PermDisp2,0.006622516556291391,scenario2,Unbalanced,250
8,14255.84,raw_energyStat,103.18061876252158,44,150,Empirical,selProPerm,0.006622516556291391,scenario2,Unbalanced,250
8,14255.84,mds_normEnergy,0.3561711949263058,44,150,Empirical,selProPerm,0.006622516556291391,scenario2,Unbalanced,250
8,14255.84,scaleEStat_mds,47.367146042503194,44,150,Empirical,selProPerm,0.006622516556291391,scenario2,Unbalanced,250
8,14255.84,PermanovaF,82.72423875185753,44,150,Empirical,selProPerm,0.006622516556291391,scenario2,Unbalanced,250
8,14255.84,PermanovaF_mds,200.8042289850595,44,150,Empirical,selProPerm,0.006622516556291391,scenario2,Unbalanced,250
8,14255.84,betaDispF,1.4811102153016225,44,150,Empirical,selProPerm,0.9801324503311258,scenario2,Unbalanced,250
8,14255.84,betaDispF_mds,0.21460323494640748,44,150,Empirical,selProPerm,1,scenario2,Unbalanced,250
8,14255.84,AnosimR,0.9315119047619047,44,150,Empirical,selProPerm,0.006622516556291391,scenario2,Unbalanced,250
8,14255.84,EnergyF,30.48464896025239,44,150,Empirical,selProPerm,0.006622516556291391,scenario2,Unbalanced,250
8,14255.84,energyCor,0.9141825168529885,44,150,Empirical,selProPerm,0.006622516556291391,scenario2,Unbalanced,250
8,14255.84,energyBiasedCorrecCor,0.8553079387006611,44,150,Empirical,selProPerm,0.006622516556291391,scenario2,Unbalanced,250
8,14255.84,rous_cF,134.36823509846036,44,150,Empirical,selProPerm,0.006622516556291391,scenario2,Unbalanced,250
8,14255.84,rous_krusStat,44.148641975308635,44,150,Empirical,selProPerm,0.006622516556291391,scenario2,Unbalanced,250
8,14255.84,combinedF,93.23685409440154,44,150,Empirical,selProPerm,0.006622516556291391,scenario2,Unbalanced,250
8,14255.84,ScaledF,47.91126224911406,44,150,Empirical,selProPerm,0.006622516556291391,scenario2,Unbalanced,250
8,14255.84,testStat,93.23685409440154,44,150,Empirical,selProPerm,0.006622516556291391,scenario2,Unbalanced,250
