numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
11175,1.2330000000000005,R,0.020747596153846127,41,150,Empirical,ANOSIM,0.0728476821192053,scenario2,Balanced,150
11175,1.5450000000000017,permanovaF,0.9935139154943169,41,150,Empirical,PERMANOVA,0.5364238410596026,scenario2,Balanced,150
11175,95.93900000000001,estat,759.2683052666553,41,150,Empirical,Energy_Aitch_ALL,0.271523178807947,scenario2,Balanced,150
11175,4.030000000000012,permDispF,21.660069949428493,41,150,Empirical,PermDisp2,0.006622516556291391,scenario2,Balanced,150
4,2540.532,raw_energyStat,90.9482708257511,41,150,Empirical,selProPerm,0.006622516556291391,scenario2,Balanced,150
4,2540.532,mds_normEnergy,0.33812923901766134,41,150,Empirical,selProPerm,0.006622516556291391,scenario2,Balanced,150
4,2540.532,scaleEStat_mds,47.214493866242954,41,150,Empirical,selProPerm,0.006622516556291391,scenario2,Balanced,150
4,2540.532,PermanovaF,156.64442485659708,41,150,Empirical,selProPerm,0.006622516556291391,scenario2,Balanced,150
4,2540.532,PermanovaF_mds,263.4667758382535,41,150,Empirical,selProPerm,0.006622516556291391,scenario2,Balanced,150
4,2540.532,betaDispF,0.011195181224815597,41,150,Empirical,selProPerm,0.9668874172185431,scenario2,Balanced,150
4,2540.532,betaDispF_mds,1.8078163194328816,41,150,Empirical,selProPerm,0.5894039735099338,scenario2,Balanced,150
4,2540.532,AnosimR,0.9331434294871794,41,150,Empirical,selProPerm,0.006622516556291391,scenario2,Balanced,150
4,2540.532,EnergyF,52.22515568675796,41,150,Empirical,selProPerm,0.006622516556291391,scenario2,Balanced,150
4,2540.532,energyCor,0.9287916749704394,41,150,Empirical,selProPerm,0.006622516556291391,scenario2,Balanced,150
4,2540.532,energyBiasedCorrecCor,0.8684559231009013,41,150,Empirical,selProPerm,0.006622516556291391,scenario2,Balanced,150
4,2540.532,rous_cF,58.772741882501954,41,150,Empirical,selProPerm,0.006622516556291391,scenario2,Balanced,150
4,2540.532,rous_krusStat,34.00333333333333,41,150,Empirical,selProPerm,0.006622516556291391,scenario2,Balanced,150
4,2540.532,combinedF,132.35057304997537,41,150,Empirical,selProPerm,0.006622516556291391,scenario2,Balanced,150
4,2540.532,ScaledF,48.380513905874565,41,150,Empirical,selProPerm,0.006622516556291391,scenario2,Balanced,150
4,2540.532,testStat,132.35057304997537,41,150,Empirical,selProPerm,0.006622516556291391,scenario2,Balanced,150
