numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,shiftParm,trueDistr
5050,1.5560000000000116,R,0.04608163265306124,96,150,Empirical,ANOSIM,0.1986754966887417,16S_meanShift,Unbalanced,3,different
5050,2.541000000000011,permanovaF,0.980750087899971,96,150,Empirical,PERMANOVA,0.46357615894039733,16S_meanShift,Unbalanced,3,different
5050,69.432,estat,268.3472020713407,96,150,Empirical,Energy_Aitch_ALL,0.6556291390728477,16S_meanShift,Unbalanced,3,different
5050,5.340000000000018,permDispF,0.16245383558778134,96,150,Empirical,PermDisp2,0.7284768211920529,16S_meanShift,Unbalanced,3,different
5,2960.498,raw_energyStat,37.338004505362065,96,150,Empirical,selProPerm,0.006622516556291391,16S_meanShift,Unbalanced,3,different
5,2960.498,mds_normEnergy,0.19306804270460717,96,150,Empirical,selProPerm,0.006622516556291391,16S_meanShift,Unbalanced,3,different
5,2960.498,scaleEStat_mds,25.273574016120048,96,150,Empirical,selProPerm,0.006622516556291391,16S_meanShift,Unbalanced,3,different
5,2960.498,PermanovaF,26.995423378117533,96,150,Empirical,selProPerm,0.013245033112582781,16S_meanShift,Unbalanced,3,different
5,2960.498,PermanovaF_mds,39.37076026233867,96,150,Empirical,selProPerm,0.006622516556291391,16S_meanShift,Unbalanced,3,different
5,2960.498,betaDispF,0.32605581190655325,96,150,Empirical,selProPerm,0.7284768211920529,16S_meanShift,Unbalanced,3,different
5,2960.498,betaDispF_mds,0.2568041114578629,96,150,Empirical,selProPerm,0.7284768211920529,16S_meanShift,Unbalanced,3,different
5,2960.498,AnosimR,0.5478333333333333,96,150,Empirical,selProPerm,0.006622516556291391,16S_meanShift,Unbalanced,3,different
5,2960.498,EnergyF,12.555452972524426,96,150,Empirical,selProPerm,0.013245033112582781,16S_meanShift,Unbalanced,3,different
5,2960.498,energyCor,0.6640430526294793,96,150,Empirical,selProPerm,0.006622516556291391,16S_meanShift,Unbalanced,3,different
5,2960.498,energyBiasedCorrecCor,0.4303485599651804,96,150,Empirical,selProPerm,0.006622516556291391,16S_meanShift,Unbalanced,3,different
5,2960.498,rous_cF,29.012036393066634,96,150,Empirical,selProPerm,0.006622516556291391,16S_meanShift,Unbalanced,3,different
5,2960.498,rous_krusStat,28.207901234567885,96,150,Empirical,selProPerm,0.006622516556291391,16S_meanShift,Unbalanced,3,different
5,2960.498,combinedF,31.33161382516983,96,150,Empirical,selProPerm,0.006622516556291391,16S_meanShift,Unbalanced,3,different
5,2960.498,ScaledF,24.270984049530618,96,150,Empirical,selProPerm,0.006622516556291391,16S_meanShift,Unbalanced,3,different
5,2960.498,testStat,12.555452972524426,96,150,Empirical,selProPerm,0.013245033112582781,16S_meanShift,Unbalanced,3,different
