numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,shiftParm,trueDistr
5050,1.2280000000000015,R,-0.025527243589743658,99,150,Empirical,ANOSIM,0.9801324503311258,16S_meanShift,Balanced,1,same
5050,1.9159999999999897,permanovaF,0.881669857011617,99,150,Empirical,PERMANOVA,0.6423841059602649,16S_meanShift,Balanced,1,same
5050,50.132,estat,240.28854637896075,99,150,Empirical,Energy_Aitch_ALL,0.8874172185430463,16S_meanShift,Balanced,1,same
5050,4.235999999999997,permDispF,0.006465090634604986,99,150,Empirical,PermDisp2,0.9602649006622517,16S_meanShift,Balanced,1,same
16,2479.637,raw_energyStat,17.945361390321104,99,150,Empirical,selProPerm,0.423841059602649,16S_meanShift,Balanced,1,same
16,2479.637,mds_normEnergy,0.059048364821647444,99,150,Empirical,selProPerm,0.5364238410596026,16S_meanShift,Balanced,1,same
16,2479.637,scaleEStat_mds,7.339161463923359,99,150,Empirical,selProPerm,0.5165562913907285,16S_meanShift,Balanced,1,same
16,2479.637,PermanovaF,6.305866835725734,99,150,Empirical,selProPerm,0.39072847682119205,16S_meanShift,Balanced,1,same
16,2479.637,PermanovaF_mds,9.97977063289907,99,150,Empirical,selProPerm,0.4105960264900662,16S_meanShift,Balanced,1,same
16,2479.637,betaDispF,1.4033369473209951,99,150,Empirical,selProPerm,0.40397350993377484,16S_meanShift,Balanced,1,same
16,2479.637,betaDispF_mds,0.8866336655501996,99,150,Empirical,selProPerm,0.46357615894039733,16S_meanShift,Balanced,1,same
16,2479.637,AnosimR,0.10664182692307689,99,150,Empirical,selProPerm,0.47019867549668876,16S_meanShift,Balanced,1,same
16,2479.637,EnergyF,3.424153209909814,99,150,Empirical,selProPerm,0.44370860927152317,16S_meanShift,Balanced,1,same
16,2479.637,energyCor,0.430952081325807,99,150,Empirical,selProPerm,0.2980132450331126,16S_meanShift,Balanced,1,same
16,2479.637,energyBiasedCorrecCor,0.15237092141545944,99,150,Empirical,selProPerm,0.31788079470198677,16S_meanShift,Balanced,1,same
16,2479.637,rous_cF,5.180162583792644,99,150,Empirical,selProPerm,0.5894039735099338,16S_meanShift,Balanced,1,same
16,2479.637,rous_krusStat,0.1875,99,150,Empirical,selProPerm,0.9735099337748344,16S_meanShift,Balanced,1,same
16,2479.637,combinedF,9.553351808963319,99,150,Empirical,selProPerm,0.31125827814569534,16S_meanShift,Balanced,1,same
16,2479.637,ScaledF,8.456680622625122,99,150,Empirical,selProPerm,0.31788079470198677,16S_meanShift,Balanced,1,same
16,2479.637,testStat,3.424153209909814,99,150,Empirical,selProPerm,0.44370860927152317,16S_meanShift,Balanced,1,same
