numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,shiftParm,trueDistr
5356,0.7050000000000018,R,0.014096088435374158,93,150,Empirical,ANOSIM,0.3708609271523179,16S_meanShift,Unbalanced,2,same
5356,1.1159999999999997,permanovaF,0.51552982815284365,93,150,Empirical,PERMANOVA,0.9602649006622517,16S_meanShift,Unbalanced,2,same
5356,30.622000000000003,estat,197.05030066775123,93,150,Empirical,Energy_Aitch_ALL,0.9933774834437086,16S_meanShift,Unbalanced,2,same
5356,2.366000000000003,permDispF,0.236467499490899,93,150,Empirical,PermDisp2,0.695364238410596,16S_meanShift,Unbalanced,2,same
6,1380.702,raw_energyStat,14.31685937073824,93,150,Empirical,selProPerm,0.12582781456953643,16S_meanShift,Unbalanced,2,same
6,1380.702,mds_normEnergy,0.0888610173152603,93,150,Empirical,selProPerm,0.12582781456953643,16S_meanShift,Unbalanced,2,same
6,1380.702,scaleEStat_mds,8.98859240185946,93,150,Empirical,selProPerm,0.09271523178807947,16S_meanShift,Unbalanced,2,same
6,1380.702,PermanovaF,7.852376280454028,93,150,Empirical,selProPerm,0.13245033112582782,16S_meanShift,Unbalanced,2,same
6,1380.702,PermanovaF_mds,11.526229833320924,93,150,Empirical,selProPerm,0.10596026490066225,16S_meanShift,Unbalanced,2,same
6,1380.702,betaDispF,0.6438029739462062,93,150,Empirical,selProPerm,0.5827814569536424,16S_meanShift,Unbalanced,2,same
6,1380.702,betaDispF_mds,0.01645028896942269,93,150,Empirical,selProPerm,0.9536423841059603,16S_meanShift,Unbalanced,2,same
6,1380.702,AnosimR,0.2287865646258504,93,150,Empirical,selProPerm,0.1456953642384106,16S_meanShift,Unbalanced,2,same
6,1380.702,EnergyF,4.213686100266121,93,150,Empirical,selProPerm,0.13245033112582782,16S_meanShift,Unbalanced,2,same
6,1380.702,energyCor,0.4310180897365948,93,150,Empirical,selProPerm,0.09933774834437085,16S_meanShift,Unbalanced,2,same
6,1380.702,energyBiasedCorrecCor,0.15216317592864081,93,150,Empirical,selProPerm,0.10596026490066225,16S_meanShift,Unbalanced,2,same
6,1380.702,rous_cF,8.514850464056277,93,150,Empirical,selProPerm,0.17218543046357615,16S_meanShift,Unbalanced,2,same
6,1380.702,rous_krusStat,0.33382716049382566,93,150,Empirical,selProPerm,0.8278145695364238,16S_meanShift,Unbalanced,2,same
6,1380.702,combinedF,9.21805534939858,93,150,Empirical,selProPerm,0.1456953642384106,16S_meanShift,Unbalanced,2,same
6,1380.702,ScaledF,8.641979192453167,93,150,Empirical,selProPerm,0.10596026490066225,16S_meanShift,Unbalanced,2,same
6,1380.702,testStat,4.213686100266121,93,150,Empirical,selProPerm,0.13245033112582782,16S_meanShift,Unbalanced,2,same
