method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,100,4950,1,184,279,57.833,90,0.1132394366197183,0.9484575805740145,0.5933606517434429,0.7759375,0.78375,5.574819756711088,3.2177452814823515,776.2366521065185,779.4543973880009
LASSO,100,4950,1,184,3,6.342999999999989,4,0,0.8631180265828541,0.5975310027156362,0.80359375,0.798125,9.715109747907164,16.8020449470374,26.251746078686704,43.0537910257241
RFE,100,4950,1,184,4096,108.53799999999998,100,0.830421219661726,0.786979237611264,0.7627866387195493,0.52234375,0.53,3.5106524625051625,1.0301971584690595,856.1172341329235,857.1474312913925
InformationGain,100,4950,1,184,1703,1.8139999999999645,100,0.4495510532980315,0.8798167794597901,0.6613316353544523,0.6971875,0.700625,4.412153474296854,1.564451358822144,922.9949173882363,924.5593687470584
selEnergyPerm,100,4950,1,184,62,22.562000000000012,69,0,0.8913094271540322,0.6192557396014573,0.73984375,0.76375,4.565376915732261,2.1644373991083965,966.1251879278702,968.2896253269786
Boruta,100,4950,2,184,91,48.49400000000003,79,0.013087248322147652,1.175687524147875,0.38664405973300375,1,1,4.342478120324241,7.829845693717371,6.2304544767119925,14.060300170429365
LASSO,100,4950,2,184,14,3.1790000000000305,16,0,1.2530310333950692,0.35161307627730876,1,1,20.047010427484132,44.381373326620015,5.151514218959796,49.53288754557981
RFE,100,4950,2,184,16,85.58800000000008,17,0,1.236819227795194,0.3619124642043588,1,1,16.05902705176197,33.51131788722825,4.914586450628013,38.42590433785627
InformationGain,100,4950,2,184,705,1.2710000000000719,100,0.07120723253362297,0.9597889444165949,0.5355848796006437,0.865,0.89,1.5199932774178446,1.9591647539527874,10.690264176490523,12.64942893044331
selEnergyPerm,100,4950,2,184,3,16.923999999999978,4,0,1.1954603698963635,0.38615798742110374,0.996875,0.9975,49.57623790843632,140.81078072115983,0.07639032531757692,140.88717104647742
Boruta,100,5050,3,184,423,62.36799999999994,74,0,1.2387014477387035,0.35706403227746736,1,1,12.214124470976694,26.661346722629677,0.38971237889871335,27.05105910152839
LASSO,100,5050,3,184,36,3.6849999999999454,35,0,1.265835950583327,0.34020314431340093,1,1,14.828577020929417,33.1432117465047,0.2343937297908908,33.377605476295585
RFE,100,5050,3,184,4096,101.65399999999988,101,0.8167745209998731,1.1662168496443683,0.3922774588224346,1,1,3.687553435410825,6.54155030567047,0.11152483571118406,6.653075141381654
InformationGain,100,5050,3,184,1211,1.5289999999999964,101,0.025891454127885894,1.2206633886151077,0.3670890824646562,1,1,8.97865910317195,18.66470161852252,7.436507929539627e-7,18.664702362173315
selEnergyPerm,100,5050,3,184,6,16.017000000000053,7,0,1.1212095968759332,0.4336211545799868,0.97796875,0.975,20.737612079199984,48.60648621898117,0.49489239043968053,49.10137860942085
Boruta,100,5050,4,184,52,49.601999999999975,40,0,1.0530463347644397,0.4847158055047358,0.93421875,0.94125,6.365753403707545,12.487403422559778,5.290148331624468,17.777551754184245
LASSO,100,5050,4,184,30,3.2970000000000255,32,0,1.1494359841486563,0.41813485638591497,0.989375,0.990625,4.836787435285073,8.939817972059185,1.8108387181997174,10.750656690258902
RFE,100,5050,4,184,2048,107.45999999999992,101,0.4260286204384708,0.951093431905646,0.5451061472100249,0.84953125,0.859375,1.6188287324780912,2.2293017084690248,0.1358609071501512,2.365162615619176
InformationGain,100,5050,4,184,116,1.3360000000000127,74,0.01085972850678733,1.0497320844821887,0.48243200301060596,0.9428125,0.946875,4.962588499560881,9.36780447342385,2.943719822046989,12.31152429547084
selEnergyPerm,100,5050,4,184,10,16.079999999999927,13,0,0.9721054411359623,0.5356009750717098,0.873125,0.8775,7.129079558933154,14.429189149210371,0.13936242430218398,14.568551573512556
Boruta,100,5050,5,184,1138,89.60000000000014,101,0.2582557715875592,0.7979536234596986,0.7521080013516455,0.5565625,0.57375,10.088713284780988,1.3981297267713415,1421.1943952642503,1422.5925249910215
LASSO,100,5050,5,184,5050,1.2070000000001073,101,1,0.746276521535203,0.8420876794668954,0.43640625,0.565,9.005711727240922,0.9038638962014348,1266.2704784099278,1267.1743423061293
RFE,100,5050,5,184,512,90.26700000000005,100,0.11354199936122644,0.8137438440112434,0.7261049327024831,0.5896875,0.626875,9.90908603018531,1.5510425305367939,1278.8472280352582,1280.398270565795
InformationGain,100,5050,5,184,5044,1.7519999999999527,101,0.9988170758114058,0.7464903436512863,0.8417741929772266,0.4371875,0.565625,9.010375624938643,0.9047917773583557,1266.1946361801756,1267.099427957534
selEnergyPerm,100,5050,5,184,47,19.072999999999865,58,0,0.7916810330784367,0.703443133802941,0.605625,0.6325,9.975333063288858,1.5177840901131412,1599.6588231949947,1601.1766072851078
