method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,50,1225,1,189,1225,0.7779999999999987,50,1,0.7579952972508435,0.7436596594858534,0.4322916666666667,0.59,2.516584154158974,0.4115140714611208,289.0123115897231,289.4238256611842
LASSO,50,1225,1,189,1225,0.7779999999999987,50,1,0.7579952972508435,0.7436596594858534,0.4322916666666667,0.59,2.516584154158974,0.4115140714611208,289.0123115897231,289.4238256611842
RFE,50,1225,1,189,128,30.741999999999997,50,0.14044213263979194,0.8469838901168183,0.6395842233768742,0.6002083333333333,0.6075,3.199648652540506,0.8188614525651765,187.692598699787,188.51146015235219
InformationGain,50,1225,1,189,175,4.774999999999984,49,0.21096774193548387,0.8086358812634488,0.656628474952947,0.5429166666666667,0.553333333333333,3.3386293356037178,0.6833608447888003,306.9867844195382,307.670145264327
selEnergyPerm,50,1225,1,189,34,18.40299999999999,42,0,0.829969641480583,0.6302561247258257,0.5552083333333333,0.543333333333333,2.7009302229761527,0.5917768950834266,258.14117646497556,258.73295336005896
Boruta,50,1225,2,189,38,18.59700000000001,33,0.0392156862745098,1.2390700189536603,0.3598073816479022,1,1,6.745919992689928,13.492550363906238,0.31226356659382376,13.804813930500062
LASSO,50,1225,2,189,13,1.2930000000000064,17,0,1.2574187407869577,0.34722054019083,1,1,14.050381555571622,31.236080037175867,1.3330811080475522,32.56916114522342
RFE,50,1225,2,189,32,20.55000000000001,26,0.03614457831325301,1.2372380436355208,0.36034799568058984,0.9997916666666666,1,7.834179873748239,15.319901029496352,2.2316007735601744,17.551501803056524
InformationGain,50,1225,2,189,294,0.6409999999999627,50,0.12570990023023793,1.0999826550948029,0.44349564304415473,0.9477083333333334,0.955833333333333,1.8016837011206228,2.6003443847774528,2.4875583622533823,5.087902747030835
selEnergyPerm,50,1225,2,189,3,8.11099999999999,4,0,1.2144675809039869,0.37413850434229434,1,1,43.45351932647266,130.27800078761408,0.1685160691703293,130.4465168567844
Boruta,50,1275,3,189,83,22.790999999999997,31,0,1.1583971385098764,0.416410160881475,0.965625,0.964166666666667,7.454091428351467,16.193230648985207,14.62889047282946,30.822121121814668
LASSO,50,1275,3,189,22,1.3319999999999936,23,0,1.1949410601289232,0.3876331490695236,0.999375,1,7.200137645170731,14.922719732503296,0.7822212901959358,15.704941022699233
RFE,50,1275,3,189,32,24.410000000000025,22,0,1.1415790317030414,0.4308615562620612,0.934375,0.939166666666667,7.990028877446076,17.54758138629794,13.676048482259931,31.22362986855787
InformationGain,50,1275,3,189,137,0.625,46,0,1.1516869591591177,0.42092423310159016,0.9645833333333333,0.9675,6.42978666978058,13.624174785488265,0.6353492049811729,14.259523990469438
selEnergyPerm,50,1275,3,189,7,7.550999999999988,9,0,1.0988949407074204,0.4517072469326295,0.9504166666666667,0.946666666666667,9.733314666952312,21.579272315774446,1.229303948390775,22.80857626416522
Boruta,50,1275,4,189,18,19.845000000000027,16,0.0759493670886076,1.0203593520371566,0.4998193540830486,0.86375,0.865833333333333,5.547346571938486,11.249622488615088,1.946448424918549,13.196070913533637
LASSO,50,1275,4,189,13,1.4239999999999782,15,0,1.0498985465177808,0.4812753310515959,0.9085416666666667,0.9075,5.74116123024677,11.837578671770755,1.0759143996321763,12.913493071402932
RFE,50,1275,4,189,2,26.29699999999997,3,0,0.9450252787335334,0.5431774551097441,0.7927083333333333,0.785833333333333,7.924461172073843,16.595194947110556,0.013455243593795827,16.608650190704353
InformationGain,50,1275,4,189,23,0.6309999999999718,24,0,1.017101287256448,0.5028664482261326,0.8535416666666666,0.850833333333333,5.346683841260594,10.86777711310584,3.063971818343756,13.931748931449595
selEnergyPerm,50,1275,4,189,9,7.442999999999984,10,0,0.9993353831877863,0.5115683344740731,0.8352083333333333,0.834166666666667,6.6983634264027305,14.385944432456753,0.015322347246771078,14.401266779703525
Boruta,50,1275,5,189,163,24.305000000000007,49,0.1724137931034483,0.8552777572749795,0.6035829591560613,0.6427083333333333,0.6475,5.831048618586259,1.0461369424434575,517.0498617769535,518.095998719397
LASSO,50,1275,5,189,1275,0.6089999999999804,51,1,0.8175482582233814,0.640007329735197,0.5543750000000001,0.535833333333333,4.605121733434813,0.5146339076533606,462.16965112597984,462.6842850336332
RFE,50,1275,5,189,256,24.15100000000001,51,0.27631578947368424,0.8510007211101477,0.6103122096120752,0.6239583333333334,0.638333333333333,5.499834036376852,0.9223755952730065,421.12438795877864,422.04676355405167
InformationGain,50,1275,5,189,1100,0.7349999999999568,51,0.8828618686119004,0.822329467559889,0.6356074175053529,0.568125,0.555,4.837250665226689,0.5670787426483141,475.8524154834135,476.41949422606183
selEnergyPerm,50,1275,5,189,30,10.067000000000007,35,0,0.8669419214523562,0.593635491093844,0.655625,0.665833333333333,5.563939537421311,1.63835708498963,465.1469667888061,466.78532387379573
