method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,200,19900,1,164,5,134.119,10,NA,0.9106756199741749,0.5653818470108266,0.746875,0.745,4.130181355631183,3.0120659281621123,50.247388076184116,53.259454004346225
LASSO,200,19900,1,164,19900,5.61099999999999,200,1,0.741353307035166,0.7299812807947639,0.5633333333333334,0.574166666666667,1.9942003217411166,0.6009434384693225,958.7256330195378,959.3265764580071
RFE,200,19900,1,164,256,372.18199999999996,157,0.0233983286908078,0.9699755580979187,0.5466308060640154,0.838125,0.835,2.875598735816338,1.6758445623122267,445.3592837458228,447.03512830813503
InformationGain,200,19900,1,164,1374,6.530999999999949,197,0.10809525225198442,0.9687401370814618,0.5510583061676416,0.8591666666666666,0.861666666666667,3.2386567793830587,1.5516643599600455,763.54729590732,765.09896026728
selEnergyPerm,200,19900,1,164,96,75.51400000000001,110,0,0.9862443545966754,0.5252081020865866,0.8595833333333334,0.864166666666667,2.614942467253092,2.2111930244918465,837.053231435144,839.2644244596358
Boruta,200,19900,2,164,60,144.66999999999985,59,0.004477611940298508,1.2339584124809366,0.356953210750832,1,1,5.320280536616815,10.207612010379773,19.128547456465306,29.33615946684508
LASSO,200,19900,2,164,18,17.262999999999806,21,0,1.2725899220119548,0.3381781724913233,1,1,14.920538305232947,33.62168349295435,3.6626630596412872,37.284346552595636
RFE,200,19900,2,164,16,321.31899999999996,16,0,1.2593076249207125,0.3492606916652206,1,1,15.966661166862403,36.936868021834705,1.4544245529090798,38.39129257474379
InformationGain,200,19900,2,164,1498,7.282999999999788,200,0.035985317990259974,1.0044532104739743,0.5050338950381246,0.856875,0.870833333333333,1.3560870570605992,1.6851483686713051,9.299588356276733,10.984736724948037
selEnergyPerm,200,19900,2,164,9,64.83199999999988,10,0,1.2472415062551174,0.35550961001696224,1,1,28.567579302409357,80.34156399896757,0.6272895622708025,80.96885356123838
Boruta,200,20100,3,164,556,161.78300000000013,133,0,1.261568880846031,0.34514615490868494,1,1,13.215219001322447,30.61127907627865,0.20067582382631602,30.811954900104965
LASSO,200,20100,3,164,47,16.46400000000017,46,0,1.2791910367332706,0.33207484493282824,1,1,15.234933717583953,35.63365086865135,1.5323009523831366,37.16595182103449
RFE,200,20100,3,164,8192,329.6160000000002,201,0.7013964867055342,1.2106739071705286,0.3651969863088806,1,1,3.4758711277386314,6.145910697522311,2.291045551276695,8.436956248799007
InformationGain,200,20100,3,164,4196,7.3940000000000055,201,0.011681330671795115,1.2535902350347807,0.34665837263546667,1,1,8.739750581062868,18.547223937835238,3.1247564976582076,21.671980435493445
selEnergyPerm,200,20100,3,164,50,71.99099999999999,65,0,1.2449757838521593,0.3555394910946855,1,1,13.275465815688353,29.096220318496695,82.81746487618555,111.91368519468224
Boruta,200,20100,4,164,52,150.53599999999983,51,0,1.0579647943663177,0.48489699748727233,0.8770833333333333,0.876666666666667,8.75064145829772,20.614833565367405,1.151577885297583,21.76641145066499
LASSO,200,20100,4,164,7,15.05099999999993,8,0,1.0405018948675586,0.487552815653261,0.89375,0.889166666666667,12.987128494605482,32.040698409607906,0.007207465074293272,32.0479058746822
RFE,200,20100,4,164,8,377.683,10,0,1.0258174495917909,0.5000987532045486,0.8518749999999999,0.851666666666667,9.870498193719627,23.839295392314867,1.6717779184939543,25.511073310808822
InformationGain,200,20100,4,164,236,7.234999999999673,164,0.00804289544235925,1.0940170366212576,0.45450398814582726,0.9289583333333333,0.926666666666667,5.75372429840383,12.277787182197896,0.1918710395264926,12.469658221724389
selEnergyPerm,200,20100,4,164,5,56.75,6,0,1.0201586163055099,0.5002197994873255,0.8602083333333334,0.865,13.306890885591176,31.38639617977708,0.8187005279791567,32.20509670775623
Boruta,200,20100,5,164,220,138.32200000000012,149,0.012613875262789068,1.001298800457408,0.5309789994481008,0.8729166666666667,0.87,7.241504139933939,2.6968163253755177,1573.02313811923,1575.7199544446055
LASSO,200,20100,5,164,13,13.332000000000335,14,0,1.0574807624392129,0.4755823901188161,0.9389583333333333,0.938333333333333,9.985737555939151,8.50926495929775,252.27739345834843,260.78665841764615
RFE,200,20100,5,164,128,311.26900000000023,94,0,0.9944377484605008,0.526934251495104,0.8785416666666667,0.886666666666667,7.511159153396465,3.265516817213347,815.0337609966347,818.299277813848
InformationGain,200,20100,5,164,19792,7.925999999999931,201,0.9853071234198024,0.786049965016701,0.7236912593510751,0.6720833333333334,0.703333333333333,5.648428814103649,0.5221374126242226,2385.06134555767,2385.583482970294
selEnergyPerm,200,20100,5,164,104,69.97800000000007,118,0,0.9828136013839173,0.5423496991958072,0.8447916666666667,0.8625,7.200094277236917,3.0629787674311526,3775.7668138387926,3778.8297926062237
