method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,250,31125,1,3,247,222.091,155,0.0037243947858473,1.0784749121038517,0.4573883186820905,0.9803125,0.981875,5.727338500967906,5.010072963122306,1283.8727709500158,1288.8828439131382
LASSO,250,31125,1,3,30,28.222000000000016,34,0,1.173543439276291,0.3968696779574982,0.99953125,1,7.177641341427133,11.382090068198233,158.37695851861562,169.75904858681386
RFE,250,31125,1,3,8192,469.38400000000007,250,0.44124024091010483,0.8674575084409664,0.621585605431243,0.7684375,0.7925,3.1010181945735216,1.4530399822198685,1456.3652196910102,1457.8182596732302
InformationGain,250,31125,1,3,7379,10.647000000000027,250,0.309822547567506,0.944501650011521,0.5566944793020737,0.8675,0.881875,3.98875107440927,2.1165982465082855,2623.0837973000394,2625.2003955465475
selEnergyPerm,250,31125,1,3,87,121.779,103,0,0.9308994984192803,0.5719306117762104,0.8075,0.8075,4.1137796740316235,2.8973989427214857,1557.2079080914739,1560.1053070341954
Boruta,250,31125,2,3,178,214.72900000000004,169,0.0015479876160990713,1.159429763738643,0.39648140754345,0.99890625,0.999375,3.515895246505014,6.138121962624424,2.330172060599336,8.46829402322376
LASSO,250,31125,2,3,11,19.726,15,0,1.2606738892489857,0.3453211785336306,1,1,32.63103215618999,83.56284869831099,1.5282473418478333,85.09109604015882
RFE,250,31125,2,3,8,385.52200000000005,9,0,1.2487960289223934,0.3540008425243125,1,1,30.149381889219317,66.26323494147434,5.419367819683275,71.68260276115761
InformationGain,250,31125,2,3,2284,9.513000000000034,250,0.03302212172296388,0.9430089554766378,0.519495173604552,0.9503125,0.960625,1.4638043122956133,1.9044356666340616,12.871018858381246,14.775454525015308
selEnergyPerm,250,31125,2,3,3,108.981,4,0,1.2242235811844007,0.36814873917785984,1,1,67.46601647519543,207.7202241092061,0.04313511878316322,207.76335922798927
Boruta,250,31375,3,3,946,240.66000000000008,167,0,1.2768112432936656,0.33439098563658204,1,1,18.021329121476438,42.28970719080026,1.9602204970620836,44.24992768786234
LASSO,250,31375,3,3,47,19.173000000000002,54,0,1.295900007201336,0.32257932688642244,1,1,21.477946253107454,51.69767721226197,0.03425944781095338,51.731936660072925
RFE,250,31375,3,3,8192,424.5820000000001,251,0.4062925159766181,1.2268726532585423,0.353147736490978,1,1,5.611166257725544,10.745811944335632,4.245988259664378,14.99180020400001
InformationGain,250,31375,3,3,9656,9.820000000000391,251,0.01702603368170313,1.261211667651485,0.34019157700941594,1,1,10.963285764338991,23.54064150155966,2.8243374263870926,26.36497892794675
selEnergyPerm,250,31375,3,3,4,110.279,6,0,1.1236034309795597,0.43216424273236914,0.97421875,0.9775,26.600560668774087,64.21503537027026,0.05749737742235477,64.27253274769261
Boruta,250,31375,4,3,73,220.30300000000034,74,0,0.888584451679016,0.6551790567162665,0.65828125,0.66375,13.229188192229094,31.54480168911273,0.12225882202630593,31.667060511139038
LASSO,250,31375,4,3,16,17.58699999999999,18,0,1.1353823357305135,0.4234110189873189,0.991875,0.99125,11.13754859569564,23.97952426252609,0.0092479371489693,23.98877219967506
RFE,250,31375,4,3,32,468.6440000000007,34,0,0.9756608328022605,0.5481927189027407,0.8284375,0.831875,13.887244754934436,33.345632722426245,0.16464046340110644,33.51027318582735
InformationGain,250,31375,4,3,416,9.580000000000382,249,0.013518424304091867,1.0705355739736504,0.46318103381778297,0.961875,0.963125,6.9514922793918155,14.890878567499364,0.3066002425102151,15.19747881000958
selEnergyPerm,250,31375,4,3,5,108.29399999999987,6,0,0.9943550521490843,0.5151983179030114,0.895625,0.890625,18.08097404584326,43.51142776104664,0.16977320863443082,43.68120096968107
Boruta,250,31375,5,3,1264,254.1800000000003,251,0.03626515954315319,0.9993986008887082,0.6082341997907433,0.7634375,0.790625,12.738952661870224,3.875150792548078,4114.957500623894,4118.832651416442
LASSO,250,31375,5,3,31375,8.25,251,1,0.8374500690107759,0.811463709459844,0.4696875,0.540625,10.61279813742066,1.1180434680543498,5298.33488052912,5299.452923997174
RFE,250,31375,5,3,4096,384.20199999999977,251,0.14561791293993664,0.9270841975496797,0.6782702509497409,0.68859375,0.725625,11.314110106656042,1.9371328146843352,5477.171490105469,5479.108622920154
InformationGain,250,31375,5,3,31375,11.566000000000258,251,1,0.8374500690107759,0.811463709459844,0.4696875,0.540625,10.61279813742066,1.1180434680543498,5298.33488052912,5299.452923997174
selEnergyPerm,250,31375,5,3,51,115.52799999999934,64,0,0.9805268046322738,0.5694475053648743,0.7771875,0.805,12.237397092883889,3.123345255056826,8788.025405563763,8791.14875081882
