method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,50,1225,1,155,325,19.903,50,0.34972889233152593,0.7666669919951353,0.7763029668139593,0.526875,0.548125,5.214603783379928,1.0990630492698876,1233.2995261547105,1234.3985892039805
LASSO,50,1225,1,155,1225,0.4529999999999976,50,1,0.7074147499826386,0.8760365436936708,0.41890625,0.554375,4.250120078720302,0.7512742861235109,914.9829182229636,915.734192509087
RFE,50,1225,1,155,128,16.75499999999999,50,0.12655086848635236,0.7772125166086129,0.7405484611111528,0.57640625,0.604375,5.4243192981145105,1.4098248716888835,779.4383966642721,780.848221535961
InformationGain,50,1225,1,155,685,0.5419999999999963,50,0.6139221097822753,0.743706871325209,0.8179733348768798,0.4759375,0.50125,4.750078101054567,0.918261371735489,1079.869818728051,1080.7880800997866
selEnergyPerm,50,1225,1,155,34,6.033999999999992,38,0,0.7812030353864247,0.7037369500585805,0.58953125,0.599375,4.4045655466052835,1.1908466814084373,798.4995565505407,799.6904032319491
Boruta,50,1225,2,155,51,12.134,42,0.034924330616996506,1.1879436769525844,0.3826170222740547,0.99984375,1,6.371635194280144,12.17745082128997,0.0552470268817448,12.232697848171714
LASSO,50,1225,2,155,11,0.7889999999999873,15,0,1.2426183713865266,0.35576869297886426,1,1,28.469494192749224,70.11377948442447,8.363673700484036,78.47745318490851
RFE,50,1225,2,155,4,13.890999999999991,5,0,1.2224788827818158,0.3683261708236779,1,1,53.34918238297826,162.23502808240755,3.0159907001381563,165.2510187825457
InformationGain,50,1225,2,155,347,0.37300000000001887,50,0.11816838995568685,1.0458436494856438,0.47071599257127267,0.9559375,0.9625,1.820027899028939,2.592472411586796,3.7253690833701913,6.317841494956987
selEnergyPerm,50,1225,2,155,3,4.582000000000022,4,0,1.2117377189329301,0.376078382599871,0.99984375,1,56.41809981567826,163.83020577742684,0.5736712043317854,164.40387698175863
Boruta,50,1275,3,155,165,16.732,48,0,1.1280107772967416,0.43379433062109407,0.9728125,0.97375,8.7584881653756,18.282905544472076,3.0987796083740626,21.38168515284614
LASSO,50,1275,3,155,25,0.8569999999999709,27,0,1.1587922766112937,0.40908468602314657,0.9953125,0.995625,9.30343851003912,19.498731567197314,1.2277425825316675,20.726474149728983
RFE,50,1275,3,155,512,17.543000000000006,51,0.36810139952468973,1.101032554017198,0.4569938908633935,0.94625,0.946875,4.956211842291841,9.32059104905448,2.6640604252011815,11.984651474255662
InformationGain,50,1275,3,155,235,0.3779999999999859,50,0.0035294117647058825,1.1173247769869838,0.446340991347621,0.958125,0.95875,7.792366842532677,16.01882985327286,3.9475821265737125,19.966411979846573
selEnergyPerm,50,1275,3,155,6,3.974000000000018,8,0,1.0454633823842614,0.48407821405058854,0.93234375,0.925,13.454449046286113,28.52696588125053,0.02712820543312044,28.554094086683648
Boruta,50,1275,4,155,19,12.450999999999993,16,0,0.9377601612840569,0.5528171466473493,0.84796875,0.836875,6.459892084419724,12.550833170619669,0.9420851821712398,13.492918352790909
LASSO,50,1275,4,155,9,1.038000000000011,10,0,0.9533071816915651,0.5494789818632528,0.8465625,0.84,7.040836239398059,13.73779007686665,0.469868306099133,14.207658382965784
RFE,50,1275,4,155,32,18.585000000000008,28,0.01818181818181818,0.92657281207518,0.5693152669994445,0.80765625,0.806875,4.8248784254405495,8.957894024347285,3.0541149176737092,12.012008942020994
InformationGain,50,1275,4,155,28,0.375,23,0,0.9045126600721615,0.578639111435581,0.79671875,0.79625,5.2479247363422505,9.956111233941966,2.0405225023452473,11.996633736287214
selEnergyPerm,50,1275,4,155,4,4.139999999999986,5,0,0.863422773396293,0.6002382095624309,0.8184375,0.81,8.362287188712841,15.364531133472747,0.013749527031715168,15.378280660504462
Boruta,50,1275,5,155,803,27.392999999999972,51,0.6551025181258283,0.7136188506771615,0.7914616160729574,0.47359375,0.5125,9.021692957267971,1.0129843634954334,1316.7087801985258,1317.7217645620212
LASSO,50,1275,5,155,1275,0.34199999999998454,51,1,0.6990368085516203,0.8154186820331264,0.44125,0.521875,8.310787462809612,0.8784944493902975,1194.5942688454188,1195.472763294809
RFE,50,1275,5,155,128,15.077999999999975,50,0.1564625850340136,0.7461743575055318,0.7497604491866784,0.52015625,0.5275,9.623149013449645,1.3273178657251299,1088.5312187380273,1089.8585366037523
InformationGain,50,1275,5,155,1272,0.4409999999999741,51,0.9976359338061466,0.6990674633891789,0.8154650858280389,0.4421875,0.521875,8.319038799325398,0.8788515338604926,1197.7692702396835,1198.648121773544
selEnergyPerm,50,1275,5,155,33,5.3870000000000005,37,0,0.7559973942692666,0.7062405342702106,0.54484375,0.5525,9.22477224814592,1.6753243755403486,1240.7851936718446,1242.460518047385
