method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,50,1225,1,188,325,31.369999999999994,50,0.33140543666859457,0.9159665757135014,0.6151227295626466,0.703125,0.703125,5.709872747446777,2.1796564552583293,611.9188339088067,614.098490364065
LASSO,50,1225,1,188,22,2.3579999999999934,25,0,1.0300845498041673,0.5001666415981746,0.9125,0.9125,5.796605776098826,5.823995636912548,144.54594431317767,150.3699399500902
RFE,50,1225,1,188,1024,26.78599999999999,50,0.8439724899501139,0.8572561771376871,0.6615340055360427,0.64234375,0.668125,4.492166539676389,1.3243003478375936,660.5535737755984,661.877874123436
InformationGain,50,1225,1,188,709,0.6070000000000171,50,0.6276084238869122,0.8887830377983658,0.6324716106185998,0.68625,0.7025,4.983732582281272,1.606911929833471,617.3866811820812,618.9935931119147
selEnergyPerm,50,1225,1,188,36,10.419000000000011,39,0,0.8254875307843409,0.6705890528394113,0.654375,0.655,4.44177063997609,1.8006828970606863,391.9905988623652,393.7912817594259
Boruta,50,1225,2,188,57,19.667,49,0.02323580034423408,1.1996571887558953,0.3759411071357196,1,1,5.239120900184276,9.72392751561903,0.6194211897010835,10.343348705320114
LASSO,50,1225,2,188,9,1.238000000000028,11,0,1.2468471962486871,0.3532225260545991,1,1,30.582541121996545,75.99955938246977,2.4205910735363902,78.42015045600616
RFE,50,1225,2,188,16,20.994000000000028,17,0,1.239946905693915,0.36034192948746196,1,1,17.70860933938412,38.3482856777236,1.2803078187711803,39.62859349649478
InformationGain,50,1225,2,188,350,0.6059999999999945,50,0.11651542649727768,1.043964283584511,0.47115331424074275,0.95125,0.9675,1.6168504631150507,2.1580839545311354,4.049878346785175,6.207962301316311
selEnergyPerm,50,1225,2,188,3,7.643000000000001,4,0,1.2293404069376237,0.3656927512719051,0.99890625,0.99875,55.533171003991484,160.1488370774852,0.3711016103632124,160.51993868784842
Boruta,50,1275,3,188,104,25.204999999999984,38,0,1.097591886540109,0.45781067463926783,0.941875,0.945,7.920855090184944,16.272773455347412,0.8993080676384597,17.17208152298587
LASSO,50,1275,3,188,29,1.3110000000000355,28,0,1.1655748535612602,0.40183867218767544,1,1,6.244570502350356,12.147132054063714,0.7334118309176324,12.880543884981346
RFE,50,1275,3,188,1024,27.609999999999957,51,0.8100222167366082,1.0157403837419556,0.522100697600357,0.86109375,0.87,2.5397567389379265,4.166644440649617,1.3493762762016166,5.516020716851234
InformationGain,50,1275,3,188,143,0.6139999999999759,48,0.006109979633401222,1.076259829021754,0.47216590168169953,0.929375,0.933125,6.782948276174513,13.716596547274413,3.009756704203616,16.72635325147803
selEnergyPerm,50,1275,3,188,3,6.993999999999971,4,0,0.9746637009362311,0.5259124954293478,0.89015625,0.890625,15.191111312211483,32.48984055169945,1.3051129675713706,33.79495351927082
Boruta,50,1275,4,188,17,20.188000000000045,20,0,0.8775888269535664,0.5954124840989493,0.770625,0.77375,4.589292219565775,8.853224497636653,0.18621657462693067,9.039441072263584
LASSO,50,1275,4,188,3,1.759999999999991,4,0,0.8341538217780082,0.6142676091018138,0.7678125,0.77,6.880483419894667,13.90957393688933,0.016523713302902126,13.926097650192233
RFE,50,1275,4,188,1024,29.840000000000032,51,0.8048871155609526,0.7920313707973863,0.726016893682336,0.54984375,0.554375,1.1911389519967126,1.3857773651903462,1.5632243385619091,2.9490017037522556
InformationGain,50,1275,4,188,24,0.6230000000000473,26,0,0.8634855473070187,0.6022233738449174,0.761875,0.766875,3.7610103074531036,7.100058512901461,0.4923099814522579,7.592368494353718
selEnergyPerm,50,1275,4,188,12,7.210999999999956,14,0,0.8552819740403701,0.609337305580927,0.759375,0.751875,4.943762461639779,9.752244946448746,0.06960817797293554,9.821853124421681
Boruta,50,1275,5,188,779,46.476000000000056,51,0.6426892142709837,0.7481588730553713,0.7566829414253827,0.4896875,0.51,8.6157333533639,0.9156389796552297,838.0874954228294,839.0031344024846
LASSO,50,1275,5,188,1275,0.5680000000000405,51,1,0.727498835969629,0.7804397949519405,0.45359375,0.5675,7.9568748201675,0.7718675838426667,740.648644238611,741.4205118224537
RFE,50,1275,5,188,1024,24.112000000000023,51,0.815228626273564,0.7369840411340097,0.7696369138650685,0.47453125,0.535625,8.196759946647079,0.8148510708996995,748.9239575225195,749.7388085934192
InformationGain,50,1275,5,188,1271,0.7080000000000268,51,0.9968752013401199,0.7277764980010283,0.7802894209254998,0.45390625,0.568125,7.961637007474949,0.7726359856923727,737.3025965757059,738.0752325613983
selEnergyPerm,50,1275,5,188,26,9.380999999999972,32,0,0.7534206454299027,0.708983789340623,0.52890625,0.4875,9.457996791425671,2.699538374078905,613.710588399414,616.4101267734928
