method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,150,11175,1,67,11175,2.8329999999999984,150,1,0.7095480560417308,0.7892625989374683,0.4222916666666667,0.6,1.9474071207283732,0.5086081825837575,604.2138643432994,604.7224725258832
LASSO,150,11175,1,67,11175,2.8329999999999984,150,1,0.7095480560417308,0.7892625989374683,0.4222916666666667,0.6,1.9474071207283732,0.5086081825837575,604.2138643432994,604.7224725258832
RFE,150,11175,1,67,128,221.76800000000003,101,0.04242424242424243,0.9247556800696988,0.5841788920303745,0.7375,0.758333333333333,2.9643006885473984,1.8853523797894474,315.56826022145356,317.453612601243
InformationGain,150,11175,1,67,703,3.3610000000000184,146,0.10327913525297484,0.891338781095704,0.6243159714710538,0.7027083333333334,0.7025,3.116966230052302,1.2806896126701979,697.6957147452382,698.97640435790845
selEnergyPerm,150,11175,1,67,71,42.93300000000005,81,0,0.8938887266420478,0.5997808697903004,0.6775,0.69,2.2222733010917466,1.0453466199381836,486.81733095517916,487.86267757511735
Boruta,150,11175,2,67,42,90.34000000000003,40,0.00702576112412178,1.2477339222883845,0.35174580813295087,1,1,6.713800725616565,13.167471091016115,0.08262630153517656,13.250097392551291
LASSO,150,11175,2,67,23,9.112999999999886,25,0,1.2647994649596623,0.33978464436307365,1,1,11.394416886298236,23.712484421454914,1.8437437889220742,25.556228210376986
RFE,150,11175,2,67,256,184.04799999999994,126,0.033816425120772944,1.1404309262005103,0.4079396602522016,0.9972916666666667,0.996666666666667,2.394768430952224,3.8233932365976737,0.6760529116270495,4.499446148224723
InformationGain,150,11175,2,67,1037,3.0629999999999313,150,0.04065550282081132,1.0218111251356885,0.4867715038339115,0.9060416666666666,0.9275,1.4342620382615847,1.8784878842706194,0.03505875467129722,1.9135466389419167
selEnergyPerm,150,11175,2,67,4,32.86400000000003,5,0,1.230845998880614,0.36407195863120057,1,1,31.54817647729146,76.13594345716712,1.5160916621182656,77.65203511928539
Boruta,150,11325,3,67,405,107.66700000000014,116,0,1.2551315284236424,0.3480345748513548,1,1,11.570899465103132,26.053259018874666,0.09278041079281377,26.14603942966748
LASSO,150,11325,3,67,35,7.858000000000061,37,0,1.267578884897446,0.33937463599295986,1,1,12.43107928766448,28.280822288962696,0.3241839150254372,28.605006203988133
RFE,150,11325,3,67,32,191.34600000000012,30,0,1.2215889254669463,0.36904023302851885,1,1,14.558502073408071,34.674315019808475,0.0628682480811598,34.737183267889634
InformationGain,150,11325,3,67,1967,2.90300000000002,151,0.0062334586989831456,1.2431564889226834,0.35694996108461385,1,1,8.105655847403312,16.988788414969758,4.624646440205357,21.613434855175115
selEnergyPerm,150,11325,3,67,5,33.253000000000156,6,0,1.1716924281798067,0.39993610503780347,0.994375,0.994166666666667,19.75942663817946,45.619922565930246,2.0517293775876437,47.67165194351789
Boruta,150,11325,4,67,48,97.77299999999991,49,0,1.0796308915803425,0.4662801285931003,0.9129166666666666,0.916666666666667,7.8924975835971365,18.062767816447803,5.849630198454213,23.912398014902017
LASSO,150,11325,4,67,23,6.573999999999842,27,0,1.1610297398272316,0.4062605168979494,0.9997916666666666,1,7.009445539194319,14.56260221393916,0.8682104378339669,15.430812651773127
RFE,150,11325,4,67,32,215.13200000000006,33,0,1.062776185531476,0.47625124491970516,0.8977083333333333,0.8975,7.322786401223432,16.565787663615342,7.6154679256786455,24.18125558929399
InformationGain,150,11325,4,67,135,2.816000000000031,116,0.0014745637748832638,1.0902300627319408,0.4532637076174043,0.9539583333333334,0.956666666666667,5.806560171170106,12.503932316488562,0.5907152964274693,13.094647612916031
selEnergyPerm,150,11325,4,67,12,32.924999999999955,13,0,1.0540338240608111,0.47868188986499943,0.9025,0.899166666666667,9.743266702119085,22.531088155484706,3.0835451316702676,25.614633287154973
Boruta,150,11325,5,67,192,94.74400000000014,118,0.006578947368421052,0.8847356946973233,0.6081953873422016,0.7360416666666667,0.738333333333333,6.342005862722909,1.3987066565363575,1108.5055823358764,1109.9042889924128
LASSO,150,11325,5,67,11325,2.3730000000000473,151,1,0.7418478658428965,0.7612314291760864,0.5379166666666667,0.5225,5.32025395421317,0.4343470857549147,1346.8340372501993,1347.2683843359544
RFE,150,11325,5,67,64,184.77800000000002,61,0,0.915466605666833,0.5806549603750643,0.7504166666666666,0.7475,6.700400977560295,2.0439512752875824,474.8503091893462,476.89426046463376
InformationGain,150,11325,5,67,11030,3.536000000000058,151,0.97468005023522,0.7454041173326466,0.7572010903364588,0.54125,0.526666666666667,5.349418164188315,0.44140390700382093,1364.5116254513532,1364.953029358357
selEnergyPerm,150,11325,5,67,80,41.634000000000015,88,0,0.8754352025248112,0.6052100977690369,0.7183333333333334,0.725833333333333,5.820827597001903,0.9521819590680237,1956.885466246567,1957.8376482056349
