method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,250,31125,1,89,247,243.49000000000004,157,0.01804032543332154,1.0157350227998856,0.5248692997969978,0.863125,0.869375,6.376434046805929,5.417990110832974,670.0256143792806,675.4436044901136
LASSO,250,31125,1,89,31125,9.863999999999997,250,1,0.7424864583140841,0.7609599364224875,0.48,0.516875,2.7346557116487284,0.9634715178724061,1841.870574353943,1842.8340458718155
RFE,250,31125,1,89,4096,491.244,250,0.19420551560546645,0.9127004832959907,0.5854492089366112,0.8275,0.835625,3.5089063192786476,1.7896715974023305,1463.1572831330575,1464.9469547304598
InformationGain,250,31125,1,89,6485,11.450999999999986,250,0.30094001847681245,0.9279414477792162,0.5829366102520559,0.8146875,0.819375,4.062533485509456,1.9329719980771702,1936.1835514180862,1938.1165234161633
selEnergyPerm,250,31125,1,89,77,126.54599999999994,97,0,1.0015283109989843,0.5370839469895702,0.84328125,0.84875,4.629997207645098,3.2651464548245994,2259.441008614969,2262.7061550697936
Boruta,250,31125,2,89,176,234.91099999999994,161,0.004135246898564826,1.1651527920164435,0.38868846580379357,0.999375,0.99875,3.5558103378217245,6.213752314754758,13.184586093956339,19.398338408711098
LASSO,250,31125,2,89,16,21.018000000000143,19,0,1.2652536949112807,0.34421306680933617,1,1,19.081763011253678,42.18908912824748,0.5298966618157733,42.71898579006326
RFE,250,31125,2,89,8,406.773,9,0,1.231649574695219,0.3644974269442791,0.999375,0.999375,24.84643764227513,51.50373909678489,22.86281679516843,74.36655589195333
InformationGain,250,31125,2,89,2062,10.462999999999852,250,0.04483884708220929,0.9318829317266003,0.5328125292006219,0.92109375,0.926875,1.6076215356383834,2.167229321918222,35.63386484334523,37.80109416526345
selEnergyPerm,250,31125,2,89,9,113.14799999999991,10,0,1.252760293251369,0.3510843974588226,1,1,39.815846731234004,105.9811783229988,0.0140946578095938,105.9952729808084
Boruta,250,31375,3,89,870,252.09299999999985,210,0,1.2719214708944542,0.33540661051179804,1,1,18.18324916805344,42.769695360104066,0.48541080089041017,43.25510616099448
LASSO,250,31375,3,89,53,19.241999999999734,56,0,1.2880400472104985,0.32669305341736316,1,1,21.964531596072582,53.44933479231192,3.7522110518858787,57.2015458441978
RFE,250,31375,3,89,4096,433.69399999999996,251,0.14115258315995288,1.2572664640486448,0.34037618658655955,1,1,9.196130480576311,19.06058251360413,0.0015255466292305154,19.06210806023336
InformationGain,250,31375,3,89,9156,10.023000000000138,251,0.021363450374651562,1.257968340639543,0.3410046149140691,1,1,10.4592119830243,22.18841120675295,1.2811753110141293,23.469586517767077
selEnergyPerm,250,31375,3,89,3,113.20499999999993,4,0,1.1013536000588524,0.44540095871261526,0.975,0.973125,39.337427844374545,108.32069422145145,1.0506121736074807,109.37130639505892
Boruta,250,31375,4,89,95,235.04899999999998,94,0,1.0699039914511739,0.4706042728773695,0.94578125,0.945625,11.281403461670953,26.35983674731897,0.2393554310108256,26.599192178329794
LASSO,250,31375,4,89,16,18.15099999999984,19,0,1.1348909506261238,0.4263567279444384,0.9825,0.98125,12.375838932045598,27.432356192397037,0.003912205302513554,27.43626839769955
RFE,250,31375,4,89,1024,490.64800000000014,250,0.06031331592689295,1.0448870958223246,0.4721197942175747,0.9559375,0.950625,3.179041161989932,5.56342657505036,3.059571700692836e-4,5.563732532220429
InformationGain,250,31375,4,89,458,9.721000000000004,244,0.01449859041482078,1.1008594371471319,0.4408853902457986,0.98140625,0.98,6.5347089140922145,13.646037840635824,7.061920903107655e-4,13.646744032726135
selEnergyPerm,250,31375,4,89,3,112.33800000000019,4,0,0.9759394927877613,0.5265024465548631,0.89515625,0.891875,20.3947404108757,45.22827302580112,1.7615713556758843,46.989844381477006
Boruta,250,31375,5,89,1293,274.3779999999997,241,0.02597494016612699,1.092436675388803,0.49200886179986286,0.91796875,0.92625,13.200434456783448,5.009959597721145,4419.833790096421,4424.8437496941415
LASSO,250,31375,5,89,11,20.884000000000015,18,0,1.1540191057418656,0.420446455347648,0.9840625,0.9875,18.507585619078498,19.3020898320778,491.2698982136428,510.5719880457206
RFE,250,31375,5,89,31375,435.25199999999995,251,1,0.8764305126195263,0.7016971032457244,0.70984375,0.72,10.613382087282469,1.2285162891604264,5360.046604608193,5361.275120897353
InformationGain,250,31375,5,89,31374,11.67199999999957,251,0.9999681254581966,0.8764333073764493,0.7016913222092289,0.71,0.72,10.61347376313769,1.2285540791494793,5360.118271508828,5361.346825587977
selEnergyPerm,250,31375,5,89,69,129.65099999999984,91,0,1.0238905437043568,0.5201569010037964,0.88609375,0.8975,12.544366305463795,3.969282479357394,19016.788700207126,19020.757982686482
