method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,50,1225,1,178,260,19.310000000000002,49,0.3240062761506276,0.8510834157587706,0.6484276581394331,0.6909375,0.704375,5.426303350721299,1.7035791423281863,715.3391773951065,717.0427565374347
LASSO,50,1225,1,178,8,1.7340000000000089,10,0,0.9071760757154879,0.5713604645491801,0.83265625,0.83,6.473915018760268,8.30927331767152,60.98864713248071,69.29792045015223
RFE,50,1225,1,178,64,20.77499999999999,41,0.06885245901639345,0.8658136785364685,0.6199684045980944,0.74109375,0.745625,5.795127363295404,2.263373331604377,285.73291003882815,287.99628337043254
InformationGain,50,1225,1,178,602,3.885000000000005,50,0.5660341192256085,0.83594844377143,0.7125266160314153,0.60015625,0.609375,4.7965571397712345,1.4199136513186086,663.9922337222939,665.4121473736125
selEnergyPerm,50,1225,1,178,30,10.341000000000008,34,0,0.8282441019111003,0.65423518553258,0.674375,0.683125,5.066987387353588,1.6526677730810553,396.04216478138113,397.6948325544622
Boruta,50,1225,2,178,53,18.24599999999998,45,0.02875399361022364,1.218555687739859,0.3673082404466986,1,1,6.039411676552327,11.495413164527461,0.004091370398314863,11.499504534925777
LASSO,50,1225,2,178,13,0.914999999999992,17,0,1.2479925871632949,0.3530067327802408,1,1,20.75908428433063,45.71888440382727,2.391501747522536,48.1103861513498
RFE,50,1225,2,178,8,16.677999999999997,9,0,1.2446409471909141,0.35661430143591116,1,1,39.863835056576214,109.17282980883762,7.138530461335731,116.31136027017335
InformationGain,50,1225,2,178,362,0.5060000000000002,50,0.11510873277923261,1.0447489724615426,0.46993634547732843,0.960625,0.975,1.777339259091297,2.4723153649803056,7.331593600232631,9.803908965212937
selEnergyPerm,50,1225,2,178,4,5.257000000000005,5,0,1.228492337861106,0.36604634978156136,1,1,53.13180198381326,161.63858118570397,1.8267532125781532,163.46533439828212
Boruta,50,1275,3,178,142,20.92900000000003,42,0,1.12651606580024,0.4408890836893783,0.968125,0.970625,8.236466717688483,16.997756487956476,8.33833768148206,25.336094169438535
LASSO,50,1275,3,178,23,1.3280000000000314,26,0,1.154932924478059,0.41952801837729925,0.99453125,0.995,9.251741610392072,19.135828612310583,8.298715603181824,27.43454421549241
RFE,50,1275,3,178,1275,26.873999999999995,51,1,1.068821503177913,0.4685644877142687,0.9496875,0.956875,2.5415548259453042,4.1451757617244045,2.008646376162877,6.153822137887282
InformationGain,50,1275,3,178,183,0.41600000000002524,48,0.028481012658227847,1.1223956631412475,0.444076916412574,0.964375,0.96875,7.353338231815088,14.907205852734311,11.256477331356736,26.16368318409105
selEnergyPerm,50,1275,3,178,9,6.567000000000007,10,0,1.000051093803985,0.5117250411691537,0.9053125,0.905,13.083412608681986,29.5820183271647,2.153259583944957,31.73527791110966
Boruta,50,1275,4,178,5,13.086000000000013,8,0,0.7761431591832669,0.6586791044093074,0.72953125,0.733125,3.7846281724760105,4.557699454804229,4.167193586518353,8.724893041322582
LASSO,50,1275,4,178,1275,0.35700000000002774,51,1,0.7417474167153345,0.7548749145079622,0.501875,0.503125,0.9523446170017813,0.8892302453403901,1.5529253479822234,2.4421555933226133
RFE,50,1275,4,178,4,26.920000000000016,7,0,0.7676855105772801,0.6609651740932369,0.678125,0.676875,2.811889914158232,4.048022076444371,0.522954004414275,4.570976080858646
InformationGain,50,1275,4,178,9,0.410000000000025,13,0,0.7883730115871846,0.6527584373972658,0.66390625,0.680625,2.332253173320551,3.129825302682848,27.399196682411116,30.529021985093962
selEnergyPerm,50,1275,4,178,18,7.682000000000016,21,0,0.7993655083534167,0.6520691116227972,0.69859375,0.694375,2.1148798097116384,3.2485892601784037,1.1335716198373023,4.3821608800157055
Boruta,50,1275,5,178,774,47.18500000000006,51,0.6527377521613833,0.8087330803719963,0.719455896145036,0.59671875,0.6,8.86042950595658,1.3101663032464523,897.7003809890297,899.0105472922761
LASSO,50,1275,5,178,19,1.893000000000029,19,0,0.9844965338585766,0.5326549612355668,0.8740625,0.875625,10.389862680199322,6.9166385748234145,316.7729239143027,323.6895624891261
RFE,50,1275,5,178,1024,24.25,51,0.8126000541831885,0.7916467942534526,0.737595011922209,0.5684375,0.581875,8.373300340790937,1.1678346628412015,804.3576088929398,805.525443555781
InformationGain,50,1275,5,178,1267,1.1750000000000114,51,0.9937758327255045,0.7774704887216475,0.7554725244493392,0.540625,0.5675,8.12237996016357,1.0738270288232545,793.6257038186361,794.6995308474594
selEnergyPerm,50,1275,5,178,40,9.265999999999963,43,0,0.8453162000679433,0.645451178765428,0.68546875,0.705,9.336775366797234,1.9787538059208716,659.9177540465886,661.8965078525094
