method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,100,4950,1,53,2,45.19699999999999,3,0,0.8568181324130184,0.5956989835010656,0.573125,0.564166666666667,3.672638473109804,2.1735958071443795,23.99588197634883,26.16947778349321
LASSO,100,4950,1,53,4950,1.5499999999999972,100,1,0.744301635799222,0.764902744519651,0.4870833333333333,0.52,2.161775108421177,0.4959765884852418,434.54660213464325,435.0425787231285
RFE,100,4950,1,53,256,103.96499999999999,100,0.07296380090497738,0.9097348923231195,0.5937446354923197,0.7375,0.741666666666667,2.7832852152803365,1.073922531776585,378.94788280941435,380.02180534119094
InformationGain,100,4950,1,53,379,1.7999999999999972,96,0.11067193675889328,0.8964615616784394,0.596668486859875,0.75,0.754166666666667,3.22613709826707,1.1166984690597415,420.74586037903384,421.86255884809356
selEnergyPerm,100,4950,1,53,70,23.10300000000001,78,0,0.8738767409610139,0.6232094224241195,0.6329166666666667,0.63,2.401628139765366,0.8583814115100398,320.12541841188806,320.9837998233981
Boruta,100,4950,2,53,50,44.36100000000005,46,0.017118402282453638,1.2431294825101575,0.3534638279375358,1,1,6.2830291256238,12.448193835634369,3.1687140658362365,15.616907901470604
LASSO,100,4950,2,53,16,3.6690000000000396,19,0,1.2657552633358837,0.34127133121682834,1,1,16.669264798871353,37.12432043702147,0.027748059589244138,37.15206849661071
RFE,100,4950,2,53,8,80.84100000000007,9,0,1.2602954161977213,0.34671779083667076,1,1,35.187371555145695,105.56754478840007,0.1173677522461538,105.68491254064622
InformationGain,100,4950,2,53,618,1.4279999999999973,100,0.06187832523710386,1.0937052882055207,0.44052167688224725,0.9822916666666667,0.991666666666667,1.740467258388382,2.500933017200565,0.6059833187425934,3.106916335943158
selEnergyPerm,100,4950,2,53,8,17.218999999999937,9,0,1.2530443560342748,0.350184682790121,1,1,30.474628920244726,84.54308440969938,1.05277814131711,85.59586255101648
Boruta,100,5050,3,53,340,56.875999999999976,89,0,1.229873715070142,0.3664808270672331,1,1,10.901481939605794,24.727585491916695,6.428402497655161,31.155987989571855
LASSO,100,5050,3,53,30,3.6829999999999927,33,0,1.2590618524085735,0.346818302879041,1,1,12.465012162222024,28.51669037231623,1.8981465201733303,30.41483689248956
RFE,100,5050,3,53,64,84.697,47,0,1.2073218712066236,0.37972641772252497,0.9995833333333334,0.9975,13.54675664376385,32.45636085198713,4.414997279831749,36.87135813181888
InformationGain,100,5050,3,53,1044,1.5030000000000427,101,0.008136451301832208,1.2284965782498742,0.36736036922471943,1,1,8.366966503110547,17.8749768058649,1.1806087773330942e-5,17.874988611952674
selEnergyPerm,100,5050,3,53,5,16.154999999999973,6,0,1.1141296585520388,0.43641827779157893,0.9625,0.956666666666667,20.090422759316013,52.613764857247965,2.422332169002094,55.03609702625006
Boruta,100,5050,4,53,32,46.66899999999998,30,0,1.0508204703212511,0.48037950210832253,0.8916666666666666,0.890833333333333,7.98384019467482,17.96595796069654,1.1511265124533636,19.1170844731499
LASSO,100,5050,4,53,31,3.115000000000009,32,0,1.1175298467134973,0.4347825031772515,0.9883333333333333,0.991666666666667,5.29385720262216,10.3077376657122,2.3883641921861316,12.69610185789833
RFE,100,5050,4,53,4,96.98599999999999,5,0,0.968559992896871,0.534070117680676,0.8110416666666667,0.799166666666667,8.88472758453687,19.652484896546124,0.03367391796356555,19.68615881450969
InformationGain,100,5050,4,53,94,1.4319999999999027,79,0.0044753853804077575,1.0705583628566027,0.4665288931644735,0.9329166666666666,0.9325,5.9151453814666155,12.558780277583441,2.881053965233826,15.439834242817266
selEnergyPerm,100,5050,4,53,3,15.758000000000038,4,0,0.9736344021847498,0.5257691744710103,0.8254166666666667,0.823333333333333,11.329961405351067,24.853108443095596,0.49530766115816316,25.348416104253758
Boruta,100,5050,5,53,150,48.11800000000005,88,0.03576751117734724,0.8520467786466576,0.6255490739725981,0.6402083333333334,0.645833333333333,5.74024652729648,0.7917976074337638,920.9792041469319,921.7710017543657
LASSO,100,5050,5,53,5050,1.2429999999999382,101,1,0.7583716640507786,0.7127705963779654,0.48875,0.5325,4.9098044514291415,0.3695054587902006,824.7507285376502,825.1202339964403
RFE,100,5050,5,53,4096,97,101,0.828048509457422,0.7624124060007353,0.708088963360188,0.499375,0.5175,4.950626359802754,0.38512415084094304,842.5908942164963,842.9760183673372
InformationGain,100,5050,5,53,4680,1.7439999999999145,101,0.9317542148530027,0.7648114879197447,0.7064728577867988,0.500625,0.518333333333333,4.987299251718371,0.3843733172605299,843.8948942306549,844.2792675479154
selEnergyPerm,100,5050,5,53,58,21.42600000000016,70,0,0.8452899088135721,0.6163913496334659,0.6058333333333333,0.605833333333333,5.439904522405615,0.965958953087442,789.9712907300631,790.9372496831505
