method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,200,19900,1,142,4,150.034,7,0,0.9440054056701153,0.54338246991105,0.8058333333333333,0.8025,5.235878509811358,5.039135359070462,26.173342198348497,31.212477557418957
LASSO,200,19900,1,142,19900,6.557000000000002,200,1,0.724727268603382,0.7320463903853663,0.5366666666666666,0.539166666666667,1.999986304964358,0.567109089090198,856.6138218597073,857.1809309487975
RFE,200,19900,1,142,32,377.569,43,0,1.0053521519463384,0.5179404722649392,0.85625,0.8625,3.796242529545043,3.337608410347661,100.1304830821271,103.46809149247476
InformationGain,200,19900,1,142,1343,7.442999999999969,197,0.1266326442349278,0.9972281901850814,0.5291347559675262,0.8902083333333334,0.896666666666667,3.343213893305258,1.5480153477710494,603.5617529740157,605.1097683217868
selEnergyPerm,200,19900,1,142,87,74.47199999999998,106,0,0.968391430255315,0.5580042692369918,0.7904166666666667,0.8,2.5353704574049014,1.623361949823396,858.9226393514735,860.546001301297
Boruta,200,19900,2,142,96,146.28100000000006,77,0.023958927552766685,1.2159247431352398,0.36306953977542983,1,1,5.04936085508719,9.721846051019172,10.843356558999357,20.56520261001853
LASSO,200,19900,2,142,17,14.22800000000018,22,0,1.2590551907028646,0.3440472200152468,1,1,13.32967459858758,28.555966005197554,0.7169055169758909,29.272871522173446
RFE,200,19900,2,142,32,313.48400000000004,31,0,1.2501698849654335,0.3506936802703431,1,1,9.583264872861372,19.146314234087733,2.7712847453533866,21.91759897944112
InformationGain,200,19900,2,142,1564,5.841000000000008,200,0.04032673865327107,1.0391572110874707,0.4721796055127883,0.95,0.966666666666667,1.5832631595361235,2.15518345651935,12.712528067150274,14.867711523669623
selEnergyPerm,200,19900,2,142,4,63.149000000000115,5,0,1.2453807313112808,0.35544114780557123,1,1,47.79139861699011,157.30269753592958,0.5006055086351878,157.80330304456476
Boruta,200,20100,3,142,598,164.41400000000021,144,0,1.2666107160763378,0.3393224912036572,1,1,13.97968467781803,32.90213818469059,2.299748178014617,35.20188636270521
LASSO,200,20100,3,142,43,14.02299999999991,45,0,1.2865957850612972,0.3275756307009535,1,1,16.509363951780735,39.33959085581783,0.3398425362320753,39.67943339204991
RFE,200,20100,3,142,8192,326.92200000000025,201,0.7180647661552426,1.2060003055318436,0.3662791727934185,1,1,3.6886189782308603,6.626570210506368,0.9816126931266991,7.608182903633067
InformationGain,200,20100,3,142,4730,6.564000000000078,201,0.010155702572595984,1.257355845394424,0.34367449023068247,1,1,8.948608774546964,19.099641368199816,1.9856334028970914,21.085274771096906
selEnergyPerm,200,20100,3,142,4,62.74700000000007,6,0,1.1972913925113344,0.38543025952498594,0.9958333333333333,0.9975,26.012683113570773,67.47807919239396,1.8306725142205067,69.30875170661447
Boruta,200,20100,4,142,52,146.84100000000012,47,0,1.1074846100363547,0.44583026863773323,0.9385416666666666,0.9325,7.141300150460312,15.881190852174983,8.742542169799027,24.62373302197401
LASSO,200,20100,4,142,30,13.540000000000191,33,0,1.1931531730855993,0.38570315828406965,1,1,7.054712333496284,14.312396525126188,0.03971506310325258,14.352111588229441
RFE,200,20100,4,142,256,370.8110000000004,137,0.014372822299651568,1.1235201451056465,0.4313730334296258,0.9614583333333333,0.955833333333333,3.7327355779216735,6.929291198830393,17.118293157794778,24.047584356625173
InformationGain,200,20100,4,142,290,5.654999999999973,147,0.006246746486205101,1.142166105490449,0.41782881141891226,0.985625,0.984166666666667,4.98347806306483,10.027122583887031,0.349243681401597,10.37636626528863
selEnergyPerm,200,20100,4,142,8,62.61999999999989,9,0,1.0613319284751614,0.47152990007147483,0.9097916666666667,0.91,9.937622109675239,23.011583223107387,0.39929879155051545,23.4108820146579
Boruta,200,20100,5,142,183,146.2139999999995,138,0.007863695937090432,0.9440183100445048,0.5709538963691905,0.8408333333333333,0.851666666666667,6.560180187276374,1.4846949938766785,1511.7899265020365,1513.2746214959132
LASSO,200,20100,5,142,6,13.106999999999516,7,0,0.9405370145599922,0.5461974242170181,0.8185416666666667,0.816666666666667,9.518450895261065,6.938930266279299,109.21197851922115,116.15090878550045
RFE,200,20100,5,142,256,326.4859999999994,162,0.017204301075268817,0.9326371066397398,0.5805907649272019,0.8472916666666667,0.863333333333333,6.522075093899943,1.5251940412874612,1190.9085842116851,1192.4337782529726
InformationGain,200,20100,5,142,19800,7.057999999999538,201,0.9854474593909545,0.7176479156088443,0.8012185572188855,0.5627083333333334,0.59,5.547525061683452,0.3910980137471909,1840.9062558231826,1841.29735383693
selEnergyPerm,200,20100,5,142,96,74.8789999999999,108,0,0.9066551819498835,0.5808900920026698,0.7339583333333334,0.728333333333333,6.442427528680895,1.46677068342824,1725.6529368571234,1727.1197075405516
