method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,50,1225,1,135,243,30.447999999999993,48,0.3360137851809305,0.7777515886069304,0.7621698510047624,0.48625,0.509375,5.609069584421863,1.6846141287317182,747.9036957730226,749.5883099017543
LASSO,50,1225,1,135,1225,0.8049999999999926,50,1,0.7684064885428427,0.8020634923972365,0.4825,0.506875,4.101896425509751,1.0329773542702851,538.4066361484829,539.4396135027532
RFE,50,1225,1,135,1225,28.485,50,1,0.7684064885428425,0.8020634923972367,0.4825,0.506875,4.10189642550976,1.0329773542702856,538.4066361484822,539.4396135027525
InformationGain,50,1225,1,135,577,0.9109999999999872,50,0.5598733836206896,0.7870275273582165,0.7643491568392338,0.51265625,0.51875,4.884756926822178,1.3403661382662773,602.0113479830352,603.3517141213015
selEnergyPerm,50,1225,1,135,36,11.013999999999953,39,0,0.7885096610124349,0.6926147710228175,0.55390625,0.555625,5.039331162770315,2.218730569857591,391.63902150786004,393.85775207771763
Boruta,50,1225,2,135,51,19.423000000000002,40,0.04319371727748691,1.1989086548452892,0.3733830551794425,0.99984375,1,6.000090451706015,11.374614183171605,0.9951450369241213,12.369759220095727
LASSO,50,1225,2,135,19,1.3040000000000305,21,0,1.2539342003687788,0.35000931364777454,1,1,14.062333564512851,28.859644247702462,3.1072070221677794,31.96685126987024
RFE,50,1225,2,135,16,21.436999999999955,17,0,1.227717885082554,0.36670214984173954,1,1,12.620335448827246,25.669674751085292,5.526250988934757,31.19592574002005
InformationGain,50,1225,2,135,327,0.6419999999999959,50,0.12431272629743864,1.0700675412856282,0.44951525301628587,0.9765625,0.9875,1.7073197196252345,2.3994521978598,1.1893906570639579,3.5888428549237577
selEnergyPerm,50,1225,2,135,3,7.841000000000008,4,0,1.1998954252307885,0.38377802832106683,0.99734375,0.9975,52.213731659879386,147.10181477717245,0.08842375743017235,147.19023853460263
Boruta,50,1275,3,135,121,26.12299999999999,37,0,1.0643380659620303,0.482308564862239,0.91140625,0.916875,8.151085432474284,16.959232065799245,3.605381795977826,20.564613861777072
LASSO,50,1275,3,135,14,1.407000000000039,16,0,1.1072459911196195,0.44795695766926696,0.956875,0.95875,10.22556084232997,21.826923192521814,5.657907559531278,27.484830752053092
RFE,50,1275,3,135,1275,28.036999999999978,51,1,0.9960376702758796,0.536225309393805,0.8509375,0.85625,2.424164121720319,3.8917055254730957,0.41016939169782546,4.301874917170921
InformationGain,50,1275,3,135,170,0.65300000000002,45,0.006420545746388443,1.0553297628868983,0.49012682070536845,0.906875,0.908125,7.170567990766121,14.670192533426635,6.447701601773435,21.117894135200068
selEnergyPerm,50,1275,3,135,5,7.210000000000036,7,0,0.9983771563064796,0.5123072841759552,0.8978125,0.8925,12.461546755554437,26.131975009495264,0.010414556599658502,26.142389566094923
Boruta,50,1275,4,135,9,18.979000000000042,13,0,0.8607148084883981,0.6109860469920979,0.75625,0.75625,3.658515584028159,5.75976354696883,1.7415447426260222,7.501308289594852
LASSO,50,1275,4,135,1275,0.5529999999999973,51,1,0.765483619092518,0.7429090779282256,0.52875,0.534375,1.0217627323593383,1.0370855179537457,0.0775128226366184,1.1145983405903641
RFE,50,1275,4,135,16,28.076999999999998,18,0,0.8741626336667803,0.6056679858804015,0.75859375,0.75625,3.061837398063697,4.809292610450737,0.8975922917152428,5.70688490216598
InformationGain,50,1275,4,135,11,0.6089999999999236,15,0,0.8766409030240063,0.598274444269357,0.77203125,0.764375,3.3989246958831467,5.807677301724799,0.23334631616790324,6.041023617892702
selEnergyPerm,50,1275,4,135,6,7.544999999999959,8,0,0.8707067960460425,0.5964994218004211,0.788125,0.785,4.2736685860418255,7.105746609418397,0.02502553802630412,7.130772147444701
Boruta,50,1275,5,135,813,46.416000000000054,51,0.6868943843765198,0.8484452991596684,0.6757939264701376,0.6328125,0.66,9.02979604101078,1.410336253763682,1104.952795800019,1106.3631320537827
LASSO,50,1275,5,135,1275,0.6150000000000091,51,1,0.816503844553298,0.7101334453560098,0.5815625,0.596875,8.251787735320388,1.1177583453414435,974.4768069635567,975.5945653088982
RFE,50,1275,5,135,512,22.988000000000056,51,0.46923823814988086,0.8710033058099931,0.6533525975872341,0.66953125,0.698125,9.32992334645562,1.6841202367680073,988.9281773231387,990.6122975599067
InformationGain,50,1275,5,135,1266,0.7540000000000191,51,0.99316591724429,0.8174066758032769,0.7090989461721493,0.58265625,0.59875,8.285468683024037,1.124995938386854,978.9291409998393,980.0541369382262
selEnergyPerm,50,1275,5,135,30,9.436000000000035,35,0,0.840728726132343,0.6555376217664549,0.65671875,0.656875,9.524082477414966,2.9875608126087116,846.6172810442176,849.6048418568264
