method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,50,1225,1,111,6,17.355000000000032,10,0,0.8961144453131366,0.5750276429227553,0.7558333333333334,0.754166666666667,4.796531085633203,2.4908452161496535,72.11437910844171,74.60522432459136
LASSO,50,1225,1,111,1225,0.7790000000000106,50,1,0.7834287490289149,0.7155923156585754,0.485,0.5325,2.632800336251569,0.4580467441989027,302.89288773014033,303.3509344743392
RFE,50,1225,1,111,32,26.440000000000012,27,0.15463917525773196,0.888890602321008,0.5847176136279526,0.7295833333333334,0.725833333333333,3.9848320450703447,1.6238154875794037,153.03960669310337,154.66342218068277
InformationGain,50,1225,1,111,229,0.866999999999976,50,0.2509419743782969,0.8475624905455669,0.6355766215412552,0.6079166666666667,0.619166666666667,3.4376349959718087,0.9185686282063139,344.55117489960475,345.46974352781103
selEnergyPerm,50,1225,1,111,30,11.523000000000025,34,0,0.8781331222037221,0.5972381718340279,0.6827083333333334,0.695,3.2926231372686483,1.2683952059268029,242.01725789696,243.28565310288678
Boruta,50,1225,2,111,43,18.744000000000028,31,0.08977556109725686,1.2379783369769015,0.3569246388679719,1,1,6.70647725863627,12.984359248497226,0.009484618405010239,12.993843866902235
LASSO,50,1225,2,111,11,1.327000000000055,13,0,1.2697118608480753,0.34181544966233574,1,1,23.24942036994026,58.7107777322915,4.127578627594398,62.83835635988589
RFE,50,1225,2,111,4,20.616999999999962,5,0,1.248863937701544,0.3544914527950783,0.998125,0.9975,41.23114590947366,119.53306789312775,0.8610143172781386,120.39408221040588
InformationGain,50,1225,2,111,289,0.6630000000000109,50,0.12841439040639574,1.115258878117988,0.43329946772094635,0.9652083333333333,0.966666666666667,1.9846376215189832,2.9788298313582886,2.085231199576492e-4,2.9790383544782464
selEnergyPerm,50,1225,2,111,3,8.254999999999995,4,0,1.2337377213001057,0.3619351625212115,1,1,44.42573512705923,135.99664303453682,0.10903213620613965,136.10567517074296
Boruta,50,1275,3,111,111,24.173999999999978,44,0,1.147305464570493,0.4202223735327644,0.965,0.9725,7.946848327955768,16.251726244468475,0.01849706096878167,16.270223305437256
LASSO,50,1275,3,111,21,1.697999999999979,22,0,1.172601404672626,0.4024531302758406,0.988125,0.99,8.10566097706667,16.554471858379674,0.6804208908223156,17.23489274920199
RFE,50,1275,3,111,64,24.029999999999973,37,0,1.1291849619237433,0.4316643410517948,0.95,0.955833333333333,8.391413756915098,17.35306792921695,0.09796618485857639,17.45103411407553
InformationGain,50,1275,3,111,151,0.6800000000000068,48,0,1.1377613899758405,0.43223414203896443,0.951875,0.963333333333333,7.108740337886658,14.168713431958516,2.931977360143699,17.100690792102213
selEnergyPerm,50,1275,3,111,10,8.156999999999925,12,0,1.0682230427648398,0.4680949691702233,0.9210416666666666,0.926666666666667,11.049418374118284,23.589733305175233,0.3203474226727146,23.910080727847948
Boruta,50,1275,4,111,12,19.299999999999955,15,0,0.9540736907870454,0.5531229612266749,0.7472916666666667,0.753333333333333,4.594390467188888,8.310568637942323,0.017141073573417088,8.32770971151574
LASSO,50,1275,4,111,3,1.7430000000000518,4,0,0.9511634555764852,0.5408582544268803,0.796875,0.793333333333333,8.01443743116,15.132979012566503,2.0237883998378874,17.156767412404392
RFE,50,1275,4,111,32,26.862999999999943,30,0,0.9720966918264312,0.5491026423421435,0.7222916666666667,0.725833333333333,2.8572927523891622,4.733739080825558,3.2189281856585437,7.952667266484101
InformationGain,50,1275,4,111,18,0.6680000000000064,15,0.05555555555555555,0.9603798615897943,0.5437074106982885,0.7989583333333333,0.810833333333333,4.5007319149128655,8.006273375801607,3.5212765814388876,11.527549957240495
selEnergyPerm,50,1275,4,111,7,7.546999999999912,9,0,0.9552927770554217,0.5455231868566555,0.779375,0.790833333333333,5.776630512205402,11.014175678340111,0.9409260349382031,11.955101713278314
Boruta,50,1275,5,111,138,23.295999999999935,51,0.13432835820895522,0.8736760658487209,0.5971994492300904,0.6972916666666666,0.694166666666667,5.647460042974371,0.865819701822982,432.5232828327232,433.3891025345462
LASSO,50,1275,5,111,6,1.8719999999999573,7,0,0.904930597091697,0.5669794382689793,0.7266666666666667,0.721666666666667,6.73320668154177,4.170213515831939,81.87666364827625,86.0468771641082
RFE,50,1275,5,111,128,24.077999999999975,49,0.08303249097472924,0.8765715884291095,0.5950222441043445,0.7147916666666667,0.7325,5.611400899667439,1.0685499601056485,348.35405369382715,349.4226036539328
InformationGain,50,1275,5,111,1126,0.7309999999999945,51,0.8910242009598693,0.8370288383951906,0.6270500042303444,0.6266666666666667,0.636666666666667,4.826674855929117,0.5277589522279467,356.1603773300833,356.68813628231123
selEnergyPerm,50,1275,5,111,31,10.367999999999938,35,0,0.8616672705595898,0.5982742264365913,0.6845833333333333,0.7,5.166690226440567,0.7572915267778569,363.04246185132956,363.7997533781074
