method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,250,31125,1,64,9,219.21900000000005,16,0,0.9759482168130367,0.5318272312533785,0.8335416666666666,0.831666666666667,4.457619547521487,3.8664004820150786,76.50111646644537,80.36751694846045
LASSO,250,31125,1,64,22,25.984000000000023,25,0,1.1460448283058282,0.4200895446860853,0.9914583333333333,0.993333333333333,5.627783082356771,7.699816330595676,120.92979475226922,128.6296110828649
RFE,250,31125,1,64,256,468.143,187,0.009302325581395349,1.013154389927271,0.5138024066402394,0.9160416666666666,0.924166666666667,3.0716921549734493,2.1526925145579785,501.85258288488126,504.00527539943926
InformationGain,250,31125,1,64,2062,7.8920000000000385,245,0.13584872263850375,1.0119398496768286,0.5075669531036309,0.9547916666666667,0.969166666666667,3.2766815397550255,1.5474731119725689,912.5059340868886,914.0534071988611
selEnergyPerm,250,31125,1,64,92,129.97900000000004,113,0,0.9877475522827152,0.536506722695144,0.823125,0.829166666666667,2.8956419197211654,2.051284882644477,1168.965804232207,1171.0170891148514
Boruta,250,31125,2,64,44,224.06399999999996,44,0,1.2300487306596093,0.3642146034460431,0.9991666666666666,0.999166666666667,7.282719980950586,14.482594210197949,5.345184006986604,19.82777821718455
LASSO,250,31125,2,64,20,20.68500000000006,26,0,1.2707711831217112,0.3381245644757171,1,1,13.251438292457694,29.049699849911953,0.42756876242220127,29.477268612334154
RFE,250,31125,2,64,2,383.8559999999999,3,0,1.1801744628924353,0.39557047787097194,0.9922916666666667,0.9925,42.8489189657147,116.10954024588885,0.10548288892219884,116.21502313481105
InformationGain,250,31125,2,64,2065,9.88900000000001,250,0.03560966432852267,0.9985661037829406,0.5006817600743838,0.901875,0.921666666666667,1.4187238082916214,1.827786800766887,5.545037052099334,7.3728238528662216
selEnergyPerm,250,31125,2,64,4,114.89200000000005,5,0,1.2353036973678204,0.362549949525925,0.9964583333333333,0.996666666666667,42.09512147975488,125.35037648755775,0.1474750696685645,125.49785155722631
Boruta,250,31375,3,64,637,245.48299999999995,158,0,1.2679524703053622,0.34295417193152694,1,1,14.004971974417355,32.53870361976042,5.357020481652424,37.895724101412846
LASSO,250,31375,3,64,56,20.930000000000064,56,0,1.2886409770131875,0.32698312443188193,1,1,15.215461665496013,35.338981670833824,12.654979959748811,47.99396163058263
RFE,250,31375,3,64,256,383.7380000000003,130,0,1.2666373585437765,0.34378162035937854,1,1,13.615799703274753,31.605499909476485,1.8093464996760567,33.414846409152545
InformationGain,250,31375,3,64,7777,10.625,251,0.010400852968797442,1.2606242565387464,0.34117282417022987,1,1,8.984331050048525,18.936588478156775,36.55167272351408,55.48826120167085
selEnergyPerm,250,31375,3,64,9,107.52300000000014,13,0,1.1953117325243559,0.3884658300793367,0.996875,0.996666666666667,19.823357958117,47.191684284632196,8.696862801054543,55.88854708568674
Boruta,250,31375,4,64,58,235.48700000000053,59,0,1.0832124455933372,0.46587747669531027,0.8889583333333333,0.895,10.303909543260485,25.422176393196747,13.870945676541416,39.29312206973816
LASSO,250,31375,4,64,14,20.106000000000222,14,0,1.1381681470752243,0.4234937100129223,0.9720833333333333,0.97,11.898116446230878,28.20674617192641,0.2735693243659158,28.480315496292327
RFE,250,31375,4,64,64,459.6050000000005,63,0.007211538461538462,1.0886103221042636,0.4627316902924238,0.886875,0.8825,8.585582127679393,20.959691738867967,13.973154022780642,34.93284576164861
InformationGain,250,31375,4,64,360,10.559000000000196,235,0.009444798978940652,1.1272229869295172,0.4283249401777582,0.9460416666666667,0.9425,6.458496259159257,14.429358169559475,3.468056172385332,17.897414341944806
selEnergyPerm,250,31375,4,64,11,118.05400000000009,12,0,1.0499283954708827,0.4887855952309359,0.8422916666666667,0.839166666666667,13.08005723337943,34.39328379766259,9.498295595932268,43.89157939359486
Boruta,250,31375,5,64,243,226.9099999999994,186,0.007702182284980745,0.8640284077852114,0.6595406416680757,0.6795833333333333,0.6875,6.5557919087136165,1.202462590976096,1767.7407857310163,1768.9432483219923
LASSO,250,31375,5,64,31375,8.674999999999727,251,1,0.6847451853918648,0.857257272534309,0.50875,0.519166666666667,5.737689726948505,0.370448753598034,2748.0977484928203,2748.468197246418
RFE,250,31375,5,64,128,405.15999999999985,130,0,0.8845549683949246,0.6345322200293377,0.71,0.729166666666667,6.6683986822251224,1.5650433867295874,1128.9916541978835,1130.556697584613
InformationGain,250,31375,5,64,31146,11.853999999999814,251,0.9928402461162962,0.6858746385649939,0.85572417246187,0.5102083333333334,0.5175,5.745932679558068,0.37208132311862213,2757.379543576456,2757.7516248995744
selEnergyPerm,250,31375,5,64,121,128.85999999999967,146,0,0.8737697828550772,0.6286503881980109,0.6960416666666667,0.7075,6.156287911816316,1.0012321322967825,5259.970402027743,5260.97163416004
