method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,250,31125,1,186,2,234.851,4,NA,0.911873988916823,0.5630105368242774,0.7702083333333333,0.766666666666667,4.740440337599523,5.000774500686863,9.835862377141877,14.836636877828742
LASSO,250,31125,1,186,31125,9.75,250,1,0.6650816322935984,0.8030929245313979,0.39,0.618333333333333,1.9415731221324086,0.4856959199443767,1108.3571496077586,1108.842845527703
RFE,250,31125,1,186,128,470.12000000000006,130,0.021791767554479417,0.9921138355627608,0.5355059516772459,0.863125,0.885833333333333,3.0464730955357497,1.8826353166780891,349.8752212637168,351.7578565803949
InformationGain,250,31125,1,186,1895,10.783000000000015,248,0.11455725017072615,0.9479565055421794,0.5521662166744403,0.895625,0.905,3.157872619040105,1.3135396029019593,912.4718219567309,913.7853615596329
selEnergyPerm,250,31125,1,186,103,127.88400000000001,121,0,0.8454955105585724,0.634377583051726,0.6035416666666666,0.601666666666667,2.1854581559033477,0.8081495075423801,821.2899835016024,822.0981330091447
Boruta,250,31125,2,186,99,228.75199999999995,91,0.008633093525179856,1.2003445672290027,0.373299396836079,1,1,5.067336842419381,9.772171130889967,19.137834723515812,28.91000585440578
LASSO,250,31125,2,186,23,20.355999999999995,26,0,1.2655107113503659,0.3411175229231133,1,1,11.878154489741304,25.870689186483872,6.359534995178621,32.23022418166249
RFE,250,31125,2,186,64,410.01,55,0,1.2206559570275901,0.37206695800896605,0.9997916666666666,1,5.286330002039667,9.882016329201353,4.528598565296821,14.410614894498174
InformationGain,250,31125,2,186,2067,9.617999999999938,250,0.044430871533932784,1.0277375732091751,0.4810969700195476,0.9283333333333333,0.94,1.7134509640042155,2.4447601023136802,13.749780198554975,16.194540300868656
selEnergyPerm,250,31125,2,186,9,115.9369999999999,10,0,1.2522800113758414,0.3512833293480477,1,1,32.938688269702396,93.526441221502,1.3320670009741151,94.85850822247612
Boruta,250,31375,3,186,613,245.98299999999995,158,0,1.2698346021723348,0.3382418570685641,1,1,15.006369953772348,35.899546106073004,0.34314665455332516,36.242692760626326
LASSO,250,31375,3,186,40,19.516000000000076,48,0,1.2844134630372506,0.32946472677983957,1,1,17.378247113220954,42.00348672389974,0.39507820602703386,42.39856492992678
RFE,250,31375,3,186,31375,430.3409999999999,251,1,1.2062271806757758,0.3662327160259514,1,1,3.456443985105739,6.124588852241569,2.6523224244313277,8.776911276672896
InformationGain,250,31375,3,186,8187,10.324999999999818,251,0.011804347059814174,1.2595512492564997,0.34343093017306,1,1,9.159616688833268,19.64339148421678,2.0689010088029276,21.71229249301971
selEnergyPerm,250,31375,3,186,11,109.83699999999999,15,0,1.2310688509242775,0.3644074252848903,1,0.999166666666667,22.26378126327744,58.42081123578857,0.22054081882696158,58.64135205461553
Boruta,250,31375,4,186,44,234.8489999999997,44,0,1.0807976738592822,0.46418283816019323,0.9143749999999999,0.921666666666667,8.146759414742048,19.064760246285875,6.166643388200649,25.231403634486526
LASSO,250,31375,4,186,5,20.397999999999683,6,0,1.0545798280009553,0.4777195208010386,0.8975,0.9,13.577693924017309,32.52792602304568,0.1058864698737512,32.63381249291943
RFE,250,31375,4,186,64,474.154,66,0,1.0973774349886125,0.45390110545952744,0.9085416666666667,0.905833333333333,6.399083527749039,13.945555192411296,11.778198649105056,25.723753841516352
InformationGain,250,31375,4,186,362,10.39699999999948,207,0.00997506234413965,1.1258506086870808,0.4278508865051869,0.96,0.96,5.0674723628279725,10.323360392302488,0.49114244891668174,10.81450284121917
selEnergyPerm,250,31375,4,186,3,111.13599999999997,4,0,1.0357533972118762,0.4875753325333141,0.9002083333333333,0.905,14.05660004608321,31.93835515306881,0.02987485842163142,31.96823001149044
Boruta,250,31375,5,186,194,228.60999999999967,179,0.007194244604316547,0.8410530345093878,0.674714882105088,0.70375,0.713333333333333,6.2651875660726635,0.86236908508723,1922.4490997880814,1923.3114688731687
LASSO,250,31375,5,186,31375,8.55099999999993,251,1,0.6394012610183447,0.9494867784116342,0.468125,0.514166666666667,5.6156660257873545,0.3308475582947338,2319.6111953782565,2319.9420429365514
RFE,250,31375,5,186,32,418.15599999999995,52,0,0.8744299304351626,0.6136361523298053,0.750625,0.764166666666667,6.534360225527817,1.4529100225537919,603.2326531344652,604.6855631570189
InformationGain,250,31375,5,186,31030,11.649999999999181,251,0.9892314101883019,0.6411696957368875,0.9466561954766071,0.4710416666666667,0.511666666666667,5.627413661026996,0.33285429837151836,2321.8305796520276,2322.163433950399
selEnergyPerm,250,31375,5,186,124,117.26299999999992,142,0,0.8519085761685466,0.6346198000090051,0.6825,0.67,6.114085161626778,0.9014379108163294,4942.10344198643,4943.004879897247
