method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,100,4950,1,128,282,57.788000000000004,93,0.07155202212236433,0.9781937413486358,0.5461284324392219,0.84640625,0.859375,5.507293237289021,3.447079827646754,925.3487659659361,928.7958457935829
LASSO,100,4950,1,128,4950,1.4400000000000048,100,1,0.8309938782264958,0.6721588941278279,0.641875,0.645625,3.3693277754522137,1.2480514969171388,905.7209576858023,906.9690091827194
RFE,100,4950,1,128,4950,104.86600000000001,100,1,0.8309938782264957,0.672158894127828,0.641875,0.645625,3.369327775452225,1.2480514969171388,905.720957685801,906.9690091827181
InformationGain,100,4950,1,128,1855,1.7569999999999553,100,0.44554567380162796,0.9224815153709329,0.5955680741860847,0.7640625,0.784375,4.386440174658208,2.008171697627058,856.3159169676995,858.3240886653266
selEnergyPerm,100,4950,1,128,43,20.99000000000001,53,0,0.939479206463783,0.5867028787015862,0.79203125,0.80375,4.245077954755569,2.5713760124188454,660.5199748039024,663.0913508163212
Boruta,100,4950,2,128,94,45.65899999999999,81,0.01171493654409372,1.1761342481725863,0.3869780782796005,0.99953125,1,4.481019829882469,8.186841886210717,0.2834802674585949,8.470322153669311
LASSO,100,4950,2,128,20,2.97199999999998,21,0,1.2501193939890642,0.3503672727078186,1,1,13.623067718162083,27.988034271904464,0.008467223398005626,27.99650149530247
RFE,100,4950,2,128,4,82.39899999999994,5,0,1.216392069127092,0.37300871855958356,1,1,35.36405991727392,80.58845062666174,0.143044944492325,80.73149557115407
InformationGain,100,4950,2,128,743,1.426999999999964,100,0.07166641209714374,0.9843292181209301,0.5140441320578273,0.9071875,0.920625,1.625994731161292,2.201715737849249,10.073558547191928,12.275274285041176
selEnergyPerm,100,4950,2,128,3,15.886000000000024,4,0,1.2124651745440063,0.3753516500706973,1,1,52.88333201823874,155.23796356039776,0.15376915658171778,155.39173271697948
Boruta,100,5050,3,128,497,61.46300000000008,90,0,1.2374103889131969,0.3622417563339152,1,1,13.814329319191119,31.01294628349786,0.026480076803992423,31.039426360301853
LASSO,100,5050,3,128,30,3.4329999999999927,31,0,1.2647890216086595,0.342659382709529,1,1,16.63583298740504,37.55053980128101,0.26557507575361855,37.81611487703463
RFE,100,5050,3,128,2048,92.76700000000005,101,0.4094114710104225,1.215519230099239,0.3724071331204223,1,1,6.81841239672213,13.57528338802128,0.10023135664653036,13.67551474466781
InformationGain,100,5050,3,128,1315,1.4300000000000637,101,0.01597516345244459,1.228804045904407,0.36792307512435124,1,1,10.1316909468417,21.60190851899811,0.2304556595010286,21.832364178499137
selEnergyPerm,100,5050,3,128,6,14.920000000000073,7,0,1.1292408973889956,0.42827242819727096,0.983125,0.981875,24.54949870407418,60.899044052686605,0.7546530009238497,61.65369705361046
Boruta,100,5050,4,128,54,47.636999999999944,45,0,1.0095139942430726,0.50768217915082,0.9034375,0.89875,10.503377335197719,24.022403210731667,0.003731261060445695,24.026134471792112
LASSO,100,5050,4,128,13,3.3719999999999573,14,0,1.0389004549683334,0.4936452815698507,0.9184375,0.91625,10.932499021443858,24.19208100729403,1.7913382793615007,25.98341928665553
RFE,100,5050,4,128,512,100.32099999999991,101,0.16545064377682403,1.0007733362997357,0.521270284347775,0.885,0.8825,3.162834122560105,5.57472497982062,1.868063252425563,7.442788232246183
InformationGain,100,5050,4,128,142,1.377999999999929,95,0.015065053640721297,0.9948788171192827,0.5168469770915783,0.8978125,0.890625,7.48528475338815,16.408049674728968,0.09620636291124278,16.50425603764021
selEnergyPerm,100,5050,4,128,5,14.743999999999915,6,0,0.9476661243053546,0.5491844602104048,0.85296875,0.8475,15.986659043014363,37.65177296945005,0.8622746632207835,38.51404763267083
Boruta,100,5050,5,128,1119,79.928,101,0.2648270695467599,0.9490785360010909,0.6323860639819487,0.6928125,0.71,10.734271168621698,2.9252712440085467,1856.243028174384,1859.1682994183927
LASSO,100,5050,5,128,5050,1.1539999999999964,101,1,0.8799283584063716,0.7049941312012948,0.61015625,0.61875,9.208252390431573,1.3722497868052521,1557.057144656177,1558.4293944429821
RFE,100,5050,5,128,4096,90.42800000000011,101,0.8332291551397732,0.8893287778084062,0.6979325507700944,0.6178125,0.635,9.305123880081045,1.435875618621382,1531.413140505051,1532.8490161236723
InformationGain,100,5050,5,128,5047,1.69399999999996,101,0.9994052339413164,0.8800093979286837,0.7049534043267282,0.6103125,0.618125,9.211074758212344,1.3729372755631384,1559.2572009223431,1560.6301381979063
selEnergyPerm,100,5050,5,128,48,20.298999999999978,59,0,0.9254177071891497,0.6059049790391765,0.71234375,0.715625,10.33599598388133,3.3217098655631503,2476.948067895617,2480.26977776118
