method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,250,31125,1,187,31125,9.939999999999998,250,1,0.7202130522220866,0.7400141253798068,0.48854166666666665,0.504166666666667,1.9079663538666956,0.5613306059555985,1102.6883418683942,1103.2496724743498
LASSO,250,31125,1,187,31125,9.939999999999998,250,1,0.7202130522220866,0.7400141253798068,0.48854166666666665,0.504166666666667,1.9079663538666956,0.5613306059555985,1102.6883418683942,1103.2496724743498
RFE,250,31125,1,187,32,470.11199999999997,47,0,0.9460134121655159,0.566575561615865,0.7670833333333333,0.768333333333333,3.5239623779519653,2.348163230238726,204.83484716244965,207.18301039268837
InformationGain,250,31125,1,187,1771,11.276999999999987,249,0.10862173649058895,0.9712085804933862,0.5525509576324087,0.8454166666666667,0.844166666666667,3.2273779943240415,1.5851939196718987,911.4373406916089,913.0225346112809
selEnergyPerm,250,31125,1,187,107,126.61099999999999,136,0,0.9199927136339884,0.5905942160337428,0.745625,0.75,2.272211405465341,1.3479792808065951,1273.8152387106004,1275.163217991407
Boruta,250,31125,2,187,72,226.98399999999992,72,0.004307250538406317,1.2375839159009354,0.3527844636564421,1,1,5.599849446838102,10.887647520130837,28.91366593165743,39.80131345178827
LASSO,250,31125,2,187,13,18.79399999999987,15,0,1.2761732914033916,0.3352678330954154,1,1,18.580829884247116,42.57515385073092,4.6471186294404365,47.222272480171355
RFE,250,31125,2,187,16,410.22,16,0,1.262192032538142,0.3449131972104062,1,1,15.699936783752397,35.270291750673216,0.059699817303526116,35.32999156797674
InformationGain,250,31125,2,187,1390,8.26299999999992,250,0.03210695733067696,1.0460942885377953,0.4640631274961141,0.9429166666666666,0.955833333333333,1.5951802788529774,2.1653517253274708,10.498243858346891,12.663595583674361
selEnergyPerm,250,31125,2,187,7,115.952,8,0,1.2672943825128105,0.3428015217215042,1,1,31.770070398072654,85.88149661261899,2.3344105836031996,88.21590719622219
Boruta,250,31375,3,187,638,245.84199999999987,167,0,1.2666317227502832,0.33941072204601075,1,1,13.927902166508622,32.913926708230896,7.290552634608031,40.20447934283893
LASSO,250,31375,3,187,42,19.786000000000058,47,0,1.28979107536598,0.3262446252410116,1,1,16.667536547565724,40.08393719667599,0.3644258699413139,40.448363066617304
RFE,250,31375,3,187,512,394.94900000000007,207,0.0072666294019005035,1.268376253726593,0.337657252644072,1,1,11.144297123915834,25.036128807194054,12.075483779228268,37.111612586422325
InformationGain,250,31375,3,187,7785,8.432000000000244,251,0.007697214300628992,1.264350883263186,0.3389789931747223,1,1,8.848570127241482,18.800048106836556,0.4916396942474109,19.291687801083967
selEnergyPerm,250,31375,3,187,9,111.1590000000001,12,0,1.1857184892955832,0.3934210097802553,0.9989583333333333,1,20.4545191063726,49.92062039163739,1.6869032677133686,51.60752365935076
Boruta,250,31375,4,187,40,231.41200000000026,45,0,1.0574124014850896,0.4845139135118608,0.8760416666666667,0.868333333333333,6.883194504181631,14.15318576897744,2.608629767854647,16.76181553683209
LASSO,250,31375,4,187,22,18.153999999999996,26,0,1.1533230689513918,0.4131508851296897,0.9735416666666666,0.973333333333333,7.658563174566946,15.810081389046015,0.0064690403454932734,15.816550429391508
RFE,250,31375,4,187,16,475.0499999999997,20,0,1.0464107217831868,0.484742971676727,0.893125,0.889166666666667,6.862777359106545,13.517430956267981,2.4708987948885563,15.988329751156538
InformationGain,250,31375,4,187,259,9.7159999999998945,183,0.004436932178322417,1.1040466301834897,0.4445075605926047,0.9485416666666666,0.944166666666667,5.190383650872781,9.84529776333386,2.627235770912658e-4,9.845560486910951
selEnergyPerm,250,31375,4,187,62,129.60799999999972,77,0,0.9963903423083549,0.5446790876353922,0.7275,0.7225,2.0106165479500664,2.6474105773295897,168.8181905323166,171.4656011096462
Boruta,250,31375,5,187,192,227.82799999999997,164,0,0.8891065642173316,0.6137041646690902,0.750625,0.751666666666667,6.349857443635718,1.0233128412556503,1497.5670587232808,1498.5903715645363
LASSO,250,31375,5,187,31375,8.552999999999884,251,1,0.6642964081315094,0.8726548969384477,0.5027083333333333,0.515833333333333,5.5932037884159005,0.3500729879927988,2525.305347911985,2525.655420899978
RFE,250,31375,5,187,128,413.3180000000002,125,0.009708737864077669,0.8895963168575317,0.6087909100574186,0.750625,0.766666666666667,6.5408832209123755,1.394610782253516,1783.1196763203466,1784.5142871026
InformationGain,250,31375,5,187,31041,11.702000000000226,251,0.9895466351172336,0.6662460097348222,0.8696527549175542,0.5058333333333334,0.515833333333333,5.603872582264493,0.35238103271706195,2533.921535203668,2534.273916236385
selEnergyPerm,250,31375,5,187,122,130.63999999999942,133,0,0.8630649797252455,0.6038765659563118,0.7425,0.773333333333333,6.025226488886062,0.9300286842929969,5364.71493708243,5365.644965766723
