method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,50,1225,1,140,299,32.947,50,0.34055517941773866,0.8276062362097126,0.7001514686649584,0.600625,0.605625,5.432374996931687,1.2726346445156502,707.5648981897115,708.8375328342271
LASSO,50,1225,1,140,1225,0.8799999999999955,50,1,0.770751476317313,0.7738291809013709,0.5009375,0.50625,4.246431509172343,0.9202111469873239,741.5319331191898,742.4521442661771
RFE,50,1225,1,140,512,26.878999999999962,50,0.46288050885960924,0.8037821072802173,0.7289058617584788,0.5525,0.568125,4.8501674032918665,1.1403170072706745,705.4409831927288,706.5813001999995
InformationGain,50,1225,1,140,620,0.9899999999999523,50,0.5648666954005295,0.8135486361990072,0.7253470717799196,0.5634375,0.56625,4.915801655684156,1.1394184647845333,769.4800589008248,770.6194773656093
selEnergyPerm,50,1225,1,140,29,11.418999999999983,33,0,0.7502589138762527,0.721632623826479,0.52796875,0.534375,5.1100425324768795,1.188768183628685,768.479857562,769.6686257456287
Boruta,50,1225,2,140,63,19.89699999999999,46,0.05,1.1989258318107494,0.3751299927265708,0.99984375,1,5.875008545074422,11.100691320519626,6.5636556750211055,17.664346995540733
LASSO,50,1225,2,140,17,1.2430000000000518,17,0,1.2617880921425135,0.34561225994693623,1,1,18.17760490630601,38.17241855564228,1.4623332865408065,39.634751842183086
RFE,50,1225,2,140,16,21.059000000000026,17,0,1.2440043431191266,0.3569952675868428,1,1,18.98096863200137,41.755033392586725,12.527185458276426,54.28221885086315
InformationGain,50,1225,2,140,343,0.5980000000000132,50,0.12084592145015106,1.0799256648470354,0.45357858003784457,0.961875,0.9725,1.9873517512077725,2.94270022517778,3.4281275233528006,6.37082774853058
selEnergyPerm,50,1225,2,140,3,8.505999999999972,4,0,1.2045589494865907,0.3803672157243542,0.999375,0.999375,55.8975323123133,162.3581707793497,0.11422241033942548,162.47239318968914
Boruta,50,1275,3,140,139,25.959000000000003,44,0,1.135857481957539,0.431162812669927,0.96828125,0.971875,9.555090619355617,20.46170778232352,0.43537919760301486,20.897086979926534
LASSO,50,1275,3,140,24,1.316000000000031,25,0,1.1726707538886927,0.40203426864046493,0.993125,0.99375,10.320746718951924,21.940373112305988,1.7793119271432836,23.71968503944927
RFE,50,1275,3,140,512,26.29499999999996,51,0.4131801041479619,1.1106634851100152,0.4525276753364525,0.941875,0.95125,4.48531838049406,8.38598805929508,0.36051129101081475,8.746499350305895
InformationGain,50,1275,3,140,175,0.6440000000000055,49,0.045454545454545456,1.1276302083332388,0.4338710261278711,0.974375,0.975,8.355239021062658,17.55842683676258,1.0371981942697936,18.595625031032377
selEnergyPerm,50,1275,3,140,3,7.307000000000016,4,0,1.0074468081346468,0.505344204280816,0.90890625,0.9025,23.622915352627643,57.45355762577507,0.010074009442547351,57.46363163521762
Boruta,50,1275,4,140,17,19.922999999999888,17,0,0.8653820321333128,0.6031756029922674,0.77828125,0.776875,4.95077471221199,8.623440712683196,13.510685160966107,22.134125873649303
LASSO,50,1275,4,140,3,1.9209999999999354,5,0,0.8513053932095148,0.6050784862583102,0.78953125,0.784375,7.61610470661922,13.549970377478,2.656075497537481,16.20604587501548
RFE,50,1275,4,140,1024,29.969999999999914,51,0.8079460380994737,0.7907112768036625,0.7247838058062819,0.54875,0.56375,1.2645640888053271,1.5396914367514867,0.10193638545978294,1.6416278222112697
InformationGain,50,1275,4,140,31,0.6599999999999682,25,0.05263157894736842,0.8476794801179007,0.6259826677319207,0.72984375,0.733125,3.7931114622789814,6.66317100750153,6.646924747785874,13.310095755287405
selEnergyPerm,50,1275,4,140,6,7.3559999999999945,8,0,0.8491071353736847,0.6109024825975105,0.7678125,0.763125,5.491858529349714,9.8918347898056,1.8148747990455127,11.706709588851112
Boruta,50,1275,5,140,828,48.152000000000044,51,0.6916376306620209,0.7980900334193726,0.7302319848991865,0.58453125,0.62375,9.17610198444231,1.4525877404121763,1778.968599759502,1780.4211874999141
LASSO,50,1275,5,140,1275,0.6059999999999945,51,1,0.7845767068424192,0.752346510686236,0.55796875,0.608125,8.47246883416531,1.1751957056390996,1599.981162695508,1601.156358401147
RFE,50,1275,5,140,512,23.375999999999976,51,0.4454628780934922,0.7987943214264132,0.7191754543089043,0.59046875,0.64375,9.388811072527774,1.6749957614720605,1630.8883730899515,1632.5633688514235
InformationGain,50,1275,5,140,1269,0.7440000000000282,51,0.9953141915364604,0.7851386825302792,0.7515521675584533,0.5590625,0.608125,8.498277030958672,1.1791007463305299,1599.5830854534574,1600.762186199788
selEnergyPerm,50,1275,5,140,28,9.75,32,0,0.7768316618315394,0.6830843918207786,0.58015625,0.585625,9.93290671190697,2.5445407272659377,995.1720717416707,997.7166124689367
