method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,150,11175,1,142,11175,2.841000000000001,150,1,0.7108684515196025,0.8094868398881451,0.44104166666666667,0.56,2.0358877060366356,0.5056910026123248,734.4529374628786,734.958628465491
LASSO,150,11175,1,142,11175,2.841000000000001,150,1,0.7108684515196025,0.8094868398881451,0.44104166666666667,0.56,2.0358877060366356,0.5056910026123248,734.4529374628786,734.958628465491
RFE,150,11175,1,142,64,228.76800000000003,76,0,0.9260262842015307,0.5763867210017137,0.7658333333333334,0.775833333333333,3.098820686986703,1.469600007802506,321.1936037036236,322.6632037114261
InformationGain,150,11175,1,142,780,3.3840000000000074,149,0.11074104912572856,0.8984608629842149,0.6137293626594715,0.7420833333333333,0.749166666666667,3.2199973832765614,1.2540025668306019,574.4973962902777,575.7513988571084
selEnergyPerm,150,11175,1,142,78,46.39699999999999,88,0,0.934812561549284,0.5723726448472142,0.7639583333333333,0.7675,2.5625201017218275,1.2371796752030568,895.3922720290574,896.6294517042604
Boruta,150,11175,2,142,64,99.37100000000004,57,0.019021739130434784,1.214400996743562,0.36938639254643435,1,1,5.483482007458434,10.465641967312928,9.602974678759574,20.068616646072503
LASSO,150,11175,2,142,16,10.404000000000053,19,0,1.2519839480357,0.3476624483998307,1,1,10.64775908623229,21.11680735478432,3.286210464198665,24.403017818982985
RFE,150,11175,2,142,4,197.02000000000004,5,0,1.2454295161742999,0.3555225534561259,1,1,40.50199447377875,119.7763703474992,1.0116193008449017,120.7879896483441
InformationGain,150,11175,2,142,892,3.0160000000000196,150,0.05112556854165467,1.0352630866638413,0.48638675129201125,0.8979166666666667,0.908333333333333,1.4653005680321327,1.9194438178681061,1.3847301896841167,3.3041740075522226
selEnergyPerm,150,11175,2,142,8,36.76099999999997,9,0,1.2511281117824182,0.3528746274779034,1,1,30.404451877404593,80.70296482297181,0.21855342724556104,80.92151825021737
Boruta,150,11325,3,142,519,119.83699999999999,123,0,1.2474018947581613,0.35679855024728446,1,1,12.553825756246617,29.060495896709472,7.959359457488375,37.019855354197844
LASSO,150,11325,3,142,38,9.173999999999978,42,0,1.269152019469574,0.33807379244811925,1,1,13.660808377511337,31.68311630393028,0.460768693355954,32.143884997286236
RFE,150,11325,3,142,128,195.904,77,0,1.245153641456846,0.3562808091721777,1,1,13.580016637636708,31.980823112262872,7.249876431614592,39.23069954387746
InformationGain,150,11325,3,142,2532,3.122000000000071,151,0.01349006916188861,1.2395068184257563,0.3603129770642443,1,1,8.616191640891088,18.315799612807435,0.25609806404039004,18.571897676847826
selEnergyPerm,150,11325,3,142,10,34.932000000000016,15,0,1.2168682773519748,0.37329240422108156,1,0.999166666666667,18.041637108750233,43.895675646553045,2.9796500098556518,46.8753256564087
Boruta,150,11325,4,142,41,102.548,43,0,1.081001550702367,0.4637980596672668,0.9289583333333333,0.933333333333333,8.952569035619636,21.063056405663712,0.05471784905360858,21.11777425471732
LASSO,150,11325,4,142,13,6.374000000000024,16,0,1.0965009743478042,0.4504201485982938,0.9597916666666667,0.956666666666667,10.454170425127533,23.579342329360774,2.1020889566534486,25.681431286014224
RFE,150,11325,4,142,16,221.03199999999993,19,0,1.0482049904003055,0.4824005632567797,0.91125,0.913333333333333,8.687927840802137,20.153380633441387,0.19759377792947844,20.350974411370863
InformationGain,150,11325,4,142,169,3.0599999999999454,122,0.006747891283973758,1.1080794966156866,0.44085026206359945,0.9725,0.971666666666667,6.194985193184997,13.217579234925813,3.206388803022052,16.423968037947866
selEnergyPerm,150,11325,4,142,5,33.490999999999985,6,0,1.0161256832973404,0.5000666184798526,0.90625,0.904166666666667,12.859865182533209,27.437678600776948,12.07233612977701,39.51001473055396
Boruta,150,11325,5,142,167,99.07600000000002,113,0.03006012024048096,0.7756285538747653,0.7028170575331676,0.5883333333333334,0.591666666666667,5.848916298310294,0.5344459707020486,1257.513937709322,1258.048383680024
LASSO,150,11325,5,142,11325,2.788000000000011,151,1,0.6452934612933976,0.874942719097,0.4189583333333333,0.559166666666667,5.222279566507092,0.26354286287227613,1517.5064496536902,1517.7699925165625
RFE,150,11325,5,142,128,195.5340000000001,101,0.008522727272727272,0.806671868985084,0.675320668206068,0.6004166666666667,0.630833333333333,5.860625066836539,0.7093038604961411,807.8524813936555,808.5617852541516
InformationGain,150,11325,5,142,10903,3.9710000000000036,151,0.9646648390813701,0.6505518616947057,0.8689801060388506,0.42625,0.535833333333333,5.25903220501896,0.2693432184226465,1529.6051744123856,1529.8745176308082
selEnergyPerm,150,11325,5,142,84,44.225999999999885,92,0,0.7894970113667472,0.6603521289338363,0.565625,0.563333333333333,5.563790074457187,0.48740377003011087,1450.4186283435222,1450.9060321135523
