method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,50,1225,1,142,251,36.73599999999999,50,0.2979543433145568,0.6762104988154581,0.8515125996524439,0.3915625,0.613125,5.069884735722916,0.8520819571659778,602.7025849084755,603.5546668656415
LASSO,50,1225,1,142,1225,0.882000000000005,50,1,0.6317324562584713,0.9466336721797125,0.2928125,0.73125,3.7713750347915234,0.577380371174663,391.2716812549367,391.8490616261114
RFE,50,1225,1,142,512,28.254999999999995,50,0.47990396585452605,0.6538686422340803,0.90672815308828,0.3396875,0.6725,4.362031628550933,0.6651251284144687,496.07586282560607,496.7409879540205
InformationGain,50,1225,1,142,521,0.9950000000000045,50,0.5125041404438556,0.6579673025705577,0.8888625858780286,0.35140625,0.64875,4.567563848122411,0.7390140630809843,474.04068335987824,474.7796974229592
selEnergyPerm,50,1225,1,142,36,12.564999999999998,39,0,0.6651201828211939,0.8055548862486752,0.37328125,0.630625,4.2125415442453384,0.5437170311434867,379.4415136187955,379.985230649939
Boruta,50,1225,2,142,58,21.276999999999987,46,0.03735632183908046,1.2034958382629146,0.3760251062054042,1,1,6.247026613483451,11.652413650856035,7.821724194448322,19.474137845304355
LASSO,50,1225,2,142,14,1.3979999999999677,16,0,1.2471312862665784,0.3525649959861511,1,1,20.640941553182113,45.47651330659365,4.3365573173511835,49.81307062394484
RFE,50,1225,2,142,8,21.980999999999995,9,0,1.237538847670672,0.3598589550332422,1,1,37.023680565182616,89.7614676294176,6.676508076063208,96.43797570548081
InformationGain,50,1225,2,142,353,0.7059999999999604,50,0.11526070874597304,1.0397527761463927,0.4732470993256059,0.94546875,0.96875,1.8023469077718792,2.4444925255801175,19.989830915595142,22.43432344117526
selEnergyPerm,50,1225,2,142,4,8.877999999999986,5,0,1.223698672654023,0.3678238252122907,1,1,58.52441074830201,181.22903566285393,0.4238130524715275,181.65284871532546
Boruta,50,1275,3,142,135,28.234000000000037,40,0,1.128728705840767,0.43405354809038776,0.96359375,0.965,7.767684817001559,15.794843964555204,5.479461670969961,21.274305635525167
LASSO,50,1275,3,142,26,1.4580000000000268,23,0,1.147859299869412,0.42181826373289383,0.9765625,0.978125,8.661677559869373,17.785060800027175,0.43797901380628684,18.223039813833463
RFE,50,1275,3,142,1024,29.170000000000016,51,0.8093685146753632,1.0555953085551149,0.4842154021397321,0.919375,0.9225,2.7448113679370167,4.54327888326049,5.639960091711664,10.183238974972154
InformationGain,50,1275,3,142,170,0.7050000000000409,48,0.0032537960954446853,1.1148515092212077,0.443258965842881,0.956875,0.959375,6.988937589612902,14.114203982253509,3.4094623423132027,17.52366632456671
selEnergyPerm,50,1275,3,142,6,8.007000000000062,8,0,1.0372051256590642,0.4877103198413641,0.92828125,0.925,11.997983292578969,25.25983723537899,2.800564409837809,28.060401645216796
Boruta,50,1275,4,142,17,21.59400000000005,18,0,0.8383569988842623,0.6481967624173856,0.679375,0.690625,7.538117774877537,15.829712834438508,2.310953256254409,18.140666090692918
LASSO,50,1275,4,142,6,1.6820000000000164,7,0,0.8928791071932461,0.5851999899824152,0.7975,0.80125,8.69515706489719,19.248428509471776,2.070110950351695,21.31853945982347
RFE,50,1275,4,142,128,29.438000000000102,51,0.14098613251155623,0.8488195352518827,0.6456487659392816,0.66125,0.6625,2.770823392305416,4.700703486162301,1.5509862813415438,6.251689767503845
InformationGain,50,1275,4,142,28,0.6900000000000546,28,0.009868421052631578,0.8586809086618549,0.6246350949967515,0.7109375,0.710625,6.2489732880976145,13.214485775689436,2.0311151475724474,15.245600923261883
selEnergyPerm,50,1275,4,142,3,7.6860000000000355,4,0,0.8595789936402066,0.599667044241072,0.79578125,0.788125,10.10975045599121,19.813235334061396,0.8169844526619652,20.630219786723362
Boruta,50,1275,5,142,753,46.98199999999997,51,0.6477403416109384,0.7150327669779099,0.7647196604233167,0.47578125,0.524375,8.537377112885517,0.8943446870244154,1154.813634380583,1155.7079790676073
LASSO,50,1275,5,142,1275,0.63900000000001,51,1,0.7066863107431703,0.781196989938679,0.4428125,0.55625,7.6149253104272585,0.7912358397733273,932.0925088515235,932.8837446912968
RFE,50,1275,5,142,16,23.450000000000045,22,0,0.7491553142871021,0.6986003926190973,0.63015625,0.649375,10.124251703254478,1.6855831978637243,586.7741124313592,588.4596956292229
InformationGain,50,1275,5,142,1257,0.7749999999999773,51,0.9860360953761033,0.7069891832708814,0.7803730721028104,0.44296875,0.55625,7.6762080185356565,0.79616199913419206,936.5058782400902,937.3020402392243
selEnergyPerm,50,1275,5,142,27,9.770999999999958,33,0,0.7560207410510758,0.6957099775515367,0.58625,0.6,8.360325462503951,1.2175961418099819,919.6576934257125,920.8752895675225
