method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,100,4950,1,183,287,59.774000000000015,92,0.10015710919088766,0.8662817130932979,0.6917520187571561,0.6509375,0.664375,5.0163428579654,1.8720418362459363,857.868376066167,859.7404179024129
LASSO,100,4950,1,183,4950,1.4789999999999992,100,1,0.737465852540038,0.847510388540517,0.4384375,0.558125,3.35607222082138,0.8876060051547787,990.9194277939534,991.8070337991082
RFE,100,4950,1,183,4096,110.40499999999999,100,0.829287653686214,0.7425010853721252,0.8403059924822436,0.445,0.55125,3.4221930556055287,0.910794174748964,983.5552615001399,984.4660556748888
InformationGain,100,4950,1,183,1759,1.7989999999999924,100,0.43240560888120116,0.8013657939070284,0.7714066128584748,0.556875,0.5675,4.246279929901079,1.2398034070530892,1102.733833444947,1103.9736368520003
selEnergyPerm,100,4950,1,183,59,23.317000000000007,68,0,0.8450351124025068,0.6509830872263884,0.66265625,0.68625,4.116909312880766,1.6591020993318026,991.4049143955899,993.0640164949217
Boruta,100,4950,2,183,83,49.24199999999996,72,0.013365735115431349,1.1798484361384873,0.3871620973410295,0.9990625,1,4.506886266796072,8.227805586725493,0.8434462927128796,9.071251879438373
LASSO,100,4950,2,183,13,3.44399999999996,14,0,1.2456488695247643,0.35339663629448953,1,1,21.110666781449606,46.58984796585886,4.741849429401138,51.331697395259994
RFE,100,4950,2,183,8,87.06200000000001,9,0,1.2248115317292552,0.36920169769830696,1,1,22.056568163983286,44.89848818622533,6.924458683578189,51.822946869803516
InformationGain,100,4950,2,183,735,1.4469999999999459,100,0.07381143244743171,0.9385384162249332,0.5453562093900943,0.86625,0.883125,1.4849744026649132,1.9746188075797206,4.983997782544929,6.95861659012465
selEnergyPerm,100,4950,2,183,3,16.601,4,0,1.2091793815161818,0.377298870742559,0.99984375,0.999375,53.62930508099176,159.37047332988757,1.9724633691045073,161.34293669899208
Boruta,100,5050,3,183,400,61.82199999999989,95,0,1.2206314849672968,0.36954732538754814,1,1,11.894538683698045,25.99988486233519,0.47060735629329264,26.470492218628483
LASSO,100,5050,3,183,40,3.3899999999998727,39,0,1.2526183891908436,0.3508851705582414,1,1,13.789298651093427,30.686824274826225,0.15060570125185727,30.837429976078084
RFE,100,5050,3,183,4096,104.57599999999991,101,0.8164979500018141,1.1580544491195779,0.3979733197682475,0.99984375,1,3.370077266764926,5.884176026053651,0.020709127293132207,5.904885153346783
InformationGain,100,5050,3,183,1096,1.4849999999999,101,0.022453997676240914,1.2190690143009932,0.3712825421651521,1,1,8.76687610281,18.18095096883374,0.01806705847527462,18.199018027309016
selEnergyPerm,100,5050,3,183,4,15.625999999999976,5,0,1.0152146253189849,0.5000007138791575,0.928125,0.925625,22.931092622321568,55.87676439725148,1.3325931439132248,57.2093575411647
Boruta,100,5050,4,183,24,47.906999999999925,21,0,0.9392002776386288,0.5551472479638601,0.83796875,0.8375,5.719177616736434,11.1691770216698,1.6369287407193105,12.80610576238911
LASSO,100,5050,4,183,5,3.461999999999989,6,0,0.9410639350278317,0.5474632383893951,0.85265625,0.8575,8.047620232329507,16.875162764336576,1.79288507306308,18.668047837399655
RFE,100,5050,4,183,4096,116.88900000000001,101,0.8127444668496878,0.7684044996805492,0.7238782834778964,0.54984375,0.560625,1.0496779141985295,1.1156130615673585,0.08144789892030649,1.197060960487665
InformationGain,100,5050,4,183,61,1.4539999999999509,50,0.02142857142857143,0.9489677416991655,0.5548972189731489,0.8325,0.833125,4.283388525872864,7.8981746506379205,9.49147208329965,17.38964673393757
selEnergyPerm,100,5050,4,183,7,15.958000000000084,10,0,0.8594447910554601,0.6068411962024758,0.7659375,0.755625,5.601272764589395,10.770438790393886,0.2839444253527073,11.054383215746594
Boruta,100,5050,5,183,1140,87.99399999999991,101,0.26899841017488074,0.7916532301658625,0.7753395559854772,0.5471875,0.59875,10.221048134129873,1.5061733086985651,1664.3401814880858,1665.8463547967845
LASSO,100,5050,5,183,5050,1.2149999999999181,101,1,0.7374790168979043,0.8911176017238271,0.4340625,0.55875,8.965240349739108,0.8695007989336128,1674.5510037097936,1675.4205045087272
RFE,100,5050,5,183,4096,95.68399999999997,101,0.8341958991725351,0.747206049249271,0.8685252887355631,0.45328125,0.494375,9.045990643059145,0.9314934977656036,1683.7475666087869,1684.6790601065525
InformationGain,100,5050,5,183,5045,1.7640000000001237,101,0.9990119468255034,0.7375712700535985,0.8909251095706439,0.43390625,0.558125,8.969983990709176,0.870235566429014,1675.4528939716167,1676.3231295380458
selEnergyPerm,100,5050,5,183,60,20.611000000000104,65,0,0.7602720936064659,0.7270842909477958,0.53671875,0.549375,10.050681836638399,1.6482647679215707,1871.3878785311495,1873.036143299071
