method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,200,19900,1,187,266,139.325,145,0.014036580178647383,1.0209534545441468,0.5194675625346954,0.87625,0.8725,5.68016240539618,4.4748778421896365,1005.544251693348,1010.0191295355376
LASSO,200,19900,1,187,19900,5.689999999999998,200,1,0.7831773471532619,0.7330754625912884,0.540625,0.5475,2.9615655658639226,1.103620594491678,1424.2038129779457,1425.3074335724375
RFE,200,19900,1,187,4096,362.489,200,0.271795729936707,0.9013726388809337,0.61387386950182,0.760625,0.759375,3.460882759525577,1.7621225319938276,1505.9063712595225,1507.6684937915163
InformationGain,200,19900,1,187,5248,6.787999999999954,200,0.34813749836622665,0.9212499277751022,0.6031327028729583,0.77015625,0.77875,4.073102274176924,1.8738844289609677,1766.7570651772307,1768.6309496061917
selEnergyPerm,200,19900,1,187,81,67.43900000000008,98,0,0.9557470553438926,0.550162527656579,0.8584375,0.8675,4.158262474939486,2.862623471668906,1899.8762330021352,1902.7388564738042
Boruta,200,19900,2,187,139,131.18999999999994,134,0.0020463847203274215,1.144508360452836,0.40423617142952334,0.99859375,0.999375,3.375200611195908,5.80755626924742,4.248654696688019,10.056210965935438
LASSO,200,19900,2,187,14,13.615000000000009,20,0,1.261728374228172,0.3447902965325891,1,1,20.408296379601893,46.5834108307315,0.023407036415618875,46.60681786714712
RFE,200,19900,2,187,8,304.4549999999999,9,0,1.1625833865352342,0.4098410965696942,0.98984375,0.986875,13.153487131546107,22.183648725420955,13.694770245944252,35.87841897136521
InformationGain,200,19900,2,187,1646,6.386000000000081,200,0.037123577399536714,0.8819529346310587,0.5772311470302215,0.82890625,0.83875,1.3346951095290385,1.6378073148015166,10.624691767342794,12.262499082144311
selEnergyPerm,200,19900,2,187,4,55.74499999999989,5,0,1.2278613221994616,0.36559636149569474,1,1,51.923543694731265,153.70642156916452,0.3155690669680453,154.02199063613256
Boruta,200,20100,3,187,859,153.27300000000014,179,0,1.268331403661964,0.33746234836375255,1,1,16.792802552344995,38.997412711170824,0.32050665586011673,39.31791936703094
LASSO,200,20100,3,187,41,14.446999999999889,45,0,1.2937449435085075,0.32344406768560796,1,1,20.23246500021388,47.99621779506663,1.589283840335394,49.58550163540202
RFE,200,20100,3,187,16384,343.9390000000001,201,0.8915619396013272,1.210215814482359,0.36170852251334784,1,1,4.509123290775078,8.326529512170945,0.005934859061891078,8.332464371232836
InformationGain,200,20100,3,187,6384,6.704999999999927,201,0.01321796226658012,1.2599445600592876,0.34154964916638214,1,1,10.883499681961284,23.32858566325134,0.01903021436466919,23.347615877616008
selEnergyPerm,200,20100,3,187,3,57.138999999999896,4,0,1.0937288287122715,0.45097477629380095,0.9621875,0.965,37.23909273655327,95.33449568826313,0.0027821808132573555,95.33727786907639
Boruta,200,20100,4,187,28,130.99700000000007,30,0,0.9036587744372121,0.5915977718280104,0.764375,0.7725,9.443616488369377,21.707294128207966,2.319991380001875,24.027285508209843
LASSO,200,20100,4,187,5,12.644000000000005,6,0,0.9276717979243118,0.5578849106118371,0.84515625,0.845,12.785555876524933,30.326848435821677,1.3651470564854753,31.691995492307154
RFE,200,20100,4,187,1024,375.7280000000003,201,0.08799266727772685,0.9404438469819206,0.5498144258165356,0.8446875,0.8425,2.0173662045318754,3.101404602573069,0.004035616917453535,3.1054402194905224
InformationGain,200,20100,4,187,207,6.889000000000124,158,0.006601941747572815,1.020606004990933,0.4951513759314086,0.9215625,0.91625,5.30705636017984,11.115670407327466,0.4755483571982412,11.591218764525706
selEnergyPerm,200,20100,4,187,3,56.934000000000196,4,0,0.9066963900229904,0.5687230335953636,0.8309375,0.831875,13.084643386218612,27.698921056517417,1.2955746125046033,28.99449566902202
Boruta,200,20100,5,187,1257,168.9720000000002,201,0.07596714934082559,0.896854916583716,0.7401526872993063,0.57921875,0.58,11.571129871503032,2.6320132516678485,3494.4462692156953,3497.0782824673634
LASSO,200,20100,5,187,20100,5.648000000000138,201,1,0.7593028939409043,0.9866807493581886,0.34953125,0.655,9.887690606269445,0.8410093438713453,4364.830695018883,4365.671704362754
RFE,200,20100,5,187,4096,304.3159999999998,201,0.22514058621213742,0.8315391190512795,0.8491024593503866,0.4578125,0.559375,10.407249977656315,1.3436662246544215,4659.443184369727,4660.786850594381
InformationGain,200,20100,5,187,20096,7.722000000000207,201,0.9998009157873781,0.7593304450723755,0.9866100045578114,0.34984375,0.655,9.888441974354599,0.8411763172416727,4364.159465633779,4365.000641951021
selEnergyPerm,200,20100,5,187,78,67.27999999999975,94,0,0.82309872321783,0.7022217661463206,0.58390625,0.549375,10.704288578760382,1.742453313406902,5964.710824444663,5966.45327775807
