method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,200,19900,1,19,231,94.117,126,0.012642986152919929,1.0624207472903466,0.4869271178968012,0.9190625,0.92625,5.5039913109649605,4.1713982584542535,1315.94588951773,1320.1172877761842
LASSO,200,19900,1,19,19900,5.741,200,1,0.7534337844427876,0.7546772332708094,0.503125,0.49625,2.810958024086875,0.9721013640522499,1820.0447081265613,1821.0168094906135
RFE,200,19900,1,19,2048,281.32599999999996,200,0.12732701088865472,0.9275623335566213,0.5763010255696056,0.8328125,0.843125,3.6887726482712924,1.8615265479244232,2071.2977113333795,2073.159237881304
InformationGain,200,19900,1,19,4926,6.532999999999973,200,0.3367749397955894,0.913545507029266,0.5883606091882809,0.81875,0.8325,3.9343045890113806,1.718946352375649,2480.9472687484727,2482.666215100848
selEnergyPerm,200,19900,1,19,86,45.136000000000024,105,0,0.9088825515667707,0.5948796855346815,0.76953125,0.784375,4.095422538840676,2.328688800701603,2423.1465511155093,2425.4752399162107
Boruta,200,19900,2,19,142,87.226,133,0.0024940617577197148,1.1726003782328152,0.3826566901327781,1,1,3.7161261465878717,6.480380624063673,12.181996647414591,18.662377271478263
LASSO,200,19900,2,19,16,10.187000000000012,19,0,1.2746308959747974,0.33771947874495434,1,1,20.615060942166735,44.83435515893443,0.014598685596144759,44.84895384453058
RFE,200,19900,2,19,8,235.70400000000006,9,0,1.2421466607416922,0.3578743921474672,1,1,29.39036795129015,68.03321567326948,6.274114262675495,74.30732993594498
InformationGain,200,19900,2,19,1664,4.84800000000007,200,0.03542683602380037,0.9316982596483243,0.5301061495025178,0.924375,0.931875,1.4843178529298588,1.9247158157848652,14.99153892310639,16.916254738891254
selEnergyPerm,200,19900,2,19,4,34.861999999999966,5,0,1.2304419885134807,0.3644943194688691,1,1,56.91695012205668,178.04032578886387,1.767776944609284,179.80810273347316
Boruta,200,20100,3,19,736,100.39200000000005,143,0,1.26407465566025,0.34088381540139756,1,1,15.241879232933497,34.6612151000156,1.3069949058214025,35.96821000583701
LASSO,200,20100,3,19,49,10.602999999999952,53,0,1.2860126009134567,0.3281763589538451,1,1,17.444463364361905,40.16386307104536,1.3377029087821706,41.50156597982753
RFE,200,20100,3,19,8192,319.44899999999996,201,0.6537637686146431,1.204424246291595,0.3670859495834869,1,1,4.471811881862896,8.258054853055068,0.016403949384080147,8.274458802439147
InformationGain,200,20100,3,19,5568,4.800000000000068,201,0.012298290187461374,1.2536564849890848,0.3447123579705054,1,1,9.827582654178372,20.684249404886117,0.10802547725915769,20.792274882145275
selEnergyPerm,200,20100,3,19,15,34.84199999999987,20,0,1.2097415500110715,0.3778434908299414,0.9965625,0.99625,21.06688508803355,49.86822019527801,3.464733458931862,53.332953654209874
Boruta,200,20100,4,19,27,89.09199999999987,29,0,0.9680398134729241,0.5370193397580807,0.864375,0.865625,7.920177038219948,15.837825423603249,3.5979901315555045,19.435815555158754
LASSO,200,20100,4,19,9,9.996999999999844,10,0,1.0366868269051555,0.4902663401130656,0.925,0.92625,9.649104638511439,20.263554927489814,2.338380961632361,22.601935889122174
RFE,200,20100,4,19,256,289.98900000000003,148,0.040268456375838924,1.0351087996758088,0.4894562839060891,0.92703125,0.926875,3.057377539596125,5.200847411264827,1.2206098282465743,6.421457239511401
InformationGain,200,20100,4,19,220,5.260999999999967,143,0.008310249307479225,1.04942480478322,0.47774753196131914,0.9359375,0.935,4.761221545991842,8.98148837015571,2.8414228259597514,11.822911196115461
selEnergyPerm,200,20100,4,19,3,34.25,4,0,0.9108915313547614,0.5660908776573155,0.8621875,0.86,14.246696103688219,28.6567125902992,0.5971364048575148,29.253848995156716
Boruta,200,20100,5,19,1243,113.96499999999992,201,0.04895104895104895,1.0393057115728466,0.5309817100789905,0.8675,0.89125,12.142571979886618,3.7190009036048535,3200.1365466193333,3203.855547522938
LASSO,200,20100,5,19,20100,4.889999999999873,201,1,0.8660233721245985,0.7371493876586924,0.59390625,0.6025,10.163330847455486,1.2137905175810018,3183.2545936624333,3184.4683841800143
RFE,200,20100,5,19,2048,263.6379999999999,201,0.12307783297847173,0.9874327988201693,0.5929473712609326,0.783125,0.813125,11.08010224395459,2.4068978475756695,3079.8729559475855,3082.279853795161
InformationGain,200,20100,5,19,20098,6.436999999999898,201,0.9999004777070064,0.8660332955636586,0.7371091211416376,0.5940625,0.6025,10.163712573034854,1.2138630824767918,3183.302925615417,3184.516788697894
selEnergyPerm,200,20100,5,19,95,44.45400000000018,108,0,0.9622115954747993,0.5992741853438245,0.73109375,0.748125,11.796590445872082,3.692396995167644,12722.274485053375,12725.966882048542
