method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,50,1225,1,92,256,32.23100000000001,49,0.2660287081339713,0.8653371404122036,0.6525903194103677,0.69015625,0.713125,5.073705078607246,1.7962677413204033,837.6157373412418,839.4120050825622
LASSO,50,1225,1,92,1225,0.7900000000000063,50,1,0.8071439099226749,0.7223638636692717,0.591875,0.621875,3.934988174809256,1.1038576820978956,797.5111360711687,798.6149937532666
RFE,50,1225,1,92,512,29.320000000000007,50,0.4322556531489441,0.8458801255855162,0.6785697313564355,0.65078125,0.673125,4.502549304861144,1.4718638714782537,748.3095615237398,749.7814253952181
InformationGain,50,1225,1,92,577,3.2209999999999894,50,0.5163618176621892,0.8437978606607974,0.679107072183808,0.65203125,0.6775,4.613024325018826,1.464814471098126,839.2071295224898,840.671943993588
selEnergyPerm,50,1225,1,92,28,10.969999999999999,35,0,0.8425389644308445,0.6558245572763592,0.653125,0.65375,4.6298341529031,2.0830200818924056,462.7433904806122,464.82641056250463
Boruta,50,1225,2,92,62,22.814999999999998,45,0.051923076923076926,1.1703375317947444,0.39702567070203665,0.99359375,0.9925,6.498864384638256,12.540312658967682,3.717847792261158,16.25816045122884
LASSO,50,1225,2,92,15,1.316000000000031,18,0,1.2359840574022973,0.36220199068702297,0.9996875,1,19.48105317754051,43.15049570355302,0.3506848568399072,43.501180560392925
RFE,50,1225,2,92,8,21.959000000000003,9,0,1.2264121080325405,0.36786778281768306,0.9984375,0.998125,32.48097751933145,79.51757194463616,2.5527287173310285,82.0703006619672
InformationGain,50,1225,2,92,340,0.6519999999999868,50,0.165244375484872,1.0232722825747274,0.4991947137365264,0.90734375,0.91375,2.220281417889105,3.492223605547012,0.8994645236080258,4.391688129155038
selEnergyPerm,50,1225,2,92,3,7.937000000000012,4,0,1.1987457368374763,0.3841628338306335,0.998125,0.9975,51.86382306722959,150.6860049975885,0.004034712953670841,150.69003971054218
Boruta,50,1275,3,92,190,30.673999999999978,44,0,1.1363427021201693,0.43531461218178924,0.9725,0.97625,9.245481870957482,19.420417577953792,1.7266038600792577,21.14702143803305
LASSO,50,1275,3,92,28,1.4630000000000223,26,0,1.1658745237242714,0.40574273116748394,0.99734375,0.999375,10.380469688429965,22.04954641292143,0.644929790748414,22.694476203669844
RFE,50,1275,3,92,1024,27.34200000000004,51,0.8144869808954783,1.1038407481986834,0.45161785466603394,0.96453125,0.96875,3.4501372432525206,6.027376236192544,0.023171523064545285,6.050547759257089
InformationGain,50,1275,3,92,266,0.6580000000000155,49,0.02005251850083552,1.1325130842744764,0.43775570711552303,0.9675,0.97125,8.195522452049191,16.937226960988795,1.2251160668529022,18.162343027841697
selEnergyPerm,50,1275,3,92,4,7.257999999999981,7,0,1.0308008306973124,0.4896782691139122,0.940625,0.934375,13.84358087249664,29.738244534216513,0.3522734472613688,30.09051798147788
Boruta,50,1275,4,92,22,22.66300000000001,23,0,0.8730386515381061,0.5972145687199447,0.7790625,0.77375,5.778342509845273,11.912684472059823,0.9389555543584137,12.851640026418236
LASSO,50,1275,4,92,1275,0.5939999999999941,51,1,0.7776161326392199,0.7377800180045461,0.54453125,0.54375,1.1273119057455963,1.2687871715719365,0.0019982223345092975,1.2707853939064457
RFE,50,1275,4,92,32,28.492999999999995,28,0.015384615384615385,0.8897035594674801,0.5901489993202107,0.783125,0.78,4.559410916752637,8.765562268940633,4.9051009113864437e-5,8.765611319949747
InformationGain,50,1275,4,92,28,0.6519999999999868,28,0,0.8947616822468222,0.581835917279634,0.80265625,0.79625,5.300719368415095,10.574925501985355,0.006355338531293676,10.581280840516648
selEnergyPerm,50,1275,4,92,9,7.52800000000002,12,0,0.8720463432550508,0.598397135875694,0.774375,0.77125,5.942820117194076,11.777237057567248,0.0012325932876587583,11.778469650854907
Boruta,50,1275,5,92,785,49.91000000000008,51,0.6566060606060606,0.7700595802704265,0.7449230837627591,0.54671875,0.576875,8.245778688931091,0.7849144837861054,700.5852776911456,701.3701921749317
LASSO,50,1275,5,92,1275,0.9260000000000446,51,1,0.7577515092752576,0.7599953731274534,0.52921875,0.55875,7.625694725942554,0.7039666480800396,608.5306058315961,609.2345724796761
RFE,50,1275,5,92,512,24.436000000000035,51,0.4460358528922565,0.7688888869110017,0.7410087789919767,0.55453125,0.576875,8.280141928669718,0.8162358841592287,627.1286957194026,627.9449316035618
InformationGain,50,1275,5,92,1262,1.07000000000005,51,0.9900186231907734,0.7584503310898002,0.7590695006994018,0.53,0.560625,7.651955757433908,0.7069763389731164,611.5416849492939,612.248661288267
selEnergyPerm,50,1275,5,92,32,9.579000000000065,38,0,0.7643018459599249,0.7060787122175807,0.58203125,0.575625,8.765057071928917,1.3728498670526992,544.2839677736878,545.6568176407404
