method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,250,31125,1,84,31125,8.654999999999998,250,1,0.7475536953919065,0.6944152876826942,0.5997916666666667,0.624166666666667,1.916734399334514,0.5987527957237503,1422.3641426596105,1422.9628954553343
LASSO,250,31125,1,84,3,30.468000000000043,4,0,0.94454622865977,0.5435771397778253,0.818125,0.81,7.466234168718512,12.556877894500358,13.760792165022549,26.317670059522907
RFE,250,31125,1,84,128,472.682,120,0.015789473684210527,1.0368714173827318,0.5033238445351961,0.891875,0.894166666666667,3.196404297158865,2.596040023191542,251.75817152020045,254.35421154339198
InformationGain,250,31125,1,84,2014,10.025000000000002,249,0.10830256255843806,1.0286321681382593,0.4837125884594978,0.954375,0.961666666666667,3.254966801504225,1.6735967966804344,919.2704453304792,920.9440421271596
selEnergyPerm,250,31125,1,84,132,129.11599999999999,149,0,0.9896016768534345,0.5205844129613801,0.8847916666666666,0.885,2.3207706079129036,1.5391967219351113,827.483243732678,829.0224404546132
Boruta,250,31125,2,84,74,223.56900000000007,71,0.004662004662004662,1.2271295837856275,0.3633644927245785,0.999375,1,5.362140530481173,10.254028672707559,1.2086430470636835,11.462671719771242
LASSO,250,31125,2,84,15,19.966999999999757,20,0,1.2763265487914799,0.33766879231600955,1,1,18.355992835343677,43.59952902663665,0.486028315813678,44.08555734245033
RFE,250,31125,2,84,32,403.2119999999999,30,0,1.249807545673587,0.3519604837772536,1,1,9.486438347618904,18.94344493363489,4.805340228691124,23.748785162326016
InformationGain,250,31125,2,84,2036,9.425000000000068,250,0.03392508432451624,1.0442066739816864,0.46348009147634045,0.9697916666666666,0.976666666666667,1.5856180365750434,2.1664480989424413,12.734564165991983,14.901012264934424
selEnergyPerm,250,31125,2,84,10,115.4670000000001,11,0,1.2695059284881949,0.34192871722460194,1,1,29.018171436396955,76.0522733851827,0.18260505070782776,76.23487843589052
Boruta,250,31375,3,84,708,251.42600000000016,158,0,1.280114063004789,0.33230828265415885,1,1,15.536876775564235,37.32538084850892,0.13361730128310398,37.45899814979202
LASSO,250,31375,3,84,50,21.166000000000167,50,0,1.2889122926009797,0.32659949974915803,1,1,18.662566926306525,46.31463045863575,0.41673892985335964,46.73136938848911
RFE,250,31375,3,84,8,393.49900000000025,12,0,1.2017364691170827,0.38266280198564134,0.9966666666666667,0.995833333333333,19.383425383181983,46.260184811356766,0.9516581076694408,47.2118429190262
InformationGain,250,31375,3,84,7960,10.566000000000258,251,0.012630540976772525,1.269406717552095,0.33726627296739287,1,1,9.52539136029411,20.502776294824013,4.64694068996429,25.149716984788302
selEnergyPerm,250,31375,3,84,9,115.72600000000011,15,0,1.2560908879402681,0.3491554668166314,1,1,22.772974734156804,57.847627114453616,0.014935116432569224,57.862562230886184
Boruta,250,31375,4,84,59,232.5939999999996,48,0,1.126970114360291,0.43639988748722053,0.9575,0.954166666666667,8.364213927439096,17.798354361410883,0.02219871580848886,17.820553077219373
LASSO,250,31375,4,84,13,19.743999999999232,16,0,1.170385022700644,0.40266499422294266,0.9970833333333333,0.9975,9.84857392911344,20.988579477023087,1.8279355126369483,22.816514989660035
RFE,250,31375,4,84,32,470.7269999999994,38,0,1.1187384790432484,0.43581054478053993,0.9708333333333333,0.973333333333333,6.4718048009572895,13.600907330507967,5.494017280281576,19.094924610789544
InformationGain,250,31375,4,84,413,10.047000000000025,209,0.007562571274233239,1.1588854422790247,0.4109718963347882,0.9922916666666667,0.990833333333333,5.728606669929138,11.452033578963485,2.125317848238648,13.577351427202133
selEnergyPerm,250,31375,4,84,18,115.09900000000016,20,0,1.1153471836448516,0.43744947252467403,0.9695833333333334,0.964166666666667,9.977594601003908,22.147480768271162,0.05904573928592131,22.206526507557083
Boruta,250,31375,5,84,243,233.77000000000044,177,0,1.011499536662187,0.5407689039989984,0.8860416666666666,0.893333333333333,6.725974586560207,1.6871199190395303,2311.5790850294147,2313.2662049484543
LASSO,250,31375,5,84,31375,9.566000000000258,251,1,0.7906249323564558,0.7307382024051451,0.7222916666666667,0.755833333333333,5.726776841641575,0.48496214285609174,3103.4793395699085,3103.9643017127646
RFE,250,31375,5,84,64,408.53600000000006,74,0,0.9844038709615036,0.542745662399516,0.85375,0.855833333333333,6.875377284898471,2.1787360994449974,842.9140544897803,845.0927905892253
InformationGain,250,31375,5,84,31101,12.766000000000076,251,0.991416683013981,0.7923278020530254,0.7289145408734705,0.7233333333333334,0.7575,5.736652112541517,0.48786145022127325,3109.600749122561,3110.0886105727823
selEnergyPerm,250,31375,5,84,126,132.39199999999983,145,0,0.9486418570361206,0.5640102076091624,0.8672916666666667,0.863333333333333,6.269455273513852,1.40936013242163,7473.545234692351,7474.954594824773
