method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,50,1225,1,126,266,32.307,49,0.3202064095600217,0.7613526673295857,0.7722222377934927,0.53015625,0.545,5.203989644908824,1.3647780506220903,749.2624672516777,750.6272453022998
LASSO,50,1225,1,126,1225,0.8159999999999883,50,1,0.7173174982459443,0.860708871306634,0.4253125,0.565625,3.8933681230671158,0.8536756156983405,570.9825332824416,571.83620889814
RFE,50,1225,1,126,1024,27.72699999999999,50,0.8437613457581992,0.7283186008091982,0.8515100019034653,0.44515625,0.545625,4.056871226774406,0.9088641760861411,585.064368212337,585.9732323884231
InformationGain,50,1225,1,126,577,0.923000000000016,50,0.5388946819603754,0.7411204518915753,0.8110483561056158,0.4828125,0.506875,4.707533575251894,1.129083462146197,642.7755941630592,643.9046776252054
selEnergyPerm,50,1225,1,126,34,11.213999999999999,37,0,0.8122682778246756,0.6703954337576679,0.64234375,0.64,4.709755514439703,1.4984121094308627,500.34262844996164,501.8410405593925
Boruta,50,1225,2,126,73,22.394999999999982,47,0.06893617021276596,1.1994732243573596,0.37317785605888765,1,1,5.179917695894158,9.355692001691123,3.9769292551338093,13.332621256824932
LASSO,50,1225,2,126,13,1.316000000000031,14,0,1.2581515557993657,0.34555388533240816,1,1,25.630900715775883,56.47556225858692,0.02171190455876775,56.49727416314569
RFE,50,1225,2,126,16,20.75600000000003,17,0,1.2632914077266493,0.34604717074147157,1,1,18.743912480232392,42.056890031592566,2.1510937245647157,44.20798375615728
InformationGain,50,1225,2,126,364,0.646000000000015,50,0.10815363881401617,1.064035888366911,0.45912038621430057,0.96921875,0.9825,1.8926418063692987,2.7352704470232383,0.9739431761877623,3.7092136232110007
selEnergyPerm,50,1225,2,126,3,7.223000000000013,4,0,1.2227663620609817,0.3687588124619681,1,1,55.28572656247127,160.836604036089,0.49943395817516417,161.33603799426416
Boruta,50,1275,3,126,169,29.138999999999953,46,0,1.1640388812889293,0.415021038982611,0.98734375,0.990625,9.47780879879471,19.889504429589998,0.021123847617516418,19.910628277207515
LASSO,50,1275,3,126,27,1.3979999999999677,27,0,1.1855089144992126,0.3949324201512747,0.999375,1,10.522214981904256,22.415746886239997,0.20860394037192898,22.624350826611927
RFE,50,1275,3,126,1275,26.605999999999995,51,1,1.1042154438115814,0.44750588554880466,0.964375,0.966875,2.982757869544176,5.046819863725694,0.011542977309762682,5.058362841035456
InformationGain,50,1275,3,126,241,0.6630000000000678,50,0.00537795040334628,1.1558708175998893,0.42228544240235566,0.9753125,0.978125,8.299471606936637,17.211226204181628,0.1448288813361385,17.356055085517767
selEnergyPerm,50,1275,3,126,4,7.326000000000022,5,0,1.0413045401610346,0.48501678182524266,0.93625,0.929375,16.30895896812207,35.35394963083381,0.06472977769371643,35.418679408527524
Boruta,50,1275,4,126,27,22.610000000000014,22,0,0.9610776941759488,0.5404701383106324,0.85375,0.851875,6.456439170924979,13.82358741380644,2.109717191172695,15.933304604979135
LASSO,50,1275,4,126,14,1.5059999999999718,16,0,1.017481351986007,0.506915826884703,0.89921875,0.904375,5.792288611356359,11.64183922488002,0.025388950886598476,11.667228175766619
RFE,50,1275,4,126,1024,29.591999999999985,51,0.8052044609665427,0.8747720411797808,0.6309564481520198,0.69671875,0.71125,1.3191902393635462,1.673795503211596,7.280798064264624e-4,1.6745235830180225
InformationGain,50,1275,4,126,36,0.6730000000000018,29,0.013574660633484163,0.9569384653104899,0.5460788571553874,0.8453125,0.84625,5.486395402195811,11.433078377495077,0.4822663496012882,11.915344727096365
selEnergyPerm,50,1275,4,126,3,7.222999999999956,5,0,0.8898941150261446,0.5782305036523439,0.81921875,0.8175,8.503511360452169,17.26055459128554,0.4124310637868324,17.672985655072374
Boruta,50,1275,5,126,774,48.55899999999997,51,0.6810915549814307,0.7530064845704723,0.7530693516010172,0.46015625,0.545625,9.099186388731036,1.285328136814086,1413.0078007156003,1414.2931288524144
LASSO,50,1275,5,126,1275,0.87399999999991,51,1,0.7345254250396855,0.7776998229971873,0.4325,0.588125,8.19734304522472,1.0372377715886558,1151.883765729453,1152.9210035010417
RFE,50,1275,5,126,1024,24.670999999999935,51,0.8178466076696165,0.7429811404017762,0.7665863075954099,0.440625,0.566875,8.539523771253576,1.131287032889478,1221.9540976905303,1223.0853847234198
InformationGain,50,1275,5,126,1259,1.0159999999999627,51,0.9877556379870662,0.7350428324530667,0.776449387926996,0.43328125,0.58625,8.269018209994762,1.0450531263696181,1171.1144483304913,1172.1595014568609
selEnergyPerm,50,1275,5,126,32,6.844000000000051,36,0,0.7871308559359427,0.704598432644242,0.5421875,0.53125,9.915795822039728,2.9648343482593997,1119.2888895731644,1122.253723921424
