method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,150,11175,1,162,267,94.97800000000001,114,0.04162936436884512,1.0264573875287974,0.5192736497549937,0.8828125,0.888125,5.437387674034687,3.686171901522921,1321.3133805962789,1324.9995524978017
LASSO,150,11175,1,162,11175,1.3470000000000013,150,1,0.7919246126757038,0.7206855582981991,0.5653125,0.5725,3.1583258375054855,1.100763994287,1668.9256429362667,1670.0264069305538
RFE,150,11175,1,162,1024,195.39900000000003,150,0.12763835798570716,0.951603791059682,0.5638045029263445,0.838125,0.85125,4.172867381962589,2.250640083154866,1420.5436264143877,1422.7942664975426
InformationGain,150,11175,1,162,3590,1.9490000000000336,150,0.3948679511485384,0.9100372674968041,0.6092746609835755,0.758125,0.76625,4.125921568842635,1.752877362863544,2002.312837655981,2004.0657150188445
selEnergyPerm,150,11175,1,162,58,36.59500000000003,72,0,0.9393378190803372,0.5792624584774954,0.795,0.80875,4.007305609331326,2.209133932705777,1876.9879086091712,1879.197042541877
Boruta,150,11175,2,162,116,80.60000000000002,111,0.0027247956403269754,1.1664006895674885,0.39537183157496186,1,1,3.647083202109011,6.3883237957824255,13.457490224111698,19.845814019894124
LASSO,150,11175,2,162,16,7.940000000000111,20,0,1.257083830176626,0.3471014034790524,1,1,16.13459085300202,34.30104517234425,1.541152747255605,35.842197919599855
RFE,150,11175,2,162,8,157.57800000000003,9,0,1.2236406339829162,0.3688284650848381,1,1,16.26537491030871,30.57889171804013,6.500521614863061,37.07941333290319
InformationGain,150,11175,2,162,1207,2.639000000000067,150,0.04136630939960163,0.8840866614685696,0.5686007191051984,0.8440625,0.873125,1.2877491636656877,1.5305249717035283,14.403542210127965,15.934067181831493
selEnergyPerm,150,11175,2,162,5,27.609000000000037,6,0,1.2216504084616586,0.36983384292220123,1,1,51.82432045486191,155.48131977061098,1.7205709591330212,157.201890729744
Boruta,150,11325,3,162,614,95.97799999999995,126,0,1.2484277297302686,0.35268214394762176,1,1,14.086251325067874,31.60795990373555,6.8579111417386365,38.46587104547419
LASSO,150,11325,3,162,44,7.762000000000057,50,0,1.2765315855756698,0.33417673404621406,1,1,15.864611052883848,36.030390360805924,4.163325121638978,40.1937154824449
RFE,150,11325,3,162,4096,184.20800000000008,151,0.5316229377134967,1.2094094730717608,0.3708757654783674,1,0.999375,5.653250436154039,10.901267375761913,5.547144011280181,16.448411387042093
InformationGain,150,11325,3,162,3054,2.9889999999998054,151,0.020213758637074013,1.2362857401252894,0.35802425501960095,1,0.999375,9.342179065144158,19.627818122177306,5.262384367070019,24.890202489247326
selEnergyPerm,150,11325,3,162,12,19.075000000000045,14,0,1.1926558319575522,0.3897524859762713,0.99984375,1,22.202410475123592,52.12869081168611,34.688631616703056,86.81732242838916
Boruta,150,11325,4,162,31,78.46399999999994,34,0,0.9469576639736875,0.5593201789293339,0.82515625,0.825625,7.071112153631095,15.00479692305334,1.930711007640912,16.93550793069425
LASSO,150,11325,4,162,5,5.022999999999911,6,0,0.9172960434167481,0.5669534851975964,0.8296875,0.82375,10.528566541751935,24.15808390928702,0.2051163630347836,24.3632002723218
RFE,150,11325,4,162,4096,218.46899999999982,151,0.4436903708075145,0.9013608902355816,0.588196805337558,0.77921875,0.790625,1.391364200395303,1.7847867820863106,3.211447652580309,4.996234434666619
InformationGain,150,11325,4,162,151,1.650000000000091,110,0.013786764705882353,0.9968356453427588,0.5200137424278024,0.87953125,0.8775,4.389521925671552,8.383333017608564,9.183628080002634,17.5669610976112
selEnergyPerm,150,11325,4,162,9,29.06899999999996,12,0,0.931409800900251,0.5604536241357921,0.83109375,0.83,8.177373973647871,18.048086960043463,2.3361717158211,20.38425867586456
Boruta,150,11325,5,162,1151,123.28700000000003,151,0.11332433040738239,0.965455944497938,0.6559306108923714,0.7175,0.74,11.076447427151948,2.6392330842871563,3649.3838531341976,3652.023086218485
LASSO,150,11325,5,162,11325,2.423999999999978,151,1,0.8346271810536107,0.7936584771083559,0.568125,0.620625,9.475677944003639,1.0451549533697864,4454.501321114943,4455.546476068313
RFE,150,11325,5,162,8192,183.42399999999998,151,0.790809967182272,0.8426151067958232,0.7766444809205532,0.57984375,0.635,9.571560098006191,1.100261056711411,4321.001417259623,4322.101678316334
InformationGain,150,11325,5,162,11324,3.5420000000001437,151,0.9999116841826371,0.8346349371604959,0.7936629290635578,0.56859375,0.620625,9.476028155915177,1.0452349791664575,4456.367577668785,4457.412812647952
selEnergyPerm,150,11325,5,162,44,36.81899999999996,60,0,0.9054542729113927,0.6171463602042173,0.75859375,0.784375,10.592867219936572,2.5174065388695737,6971.69411185446,6974.211518393329
