method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,150,11175,1,26,226,105.675,126,0.060810810810810814,0.851931550492649,0.6884520654840981,0.6315625,0.6475,4.934296643283066,1.701443500765407,1138.4312191709573,1140.1326626717228
LASSO,150,11175,1,26,11175,2.628,150,1,0.6746622035303415,0.9215210849435131,0.3390625,0.6675,2.991840422814288,0.7799539376047092,1192.6994670359484,1193.479420973553
RFE,150,11175,1,26,2048,217.56,150,0.21243884262709392,0.7725969926508327,0.7990053512928141,0.5053125,0.515625,3.6076185703005867,1.0971369248034653,1566.2840234851117,1567.381160409915
InformationGain,150,11175,1,26,2978,3.1270000000000238,150,0.34901494915091297,0.7867413239140555,0.785252548996212,0.52515625,0.544375,4.018431267969572,1.1393740079258161,1505.3472659282938,1506.4866399362197
selEnergyPerm,150,11175,1,26,86,24.569999999999993,96,0,0.817877394428655,0.7153789067526657,0.571875,0.583125,3.6506051906849826,1.6287483152563649,987.2461004715921,988.8748487868485
Boruta,150,11175,2,26,104,80.478999999999985,100,0.0031446540880503146,1.1845977155019536,0.38475745338232875,1,1,4.2165022102045215,7.608169192856811,17.052399182620114,24.660568375476924
LASSO,150,11175,2,26,15,5.990999999999929,20,0,1.2531992535232275,0.3492478856267473,1,1,17.538795353336482,38.17586451495668,0.41260723622086387,38.58847175117754
RFE,150,11175,2,26,8,151.84999999999997,9,0,1.2302266206529153,0.36348303122878023,1,1,33.3606407417017,81.43040217112018,0.1868441801224493,81.61724635124263
InformationGain,150,11175,2,26,1245,1.7769999999999868,150,0.041644672559215626,0.899707314913172,0.5584581079141223,0.87,0.894375,1.3750442684451578,1.6933979652277829,26.6129372876196,28.306335252847383
selEnergyPerm,150,11175,2,26,5,32.416000000000054,6,0,1.2453066786208493,0.35507627294614313,1,1,54.58703399177868,166.57732914213332,3.789900447759242,170.36722958989256
Boruta,150,11325,3,26,734,121.48400000000004,120,0,1.2696779226452701,0.339563789872082,1,1,15.726429184457366,35.99752229313612,0.00971525288412953,36.00723754602025
LASSO,150,11325,3,26,41,9.907000000000039,46,0,1.2853491175442555,0.3293435189529652,1,1,19.670090687121448,46.64516087253823,0.15504429517784768,46.80020516771607
RFE,150,11325,3,26,2048,202.0690000000002,151,0.09056287201885561,1.251373923584957,0.34796987404703966,1,1,10.334435768021569,21.98247769559535,0.7685407880466273,22.751018483641978
InformationGain,150,11325,3,26,3434,2.980000000000018,151,0.01675161145255584,1.244392430089155,0.35229090691646187,1,1,10.449208297101242,22.316825949842332,1.1975264396563692,23.5143523894987
selEnergyPerm,150,11325,3,26,11,32.00800000000004,12,0,1.1875432877302177,0.39315104631450953,0.99515625,0.995625,25.109385878782863,61.87052645170176,9.195705830687325,71.06623228238908
Boruta,150,11325,4,26,33,99.97000000000025,28,0,0.9983474695012348,0.5166840057039186,0.90265625,0.8975,7.523641888312158,15.810651322300496,0.9135258896148081,16.724177211915304
LASSO,150,11325,4,26,13,6.350000000000136,15,0,1.0302866239877408,0.5024960130858489,0.89703125,0.904375,8.522996973465759,17.30470439531744,0.1863903222112909,17.491094717528732
RFE,150,11325,4,26,4,231.82000000000016,5,0,0.8850875428009349,0.5842773799629967,0.80375,0.804375,9.837750835055886,19.815640547510363,9.636048529461691,29.451689076972052
InformationGain,150,11325,4,26,137,2.828000000000202,96,0.0052113491603937466,1.0195437879497082,0.5009736309435822,0.91703125,0.91875,4.640298757498831,9.077960526911752,2.5461569571913407,11.624117484103094
selEnergyPerm,150,11325,4,26,4,32.289999999999964,6,0,0.9252053140494428,0.5584145240047079,0.84859375,0.8475,10.41467241525359,21.56222799872092,3.966636495744222,25.528864494465143
Boruta,150,11325,5,26,1296,146.01999999999998,151,0.12689638597650735,0.9952297607834047,0.5587430687508355,0.8503125,0.89125,11.556883022668414,2.930540880358072,3224.7315142411253,3227.6620551214833
LASSO,150,11325,5,26,9,5.77800000000002,13,0,1.045210742702701,0.4956024856466167,0.9390625,0.946875,16.027524487609604,13.92628103097037,463.52783455991045,477.4541155908808
RFE,150,11325,5,26,128,180.31600000000003,92,0.0223463687150838,0.9994528689221659,0.5516742064642032,0.85125,0.875625,12.395472834285073,4.479033272740699,1818.990567900033,1823.4696011727738
InformationGain,150,11325,5,26,11322,3.518000000000029,151,0.9997349589186324,0.8310819535584453,0.7484332336190009,0.5671875,0.519375,9.83220261071788,1.104341117366978,3074.0927649103305,3075.1971060276974
selEnergyPerm,150,11325,5,26,56,40.36400000000003,69,0,0.9906492065337299,0.5411452542590395,0.86703125,0.88625,11.368401033880895,2.782673936478549,7643.064442189965,7645.847116126443
