method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,100,4950,1,116,326,58.968,92,0.08758604319962023,1.0151029660926645,0.5320148638865397,0.85015625,0.85375,5.928048994560263,3.7784337965281978,656.9154850533378,660.693918849866
LASSO,100,4950,1,116,16,4.147999999999996,20,0,1.1184477781092652,0.4361255962227133,0.97765625,0.979375,7.425742768484481,9.382031747318715,156.5559178970112,165.9379496443299
RFE,100,4950,1,116,4096,105.58599999999998,100,0.8284416502474168,0.8401558122628873,0.7158070166468998,0.58765625,0.59625,3.6535149429594327,1.1819945132662717,903.8618445878217,905.043839101088
InformationGain,100,4950,1,116,1819,1.7690000000000055,100,0.4626307265445506,0.9284720596264229,0.6189537510546447,0.71875,0.734375,4.601781223676603,1.914849492715591,809.9573003619552,811.8721498546707
selEnergyPerm,100,4950,1,116,49,21.908999999999992,60,0,0.9371502075147272,0.6018349718438045,0.73890625,0.740625,4.895698747652876,3.0556327714166227,771.7959706196799,774.8516033910965
Boruta,100,4950,2,116,96,47.394000000000005,84,0.011548711874444773,1.1744275767497576,0.3881102599520217,0.999375,0.999375,4.277985294261328,7.776958054666179,0.224636675858659,8.001594730524838
LASSO,100,4950,2,116,14,2.914000000000044,18,0,1.2480936148154003,0.3512808855364656,1,1,16.89129952712274,35.80611906996057,0.0249836065896807,35.83110267655025
RFE,100,4950,2,116,8,81.14000000000004,9,0,1.2290993719408423,0.36472082902676234,1,1,32.69586353594568,79.58391806230746,5.046843191237907,84.63076125354537
InformationGain,100,4950,2,116,810,1.410000000000025,100,0.058092551650529844,0.9599232711782463,0.5327384896496673,0.87390625,0.88625,1.5379083821192046,2.067415452498254,3.9912243981958513,6.058639850694105
selEnergyPerm,100,4950,2,116,3,16.081999999999994,4,0,1.215237404648896,0.3735763741332468,1,1,54.705336222249564,163.44819324292953,0.7489895289076319,164.19718277183716
Boruta,100,5050,3,116,446,60.70300000000009,92,0,1.223141844384029,0.3687699797754739,0.9975,0.998125,12.372350723199613,26.940252616104047,0.526356412939767,27.466609029043813
LASSO,100,5050,3,116,37,3.979000000000042,36,0,1.2612909898043587,0.3440917947994439,1,1,14.06366639767075,30.881763034856572,0.3455841783072669,31.22734721316384
RFE,100,5050,3,116,4096,98.28600000000006,101,0.8193981345974538,1.1634176658157622,0.3982341577278811,0.995625,0.995,3.537267820334991,6.223529098844184,0.04290858809132923,6.266437686935513
InformationGain,100,5050,3,116,1217,1.4459999999999127,101,0.007682371337276497,1.218344953896688,0.3731971348641335,0.99671875,0.996875,9.249894881502044,19.244413887833407,0.018227327364059676,19.262641215197466
selEnergyPerm,100,5050,3,116,4,15.44399999999996,6,0,1.143484216546466,0.4198337408335499,0.97875,0.97875,21.47314474635534,49.24081911051067,0.006783209731870019,49.24760232024254
Boruta,100,5050,4,116,56,49.31299999999999,57,0,0.8731895957347316,0.6463965342790985,0.67421875,0.67625,11.419807013281499,24.396812579098636,0.19645144372989956,24.593264022828535
LASSO,100,5050,4,116,16,3.5989999999999327,19,0,1.0787432185954133,0.4625665527004239,0.958125,0.956875,8.915318651134774,17.760249500242473,5.435824899624841e-6,17.760254936067373
RFE,100,5050,4,116,128,99.92599999999993,90,0.028989751098096633,0.9946379708138999,0.5236849141755926,0.88578125,0.885625,6.850676639616538,13.755259187243693,0.8322238349537558,14.58748302219745
InformationGain,100,5050,4,116,108,1.44299999999987,97,0.008716707021791767,0.9559695986452188,0.5528785537324643,0.836875,0.84125,8.474885053440142,17.90838916844844,0.130268069025317,18.038657237473757
selEnergyPerm,100,5050,4,116,8,15.394000000000005,9,0,0.9323499633007141,0.5620032214771603,0.84375,0.84,14.833915755511853,30.731220414442387,0.26493372658585207,30.99615414102824
Boruta,100,5050,5,116,1179,88.81500000000005,101,0.2734253184666529,0.8710019001620464,0.6995381398660673,0.65140625,0.650625,10.740849282313915,2.3879625356151544,1982.4690156455965,1984.8569781812116
LASSO,100,5050,5,116,5050,1.2150000000000318,101,1,0.816290844899426,0.7720412200345762,0.581875,0.623125,9.372257871194119,1.2274028577131306,2082.1153352704373,2083.3427381281504
RFE,100,5050,5,116,4096,90.46500000000003,101,0.8333990112488358,0.8242366709261937,0.7553080368278392,0.59921875,0.625,9.49181350859895,1.2989964442133548,1971.7035868477524,1973.0025832919657
InformationGain,100,5050,5,116,5048,1.7570000000001755,101,0.9996036464526358,0.8163297578024119,0.7719123892143935,0.5821875,0.623125,9.373488829468045,1.2277355448010263,2083.5654089508607,2084.7931444956616
selEnergyPerm,100,5050,5,116,51,17.160000000000082,63,0,0.8184568123610036,0.6720108390342172,0.6625,0.698125,10.292122370549878,2.0381132568232507,1866.7745372514487,1868.8126505082719
