method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,200,19900,1,13,19900,6.832000000000001,200,1,0.6984862428881634,0.770309694373992,0.44229166666666664,0.561666666666667,1.8843432931342012,0.49447644680962505,1333.124227851392,1333.6187042982017
LASSO,200,19900,1,13,19900,6.832000000000001,200,1,0.6984862428881634,0.770309694373992,0.44229166666666664,0.561666666666667,1.8843432931342012,0.49447644680962505,1333.124227851392,1333.6187042982017
RFE,200,19900,1,13,4,390.25600000000003,8,NA,0.9162699802882657,0.5615810805163864,0.7741666666666667,0.78,3.9499404423050093,2.70383808791907,27.863853579255416,30.567691667174486
InformationGain,200,19900,1,13,1050,7.707000000000001,194,0.10440481633897272,0.9549518184822737,0.579539613234355,0.820625,0.828333333333333,3.1440484652102816,1.222559930516709,952.7623864664846,953.9849463970013
selEnergyPerm,200,19900,1,13,111,75.8839999999999,126,0,0.9079763503334718,0.5769633208197668,0.7533333333333333,0.755833333333333,2.0363378841428945,1.054549059536286,373.15582993514596,374.21037899468223
Boruta,200,19900,2,13,61,152.80900000000008,61,0.0031645569620253164,1.2287181895257915,0.36123335817132723,0.9997916666666666,1,5.314934820416774,10.136388088820704,17.24457277335064,27.380960862171342
LASSO,200,19900,2,13,17,15.947000000000116,21,0,1.2694879476644798,0.3395410804565887,1,1,13.852202341323027,30.561530826412014,4.519329794878255,35.08086062129027
RFE,200,19900,2,13,256,330.35900000000004,150,0.020800504254648598,1.121465143521445,0.4188275883023174,0.996875,0.9975,2.0867257330950633,3.20278623395113,5.320270391235645,8.523056625186776
InformationGain,200,19900,2,13,1252,7.336000000000126,200,0.0321564598819573,0.9888769214729582,0.50794754630344785,0.8939583333333333,0.924166666666667,1.2962329183684893,1.5534989561722137,16.528395349660347,18.08189430583256
selEnergyPerm,200,19900,2,13,3,62.96300000000019,4,0,1.2361095655580858,0.36053448352821293,1,1,47.871357500958055,150.81521840950958,0.5131141482670694,151.32833255777666
Boruta,200,20100,3,13,591,170.74400000000014,140,0,1.2679191986006315,0.3403829925548547,1,1,13.406343543275453,31.12902586228718,0.2401804449053379,31.369206307192517
LASSO,200,20100,3,13,40,14.878000000000156,46,0,1.2815991697011295,0.331510325149301,1,1,16.053058411965274,38.21791877001148,0.9637356415116574,39.181654411523134
RFE,200,20100,3,13,8192,350.1230000000003,201,0.7020907037454065,1.2187744144438237,0.358094549280173,1,1,3.7080093594013595,6.636778363957443,2.4773583326475825,9.114136696605026
InformationGain,200,20100,3,13,4654,7.654000000000224,201,0.007968744195262096,1.263056786631617,0.33983663326981006,1,1,8.84074064284418,18.661494758437374,9.277730758892599,27.939225517329973
selEnergyPerm,200,20100,3,13,5,64.87599999999998,9,0,1.1990238928984887,0.38409467777810036,0.9983333333333333,0.996666666666667,21.635190381606225,53.44986082117708,2.4113282158508409e-4,53.45010195399867
Boruta,200,20100,4,13,29,160.2159999999999,33,0,1.084189868417269,0.4608130205286389,0.9127083333333333,0.91,5.687498068981395,11.72889489415647,8.567792894136854,20.296687788293326
LASSO,200,20100,4,13,19,16.317999999999756,22,0,1.1341029391993203,0.42937978098292834,0.9608333333333333,0.9575,6.844126652663647,14.094286979927523,0.005737939452750075,14.100024919380273
RFE,200,20100,4,13,64,402.674,62,0.013761467889908258,1.0953340360826411,0.45664381462706377,0.918125,0.9175,4.054158516778979,7.582716277064901,8.837154491788473,16.419870768853375
InformationGain,200,20100,4,13,184,7.608999999999924,128,0.006142506142506142,1.1069833495899397,0.44133804115651354,0.9552083333333333,0.949166666666667,4.331775755309679,8.229839129632428,4.600020604805362,12.82985973443779
selEnergyPerm,200,20100,4,13,14,66.56800000000021,17,0,1.0012538332825975,0.5147211890966574,0.836875,0.838333333333333,6.749526128205823,14.546851419240465,0.20454034008182279,14.751391759322287
Boruta,200,20100,5,13,201,154.5250000000001,152,0.022156573116691284,0.8484900339171757,0.6395387059907209,0.6689583333333333,0.656666666666667,6.204887447022855,0.8768957681729372,1806.41413450258,1807.291030270753
LASSO,200,20100,5,13,20100,5.427999999999884,201,1,0.646924129663603,0.897279225790595,0.418125,0.609166666666667,5.460609521633044,0.30301363671703857,2149.7403516060326,2150.0433652427496
RFE,200,20100,5,13,64,348.6579999999999,65,0,0.8796785789353219,0.599038236488469,0.7283333333333333,0.7375,6.533833623041186,1.514381447177592,561.9955115628369,563.5098930100145
InformationGain,200,20100,5,13,19710,7.427999999999884,201,0.9813536618771711,0.6496156166384743,0.8931391633021184,0.421875,0.606666666666667,5.482293453091753,0.3062595929891475,2158.9610143244017,2159.267273917391
selEnergyPerm,200,20100,5,13,87,75.55300000000034,102,0,0.8135556477450688,0.6470375968515502,0.6022916666666667,0.6125,5.697697791739706,0.6242609844193941,2690.519859542079,2691.1441205264982
