method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,150,11175,1,54,2,95.566,3,0,0.8817400474107052,0.5801937675458496,0.6702083333333333,0.653333333333333,5.654448816809713,5.467289500739934,26.202612196651412,31.669901697391346
LASSO,150,11175,1,54,11175,2.7349999999999994,150,1,0.7934073607013313,0.7170567765385223,0.5527083333333334,0.553333333333333,2.093552599033692,0.6424963795972187,698.4919572970201,699.1344536766173
RFE,150,11175,1,54,8,216.622,14,0,0.9837415576106903,0.5224272680577361,0.8691666666666666,0.8725,4.444677574939551,3.5482984061944456,79.95794328624693,83.50624169244138
InformationGain,150,11175,1,54,882,3.292999999999992,148,0.10828203693340795,0.9819439194086841,0.5510106731879407,0.8375,0.846666666666667,3.363435141489858,1.6385900489364316,752.0860105126299,753.7246005615663
selEnergyPerm,150,11175,1,54,70,43.81900000000002,84,0,0.9392114485513998,0.5643853717865729,0.78375,0.785,2.637648426886549,1.5633937268405993,557.6430196741428,559.2064134009834
Boruta,150,11175,2,54,87,95.94400000000007,68,0.035211267605633804,1.2071076397944398,0.3696212916500004,1,1,4.760317927687933,8.923690320862772,37.0814721609408,46.005162481803566
LASSO,150,11175,2,54,13,8.634000000000071,16,0,1.261949979489545,0.3458503073577886,1,1,17.610620311404958,39.69287602720574,0.14146671065201327,39.83434273785775
RFE,150,11175,2,54,4,180.622,5,0,1.2494281556169688,0.35292602209903445,1,1,43.26219066506521,126.40793344979964,1.232594607771625,127.64052805757127
InformationGain,150,11175,2,54,1014,2.8810000000001423,150,0.04732142857142857,1.0280261315511312,0.48890707352775387,0.88,0.8925,1.4890301171994145,1.9724057401252053,9.14186104788461,11.114266788009816
selEnergyPerm,150,11175,2,54,6,34.129999999999995,7,0,1.2539273537615576,0.34938267375484117,1,1,33.61572184768259,89.1251408734641,2.283797511722039,91.40893838518615
Boruta,150,11325,3,54,439,112.20499999999993,109,0,1.2597022224410195,0.3456448716135008,1,1,12.121905845659278,27.45098126442965,0.011411515695494577,27.462392780125146
LASSO,150,11325,3,54,40,9.48099999999988,41,0,1.2741317531862586,0.33681526239612747,1,1,14.722518929519687,33.77239588347397,2.020384440437176,35.792780323911146
RFE,150,11325,3,54,32,181.82100000000003,31,0,1.2455440351800227,0.3558937042976877,0.9989583333333333,0.999166666666667,15.121313698930374,35.71771923704847,0.3192424561899066,36.036961693238375
InformationGain,150,11325,3,54,2156,3.063999999999851,151,0.0065159294958412155,1.248881042358609,0.3509331599093629,1,1,8.450107814059773,17.731223707870345,2.369827609620037,20.10105131749038
selEnergyPerm,150,11325,3,54,3,34.00799999999981,5,0,1.0940422904037745,0.44901174685979905,0.9541666666666666,0.95,20.044669195010865,48.794361457555084,0.4531519484742376,49.24751340602932
Boruta,150,11325,4,54,30,99.154,31,0,1.0307479278943252,0.501265524520024,0.835625,0.828333333333333,7.1626616238574226,15.316004716682153,0.323307238800908,15.63931195548306
LASSO,150,11325,4,54,18,6.3680000000001655,19,0,1.1231345907813661,0.43273655626671675,0.9677083333333333,0.965833333333333,8.010707706020572,16.894972518877008,0.3717460887425594,17.266718607619566
RFE,150,11325,4,54,64,210.46499999999992,67,0,1.0737625617918336,0.46922745792528564,0.8914583333333334,0.896666666666667,5.05003389713117,10.191488062723717,4.082638419730847,14.274126482454564
InformationGain,150,11325,4,54,142,2.938999999999851,115,0.007509386733416771,1.081512421166235,0.45604457670597953,0.9302083333333333,0.926666666666667,5.2599636001599634,10.832162756723354,0.926405272788024,11.758568029511379
selEnergyPerm,150,11325,4,54,5,33.440999999999804,6,0,0.9914783562775512,0.5192948887290597,0.844375,0.833333333333333,10.744148452242406,23.2813482129957,0.5491228753728191,23.83047108836852
Boruta,150,11325,5,54,189,98.24700000000007,123,0.022388059701492536,0.8816950173977904,0.6146403288995267,0.7260416666666667,0.7475,6.482724224493258,1.5703010053336397,963.0048622604097,964.5751632657433
LASSO,150,11325,5,54,11325,2.423000000000002,151,1,0.7506475047302833,0.7409214514581458,0.561875,0.5875,5.404088038618723,0.5232633153924575,1303.8192044727443,1304.342467788137
RFE,150,11325,5,54,512,184.00400000000013,150,0.06961778471138845,0.8651336776406456,0.6327049577947877,0.709375,0.713333333333333,6.198293434224011,1.2802381603503068,994.6123103914202,995.8925485517706
InformationGain,150,11325,5,54,11049,3.5800000000001546,151,0.9764449483904775,0.7539178114297852,0.7374206976846024,0.5670833333333334,0.595833333333333,5.431885513639866,0.5327247664563909,1305.1302263367318,1305.662951103188
selEnergyPerm,150,11325,5,54,71,41.846000000000004,86,0,0.8949066642379833,0.5853169672484684,0.7364583333333333,0.7375,6.048480034560128,1.4368171284785856,1525.9257377135025,1527.3625548419811
