method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,100,4950,1,77,4950,1.6209999999999951,100,1,0.7071905313866959,0.8090209155159437,0.4164583333333333,0.581666666666667,2.1846907373577675,0.4611603576241601,524.9623419412542,525.4235022988784
LASSO,100,4950,1,77,4950,1.6209999999999951,100,1,0.7071905313866959,0.8090209155159437,0.4164583333333333,0.581666666666667,2.1846907373577675,0.4611603576241601,524.9623419412542,525.4235022988784
RFE,100,4950,1,77,4,100.72299999999997,7,0,0.8952758889329828,0.5726461055366175,0.74125,0.734166666666667,4.004428687287318,2.7720662684426824,32.81923179374073,35.59129806218341
InformationGain,100,4950,1,77,450,1.8900000000000006,96,0.1455756422454805,0.8538570624457577,0.6383288339596468,0.6591666666666667,0.661666666666667,3.256631529192207,1.0397519443077847,457.3114607288806,458.3512126731884
selEnergyPerm,100,4950,1,77,58,22.175999999999988,73,0,0.8620035036687221,0.6309194250730957,0.6460416666666666,0.648333333333333,2.4034783787522715,0.7059786238998624,476.0211061269264,476.72708475082624
Boruta,100,4950,2,77,47,44.611999999999966,41,0.04365904365904366,1.2334181962715351,0.35469486721840077,1,1,6.424010944269203,12.5716797924175,7.453223099451722,20.02490289186922
LASSO,100,4950,2,77,10,3.0009999999999764,12,0,1.275401004439033,0.33672005626803075,1,1,17.408544670413356,38.29870778082698,0.0022750342255462084,38.30098281505253
RFE,100,4950,2,77,2,84.46199999999999,3,0,1.2353089137698245,0.36100496380254404,1,1,56.67185252695985,177.28039630027817,0.6028925958294403,177.88328889610762
InformationGain,100,4950,2,77,680,1.4209999999999354,100,0.080960915420142,1.0453727033993407,0.4708019726787134,0.9414583333333333,0.955,1.573827164493757,2.1480793684311683,1.0984123984151473,3.2464917668463156
selEnergyPerm,100,4950,2,77,7,16.87900000000002,8,0,1.2666378086479277,0.34323957450629367,1,1,33.00201596523516,93.21407228069249,8.631391315910864,101.84546359660335
Boruta,100,5050,3,77,367,57.31299999999999,79,0,1.238178558003814,0.36223195512239015,1,1,10.54940762461505,23.407690152952966,0.027095978370801202,23.43478613132377
LASSO,100,5050,3,77,33,3.410000000000082,34,0,1.2579292532969055,0.3459920267089769,1,1,12.512829586635082,27.981161623703613,1.3884186116239543,29.369580235327568
RFE,100,5050,3,77,32,86.65600000000006,28,0,1.214966962753263,0.37619634996429685,1,1,13.18747290348899,30.191592936193345,0.6181021380615171,30.80969507425486
InformationGain,100,5050,3,77,1056,1.4919999999999618,101,0.0071803798452022005,1.2349846017822612,0.36109976265032717,1,1,8.282068015291985,17.46269567466283,3.416385452863572,20.8790811275264
selEnergyPerm,100,5050,3,77,3,15.520999999999958,6,NA,1.1269493342822383,0.42962090124976965,0.97625,0.975,16.983278909994937,36.42981813183521,0.18311639452662282,36.61293452636183
Boruta,100,5050,4,77,47,47.710000000000036,40,0.012658227848101266,1.0624584779485124,0.4799966290296691,0.8720833333333333,0.875833333333333,7.048063527516086,15.258585223908836,1.1235521616533977,16.382137385562235
LASSO,100,5050,4,77,5,3.1410000000000764,6,0,1.0064334718616903,0.5076680804220799,0.8652083333333334,0.8675,11.042253324715245,26.013625378960352,0.29436702094023665,26.307992399900588
RFE,100,5050,4,77,256,99.14200000000005,92,0.06282722513089005,1.0631811402881504,0.48124938445527227,0.8670833333333333,0.865833333333333,3.3746887979354456,6.10200032595772,21.585610979762183,27.687611305719905
InformationGain,100,5050,4,77,96,1.4150000000000773,79,0.009681881051175657,1.0378657222157075,0.4979607137445235,0.8535416666666666,0.8575,6.236923011740675,13.357531258012315,0.6186909407876778,13.976222198799993
selEnergyPerm,100,5050,4,77,15,16.186000000000035,17,0,0.9951188724172086,0.5263506703945369,0.8291666666666666,0.835833333333333,9.770023347392392,21.576264679875404,2.4098164165636495,23.986081096439055
Boruta,100,5050,5,77,163,48.03099999999995,88,0.05732484076433121,0.8271681945259866,0.6407260176236603,0.6058333333333333,0.615,5.898690077679429,0.9555413879398709,814.8484639696842,815.8040053576241
LASSO,100,5050,5,77,5050,1.1639999999999873,101,1,0.7511010477647673,0.718364798085,0.45479166666666665,0.561666666666667,4.964708123275518,0.4193328653626253,1090.3180351773563,1090.7373680427188
RFE,100,5050,5,77,512,90.41700000000014,101,0.14193451486933012,0.8230065581982852,0.6430332187306527,0.5958333333333333,0.611666666666667,5.565959731592325,0.8408314988528666,787.5769538753842,788.417785374237
InformationGain,100,5050,5,77,4679,1.6639999999999873,101,0.9319714620143804,0.757181547833971,0.7109477968614617,0.46520833333333333,0.556666666666667,5.052019815836412,0.44032420312997433,1095.2927989380719,1095.7331231412018
selEnergyPerm,100,5050,5,77,68,21.213999999999942,78,0,0.8246214017732425,0.6334626396833531,0.571875,0.566666666666667,5.452459200831459,0.8135240727086669,1033.9252121107331,1034.7387361834417
