method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,50,1225,1,185,4,16.273000000000003,7,0,0.8883959165413977,0.5788072145705442,0.7183333333333334,0.716666666666667,4.773980555767917,2.953169889377963,45.57905264651423,48.53222253589219
LASSO,50,1225,1,185,5,3.315000000000005,7,0,0.9112790822266897,0.5676687991445324,0.7597916666666666,0.7575,4.506843267948201,5.052789875686068,33.00141251491394,38.054202390600004
RFE,50,1225,1,185,256,24.740999999999993,50,0.2671232876712329,0.8481226714463159,0.6473800232228804,0.6404166666666666,0.659166666666667,3.3872211348181245,0.8568754127978203,511.84674902037693,512.7036244331748
InformationGain,50,1225,1,185,222,0.8900000000000219,50,0.22422062350119903,0.8526490109149494,0.6446793197130618,0.6320833333333333,0.6375,3.608280316238503,1.018091728381199,401.9324990403801,402.9505907687613
selEnergyPerm,50,1225,1,185,37,10.060000000000002,40,0,0.8439750409656337,0.6323214545778066,0.6183333333333333,0.643333333333333,3.298711658470113,1.1967329019244488,199.188987047389,200.38571994931345
Boruta,50,1225,2,185,41,16.500000000000057,32,0.060810810810810814,1.2311885469582493,0.35996859095802297,1,1,6.44842954946545,12.49475854107144,17.29636161228683,29.79112015335827
LASSO,50,1225,2,185,13,1.1860000000000355,15,0,1.2613850288600879,0.346769713437141,1,1,16.397469826208027,38.74940420077629,3.3219182602295634,42.071322461005856
RFE,50,1225,2,185,4,19.064999999999998,5,0,1.2314328323720567,0.36481600381883694,1,1,39.35201023987255,115.77246304505078,2.3283401798258017,118.10080322487659
InformationGain,50,1225,2,185,301,0.5660000000000309,50,0.1169529499626587,1.113085271269485,0.42946434613985546,0.9714583333333333,0.98,1.6691598397924459,2.294794898065248,3.7775760194892745,6.072370917554522
selEnergyPerm,50,1225,2,185,3,7.066000000000031,4,0,1.224583501276107,0.36930412982175587,0.999375,1,42.62995004392314,125.92145053959104,1.2846444426853356,127.20609498227637
Boruta,50,1275,3,185,133,21.964,41,0,1.1847017291574657,0.39736853750841983,0.9827083333333333,0.981666666666667,8.92307214972357,19.15880881115406,0.7864283684326518,19.945237179586712
LASSO,50,1275,3,185,24,2.441000000000031,25,0,1.217963749291149,0.372432204903043,1,1,8.521168246249962,17.67826211196979,0.08733169431390016,17.76559380628369
RFE,50,1275,3,185,64,21.353999999999985,32,0,1.176935187860499,0.40315882160510463,0.97875,0.979166666666667,10.20366372802752,22.520074535444024,0.4907588085628945,23.01083334400692
InformationGain,50,1275,3,185,180,0.5749999999999886,49,0.010469174098487785,1.1752407517299486,0.4040690389160468,0.9785416666666666,0.9775,7.965388317667641,16.748850673363883,0.004055945161255732,16.752906618525138
selEnergyPerm,50,1275,3,185,4,6.637999999999977,6,0,1.1122243282555557,0.43952610691417565,0.9525,0.95,16.83961789123958,37.80112794381162,0.11472105054663277,37.91584899435826
Boruta,50,1275,4,185,5,16.48399999999998,6,0,0.9122717432308343,0.569303848300767,0.6864583333333333,0.681666666666667,4.135433693214547,7.9184788413579295,7.986058681353695,15.904537522711625
LASSO,50,1275,4,185,1275,0.51400000000001,51,1,0.8718248002651552,0.6659759191742949,0.48625,0.511666666666667,1.0099594532070393,1.024509494044645,1.2675439189296451,2.2920534129742904
RFE,50,1275,4,185,512,25.348000000000013,51,0.44090180171681914,0.8978054579683704,0.6396397883979742,0.5339583333333333,0.544166666666667,1.2403063727696517,1.474533543498513,0.10859708456941225,1.5831306280679251
InformationGain,50,1275,4,185,5,0.5670000000000073,9,0,0.9417637710573843,0.5469282246546265,0.7633333333333333,0.761666666666667,3.6292447774149412,6.397273055240537,1.254790076481601,7.652063131722137
selEnergyPerm,50,1275,4,185,14,6.492999999999938,16,0,0.946490903279709,0.5507918080972732,0.7429166666666667,0.746666666666667,3.2608662375125217,5.796029628318337,1.459735029366323,7.25576465768466
Boruta,50,1275,5,185,142,20.788999999999987,49,0.14325842696629212,0.793838520919006,0.6495130965839966,0.5122916666666667,0.5425,5.580577642442875,0.534411761585343,608.4761698560388,609.0105816176242
LASSO,50,1275,5,185,3,1.8799999999999955,5,0,0.8816517646926046,0.5807930201519683,0.683125,0.688333333333333,5.86744282693012,3.2796638837365935,58.80611564659805,62.08577953033465
RFE,50,1275,5,185,512,23.447000000000003,51,0.4589376443418014,0.7756722971015836,0.6706912993005156,0.475,0.4925,5.002901138803565,0.3854103194320018,635.0245486513967,635.4099589708287
InformationGain,50,1275,5,185,1069,0.6580000000000155,51,0.8614760346141774,0.7594997669189864,0.6888580928229329,0.44395833333333334,0.465,4.756517756674264,0.32499117609361855,591.4519064596932,591.7768976357868
selEnergyPerm,50,1275,5,185,32,9.004000000000019,37,0,0.8241924791135703,0.6219302890442959,0.5375,0.53,5.354104448768589,0.5514212544463152,362.6433130610968,363.19473431554314
