method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,100,4950,1,195,295,59.23400000000001,92,0.08876200363353232,0.8758888092960552,0.6400692990308299,0.65296875,0.639375,5.515872638621799,2.501368972039568,1022.4591118079285,1024.960480779968
LASSO,100,4950,1,195,4950,1.4519999999999982,100,1,0.7470627591126496,0.8508256156028048,0.405,0.610625,3.551793385018822,0.9397058546111862,1450.6568849201228,1451.596590774734
RFE,100,4950,1,195,256,103.41000000000003,94,0.07194570135746606,0.8619792748491639,0.6599530087103682,0.6290625,0.634375,5.011580850919481,2.1218846026107525,939.8185544097639,941.9404390123747
InformationGain,100,4950,1,195,1902,1.7869999999999777,100,0.4732230823363828,0.8188611530595137,0.7352244632680622,0.50984375,0.500625,4.466367673458381,1.4183110572531878,1388.6267849597748,1390.045096017028
selEnergyPerm,100,4950,1,195,56,22.730000000000018,62,0,0.8505759437473659,0.6664946829561228,0.63578125,0.638125,4.887043559239691,2.850778653580614,730.1234286171589,732.9742072707395
Boruta,100,4950,2,195,102,49.502999999999986,87,0.013104013104013105,1.169405479117316,0.3875748195535628,0.99984375,1,4.542029154279198,8.371096003690875,0.7849764703943738,9.15607247408525
LASSO,100,4950,2,195,16,4.146999999999991,18,0,1.2743183305364627,0.3371946626302801,1,1,21.42864510511764,47.99680047648102,6.7049042142644995,54.70170469074552
RFE,100,4950,2,195,32,85.85899999999998,33,0,1.245522325621565,0.35323332572146043,1,1,9.582316262232528,19.394218746511598,6.179211217699532,25.57342996421113
InformationGain,100,4950,2,195,778,1.516999999999939,100,0.0674270379067427,1.000337880593121,0.4965566347014546,0.9421875,0.958125,1.5819517993091443,2.123953086684249,3.8736876439988843,5.997640730683133
selEnergyPerm,100,4950,2,195,3,16.531000000000063,4,0,1.2265967456008813,0.3667304955810939,0.999375,0.999375,62.53874301878175,191.4306487281283,1.6544486425492317,193.08509737067752
Boruta,100,5050,3,195,448,63.69500000000005,88,0,1.2243969750024857,0.36960329665519565,1,1,12.070951118406036,26.59778595996611,2.742947501680178,29.340733461646288
LASSO,100,5050,3,195,35,3.4360000000000355,37,0,1.2565813195280493,0.3464438300718338,1,1,13.867866715455031,30.549298624092284,1.8052243044614509,32.354522928553735
RFE,100,5050,3,195,4096,102.28800000000001,101,0.8161827407483565,1.1690022546066114,0.3942412950726548,1,1,3.5265304397617268,6.237139071936647,0.22279550599885461,6.459934577935502
InformationGain,100,5050,3,195,1153,1.3700000000000045,101,0.015401036901494358,1.2204218520851366,0.37241117707587906,1,1,9.04965732272067,19.013367728828108,0.1709772304420092,19.184344959270117
selEnergyPerm,100,5050,3,195,5,15.910999999999945,7,0,1.0805076685212782,0.45944282258216856,0.955625,0.955,21.847713585552512,51.140045723581565,3.902843934678769,55.042889658260336
Boruta,100,5050,4,195,26,48.735000000000014,27,0,0.9651931288058235,0.547060082893496,0.83546875,0.840625,5.5676743509042215,11.110921425859834,0.8016399885453473,11.91256141440518
LASSO,100,5050,4,195,17,3.3099999999999454,16,0,0.9878516492688189,0.5259280038799242,0.8690625,0.868125,6.535455516163678,13.467535939337873,0.5780074033618584,14.045543342699732
RFE,100,5050,4,195,256,108.80200000000002,97,0.04499274310595065,0.995318916535185,0.5348764508972473,0.838125,0.851875,2.6354450769338023,4.372039101680098,0.0011111426183734378,4.373150244298472
InformationGain,100,5050,4,195,49,1.3750000000001137,47,0,0.9616534514414042,0.5518250527233962,0.81515625,0.82875,4.22475307101046,8.021990146115783,1.6628438625211754,9.684834008636958
selEnergyPerm,100,5050,4,195,9,16.779999999999973,11,0,0.9349982781973551,0.557015373531175,0.83484375,0.83125,6.421662416456294,13.247070068987055,6.10950100670886e-4,13.247681019087725
Boruta,100,5050,5,195,1100,88.59999999999991,101,0.24275003536568115,0.8738991097759088,0.6747351476414427,0.6634375,0.68,10.195783064741136,1.7447608419103602,2045.4985195873094,2047.2432804292198
LASSO,100,5050,5,195,5050,1.2490000000000236,101,1,0.786547652869593,0.771452438248101,0.5271875,0.580625,8.993885222752064,1.003639472476136,1854.4558920936988,1855.459531566175
RFE,100,5050,5,195,1024,93.08999999999992,101,0.24438166715857823,0.8597035936512005,0.6878412591027874,0.64796875,0.675,9.796717149368224,1.575668739671171,1781.8475623727836,1783.4232311124547
InformationGain,100,5050,5,195,5045,1.7989999999999782,101,0.9990119468255034,0.7867755043768535,0.7712238639061247,0.52765625,0.58125,8.99890468915644,1.0041431585737335,1856.3426262533833,1857.346769411957
selEnergyPerm,100,5050,5,195,53,21.238000000000056,63,0,0.8463912953685939,0.6465830683687903,0.69640625,0.71875,10.007775453003104,2.3095776308163356,3625.9281572172563,3628.2377348480727
