method,Dims,totalRatios,Scenario,seed,numRatios,compTime_sec,NumParts,CluseringCoefficient,LogLoss,TrainlogLoss,TrainAUC,crossValAUC,energyF,meansF,dispF,combinedF
Boruta,250,31125,1,106,208,163.26000000000002,140,0.009868421052631578,0.9901737615362789,0.5457370373494015,0.84,0.845,5.029375740876937,3.1468699793988715,932.8362849998834,935.9831549792823
LASSO,250,31125,1,106,31125,5.754000000000001,250,1,0.717870106232034,0.8114209000283467,0.4203125,0.5775,2.669656952899707,0.8846422020189839,1645.7540894499978,1646.6387316520168
RFE,250,31125,1,106,4096,457.564,250,0.17748875075381546,0.8778077286328583,0.6257676351862842,0.74390625,0.755625,3.3517926828412916,1.5453748512336112,1386.8375101418635,1388.3828849930972
InformationGain,250,31125,1,106,6523,7.251999999999935,250,0.28976221338220176,0.88606030839431,0.6272008620393438,0.75546875,0.7675,3.819831340586631,1.583203212226707,1808.3036152745624,1809.886818486789
selEnergyPerm,250,31125,1,106,113,86.851,135,0,0.8640313599089469,0.6449149642958761,0.67375,0.68125,3.5491163324098,1.6564467418315956,3083.7809101891057,3085.4373569309373
Boruta,250,31125,2,106,182,168.30200000000002,162,0.004269211451531894,1.16398070049976,0.39098124364784376,1,1,3.466050992720528,6.054439600418743,2.365543807402077,8.419983407820819
LASSO,250,31125,2,106,16,18.781000000000063,19,0,1.264707835368912,0.34222136901345246,1,1,20.259883196324846,44.37349009518097,1.6520362670548243,46.025526362235794
RFE,250,31125,2,106,16,367.83500000000004,17,0,1.2373980687622887,0.36277562605509334,1,1,11.781327852373488,22.194753113667147,7.094136164860284,29.28888927852743
InformationGain,250,31125,2,106,2183,8.595000000000027,250,0.039347484439726486,0.9513602865759552,0.5165223735797317,0.9471875,0.965,1.5729769264071223,2.129518124891827,14.776008249711339,16.905526374603166
selEnergyPerm,250,31125,2,106,4,63.999000000000024,5,0,1.2369424784295688,0.3606552158821345,1,1,62.84540029930203,203.3022868887039,0.009277757497489672,203.3115646462014
Boruta,250,31375,3,106,918,158.70299999999997,177,0,1.265090538850588,0.34168203078763154,1,1,17.549288889101422,41.234199475096254,1.0518472473973872,42.286046722493644
LASSO,250,31375,3,106,55,13.021999999999935,59,0,1.291022658038725,0.32563139828044346,1,1,20.080589225548252,47.79074949386056,0.4056949769489612,48.19644447080952
RFE,250,31375,3,106,1024,374.67499999999995,217,0.008591644204851753,1.2639532390763983,0.3404821711940769,1,1,13.827901675439431,31.006761795095784,0.33459832354749247,31.341360118643276
InformationGain,250,31375,3,106,10148,6.583999999999833,251,0.01625074635455258,1.253022793541488,0.34491237862141505,1,1,10.8597880857472,23.275859989740958,0.017628654250831967,23.29348864399179
selEnergyPerm,250,31375,3,106,9,63.50800000000004,12,0,1.2018108728508354,0.38363480922127047,0.99828125,0.998125,25.531691935732255,63.69574377483651,0.40090627628830844,64.09665005112481
Boruta,250,31375,4,106,20,136.51800000000003,23,0,1.0325875943211391,0.49319373113487824,0.92328125,0.91125,6.501612750574377,13.303904811708833,2.192164690368026,15.496069502076859
LASSO,250,31375,4,106,3,11.71499999999969,5,0,0.9149654674303908,0.5641042118857159,0.85796875,0.85125,10.841896100579783,22.04798040335307,0.1079747318094159,22.155955135162486
RFE,250,31375,4,106,16,355.422,19,0,0.9392675672038291,0.5564976688361729,0.84640625,0.85,5.197265798711129,10.384734448593019,0.8029954989629208,11.187729947555939
InformationGain,250,31375,4,106,244,6.038000000000011,171,0.0074580484773151025,1.0417553204886734,0.4775606205214713,0.9475,0.94875,3.5071693043231367,6.438292863705283,0.6997335032529222,7.138026366958205
selEnergyPerm,250,31375,4,106,4,63.28800000000001,5,0,0.8765765177477147,0.5901828877717825,0.80359375,0.805,10.819222975008307,21.385884279741568,2.095479383772443,23.48136366351401
Boruta,250,31375,5,106,1355,162.60599999999977,251,0.03840445269016698,1.0031187571648414,0.5756786668990697,0.80453125,0.7875,12.286590581689513,3.4239947796296644,4710.611736606433,4714.035731386062
LASSO,250,31375,5,106,2,14.53899999999976,4,NA,0.9391028258515569,0.5486257803085057,0.83734375,0.83875,22.314258742286345,22.288566130442426,83.86325247892842,106.15181860937085
RFE,250,31375,5,106,8192,372.4889999999996,251,0.4346087795465509,0.853721295013774,0.7526603461469197,0.58078125,0.596875,10.769866253384233,1.2770528755627168,6132.199197837499,6133.476250713062
InformationGain,250,31375,5,106,31374,8.277999999999338,251,0.9999681254581966,0.8063538914989915,0.846823770156235,0.46171875,0.548125,10.445817253786446,0.9972199694500611,7342.267108640365,7343.2643286098155
selEnergyPerm,250,31375,5,106,90,73.73000000000002,115,0,1.0341934490085558,0.5459333195635194,0.8340625,0.846875,11.753339138060646,3.456407777059131,32215.470254985885,32218.926662762944
