numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
11175,1.1189999999999998,R,0.00967788461538464,72,150,Empirical,ANOSIM,0.2781456953642384,scenario2,Balanced,150
11175,2.1069999999999993,permanovaF,1.2114049095369657,72,150,Empirical,PERMANOVA,0.026490066225165563,scenario2,Balanced,150
11175,105.227,estat,776.0491925439692,72,150,Empirical,Energy_Aitch_ALL,0.36423841059602646,scenario2,Balanced,150
11175,4.704999999999995,permDispF,0.0038749234960585147,72,150,Empirical,PermDisp2,0.8940397350993378,scenario2,Balanced,150
6,2892.877,raw_energyStat,9.66550615051971,72,150,Empirical,selProPerm,0.4768211920529801,scenario2,Balanced,150
6,2892.877,mds_normEnergy,0.04566471277128931,72,150,Empirical,selProPerm,0.5099337748344371,scenario2,Balanced,150
6,2892.877,scaleEStat_mds,4.207550636964138,72,150,Empirical,selProPerm,0.5298013245033113,scenario2,Balanced,150
6,2892.877,PermanovaF,5.736755465104668,72,150,Empirical,selProPerm,0.3576158940397351,scenario2,Balanced,150
6,2892.877,PermanovaF_mds,5.5103905757879295,72,150,Empirical,selProPerm,0.5364238410596026,scenario2,Balanced,150
6,2892.877,betaDispF,1.5000620771296804,72,150,Empirical,selProPerm,0.6026490066225165,scenario2,Balanced,150
6,2892.877,betaDispF_mds,3.463196884169644,72,150,Empirical,selProPerm,0.4966887417218543,scenario2,Balanced,150
6,2892.877,AnosimR,0.08535897435897426,72,150,Empirical,selProPerm,0.271523178807947,scenario2,Balanced,150
6,2892.877,EnergyF,4.0336531316392525,72,150,Empirical,selProPerm,0.31125827814569534,scenario2,Balanced,150
6,2892.877,energyCor,0.3565026632006336,72,150,Empirical,selProPerm,0.41721854304635764,scenario2,Balanced,150
6,2892.877,energyBiasedCorrecCor,0.10091351702826962,72,150,Empirical,selProPerm,0.39072847682119205,scenario2,Balanced,150
6,2892.877,rous_cF,3.39329869717426,72,150,Empirical,selProPerm,0.5894039735099338,scenario2,Balanced,150
6,2892.877,rous_krusStat,3.630000000000024,72,150,Empirical,selProPerm,0.4304635761589404,scenario2,Balanced,150
6,2892.877,combinedF,5.472643468337812,72,150,Empirical,selProPerm,0.5496688741721855,scenario2,Balanced,150
6,2892.877,ScaledF,5.541759615325728,72,150,Empirical,selProPerm,0.4105960264900662,scenario2,Balanced,150
6,2892.877,testStat,4.0336531316392525,72,150,Empirical,selProPerm,0.31125827814569534,scenario2,Balanced,150
