numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
11175,1.083999999999996,R,-0.005564903846153886,76,150,Empirical,ANOSIM,0.5960264900662252,scenario2,Balanced,150
11175,2.009999999999998,permanovaF,0.9373424968537848,76,150,Empirical,PERMANOVA,0.6490066225165563,scenario2,Balanced,150
11175,105.91199999999999,estat,749.7606496225171,76,150,Empirical,Energy_Aitch_ALL,0.6225165562913907,scenario2,Balanced,150
11175,4.501999999999985,permDispF,0.022525101773533177,76,150,Empirical,PermDisp2,0.8940397350993378,scenario2,Balanced,150
56,3528.797,raw_energyStat,22.728864014178278,76,150,Empirical,selProPerm,0.19205298013245034,scenario2,Balanced,150
56,3528.797,mds_normEnergy,0.05984204564291156,76,150,Empirical,selProPerm,0.26490066225165565,scenario2,Balanced,150
56,3528.797,scaleEStat_mds,6.491222747101413,76,150,Empirical,selProPerm,0.2781456953642384,scenario2,Balanced,150
56,3528.797,PermanovaF,2.305528338624637,76,150,Empirical,selProPerm,0.5894039735099338,scenario2,Balanced,150
56,3528.797,PermanovaF_mds,6.495428847525551,76,150,Empirical,selProPerm,0.32450331125827814,scenario2,Balanced,150
56,3528.797,betaDispF,52.945718693742236,76,150,Empirical,selProPerm,0.18543046357615894,scenario2,Balanced,150
56,3528.797,betaDispF_mds,19.718066462217386,76,150,Empirical,selProPerm,0.2980132450331126,scenario2,Balanced,150
56,3528.797,AnosimR,0.08728685897435896,76,150,Empirical,selProPerm,0.48344370860927155,scenario2,Balanced,150
56,3528.797,EnergyF,1.916727592305483,76,150,Empirical,selProPerm,0.5695364238410596,scenario2,Balanced,150
56,3528.797,energyCor,0.3922784564981088,76,150,Empirical,selProPerm,0.3973509933774834,scenario2,Balanced,150
56,3528.797,energyBiasedCorrecCor,0.10729345517850737,76,150,Empirical,selProPerm,0.4105960264900662,scenario2,Balanced,150
56,3528.797,rous_cF,24.186797548196783,76,150,Empirical,selProPerm,0.271523178807947,scenario2,Balanced,150
56,3528.797,rous_krusStat,28.009259259259238,76,150,Empirical,selProPerm,0.17880794701986755,scenario2,Balanced,150
56,3528.797,combinedF,37.59425744974679,76,150,Empirical,selProPerm,0.23841059602649006,scenario2,Balanced,150
56,3528.797,ScaledF,5.9501880740142,76,150,Empirical,selProPerm,0.41721854304635764,scenario2,Balanced,150
56,3528.797,testStat,37.59425744974679,76,150,Empirical,selProPerm,0.23841059602649006,scenario2,Balanced,150
