numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
11175,1.073000000000004,R,-0.02476602564102571,80,150,Empirical,ANOSIM,0.9735099337748344,scenario2,Balanced,150
11175,2.0650000000000013,permanovaF,0.7321911748724252,80,150,Empirical,PERMANOVA,0.9933774834437086,scenario2,Balanced,150
11175,107.91499999999999,estat,679.4594972760069,80,150,Empirical,Energy_Aitch_ALL,0.9735099337748344,scenario2,Balanced,150
11175,4.506000000000018,permDispF,3.7377182229568264,80,150,Empirical,PermDisp2,0.07947019867549669,scenario2,Balanced,150
9,2799.625,raw_energyStat,8.564376394937696,80,150,Empirical,selProPerm,0.6490066225165563,scenario2,Balanced,150
9,2799.625,mds_normEnergy,0.03902716666225011,80,150,Empirical,selProPerm,0.6423841059602649,scenario2,Balanced,150
9,2799.625,scaleEStat_mds,4.007623992277003,80,150,Empirical,selProPerm,0.5761589403973509,scenario2,Balanced,150
9,2799.625,PermanovaF,4.380827147653697,80,150,Empirical,selProPerm,0.5562913907284768,scenario2,Balanced,150
9,2799.625,PermanovaF_mds,5.315222056060504,80,150,Empirical,selProPerm,0.5827814569536424,scenario2,Balanced,150
9,2799.625,betaDispF,3.3838000546515796,80,150,Empirical,selProPerm,0.4304635761589404,scenario2,Balanced,150
9,2799.625,betaDispF_mds,6.297736732199958,80,150,Empirical,selProPerm,0.3443708609271523,scenario2,Balanced,150
9,2799.625,AnosimR,0.07908493589743586,80,150,Empirical,selProPerm,0.4105960264900662,scenario2,Balanced,150
9,2799.625,EnergyF,2.780395462752154,80,150,Empirical,selProPerm,0.5496688741721855,scenario2,Balanced,150
9,2799.625,energyCor,0.381062496360903,80,150,Empirical,selProPerm,0.37748344370860926,scenario2,Balanced,150
9,2799.625,energyBiasedCorrecCor,0.10651031060078389,80,150,Empirical,selProPerm,0.4304635761589404,scenario2,Balanced,150
9,2799.625,rous_cF,5.425219356927652,80,150,Empirical,selProPerm,0.44370860927152317,scenario2,Balanced,150
9,2799.625,rous_krusStat,8.55703703703702,80,150,Empirical,selProPerm,0.17880794701986755,scenario2,Balanced,150
9,2799.625,combinedF,7.572472913299749,80,150,Empirical,selProPerm,0.4304635761589404,scenario2,Balanced,150
9,2799.625,ScaledF,5.929212881862218,80,150,Empirical,selProPerm,0.4304635761589404,scenario2,Balanced,150
9,2799.625,testStat,2.780395462752154,80,150,Empirical,selProPerm,0.5496688741721855,scenario2,Balanced,150
