numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
31125,1.9949999999999974,R,-0.8034778911564626,61,150,Empirical,ANOSIM,1,scenario1,Unbalanced,250
31125,2.928000000000001,permanovaF,1.0264728694599872,61,150,Empirical,PERMANOVA,0.3576158940397351,scenario1,Unbalanced,250
31125,371.063,estat,713.6658874070386,61,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,250
31125,6.237999999999996,permDispF,1152.43007468165,61,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,250
129,15155.002,raw_energyStat,23.226235204808557,61,150,Empirical,selProPerm,0.3509933774834437,scenario1,Unbalanced,250
129,15155.002,mds_normEnergy,0.077243700044819,61,150,Empirical,selProPerm,0.37748344370860926,scenario1,Unbalanced,250
129,15155.002,scaleEStat_mds,6.009480914341618,61,150,Empirical,selProPerm,0.7549668874172185,scenario1,Unbalanced,250
129,15155.002,PermanovaF,1.4761526150396105,61,150,Empirical,selProPerm,0.9602649006622517,scenario1,Unbalanced,250
129,15155.002,PermanovaF_mds,3.283024750300102,61,150,Empirical,selProPerm,0.7417218543046358,scenario1,Unbalanced,250
129,15155.002,betaDispF,832.672356063475,61,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250
129,15155.002,betaDispF_mds,37.81832547579491,61,150,Empirical,selProPerm,0.2251655629139073,scenario1,Unbalanced,250
129,15155.002,AnosimR,-0.7334923469387755,61,150,Empirical,selProPerm,1,scenario1,Unbalanced,250
129,15155.002,EnergyF,2.4193519756225563,61,150,Empirical,selProPerm,0.46357615894039733,scenario1,Unbalanced,250
129,15155.002,energyCor,0.47414119237187397,61,150,Empirical,selProPerm,0.2185430463576159,scenario1,Unbalanced,250
129,15155.002,energyBiasedCorrecCor,0.3008383193147552,61,150,Empirical,selProPerm,0.033112582781456956,scenario1,Unbalanced,250
129,15155.002,rous_cF,68.62104552470748,61,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250
129,15155.002,rous_krusStat,42.53938271604943,61,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250
129,15155.002,combinedF,556.4768670096727,61,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250
129,15155.002,ScaledF,13.933720526212944,61,150,Empirical,selProPerm,0.09933774834437085,scenario1,Unbalanced,250
129,15155.002,testStat,556.4768670096727,61,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250
