numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
1225,1.2409999999999997,R,0.06733733974358976,71,150,Empirical,ANOSIM,0.006622516556291391,scenario1,Balanced,50
1225,2.5180000000000007,permanovaF,0.7173551709896892,71,150,Empirical,PERMANOVA,0.9403973509933775,scenario1,Balanced,50
1225,14.86,estat,336.96016408585695,71,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Balanced,50
1225,5.8840000000000146,permDispF,626.5255085260009,71,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Balanced,50
33,1963.7450000000001,raw_energyStat,18.48987382965696,71,150,Empirical,selProPerm,0.0728476821192053,scenario1,Balanced,50
33,1963.7450000000001,mds_normEnergy,0.05710500051134193,71,150,Empirical,selProPerm,0.304635761589404,scenario1,Balanced,50
33,1963.7450000000001,scaleEStat_mds,6.989005908898516,71,150,Empirical,selProPerm,0.36423841059602646,scenario1,Balanced,50
33,1963.7450000000001,PermanovaF,1.1680046212238417,71,150,Empirical,selProPerm,0.9668874172185431,scenario1,Balanced,50
33,1963.7450000000001,PermanovaF_mds,0.6914911022110998,71,150,Empirical,selProPerm,0.9337748344370861,scenario1,Balanced,50
33,1963.7450000000001,betaDispF,536.8802500421481,71,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50
33,1963.7450000000001,betaDispF_mds,47.74938648281507,71,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50
33,1963.7450000000001,AnosimR,0.10435256410256412,71,150,Empirical,selProPerm,0.019867549668874173,scenario1,Balanced,50
33,1963.7450000000001,EnergyF,4.613395082830432,71,150,Empirical,selProPerm,0.033112582781456956,scenario1,Balanced,50
33,1963.7450000000001,energyCor,0.5647264172224025,71,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50
33,1963.7450000000001,energyBiasedCorrecCor,0.34765823942330654,71,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50
33,1963.7450000000001,rous_cF,85.0852019502215,71,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50
33,1963.7450000000001,rous_krusStat,42.68898148148145,71,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50
33,1963.7450000000001,combinedF,369.95714057236734,71,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50
33,1963.7450000000001,ScaledF,19.501731688887535,71,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50
33,1963.7450000000001,testStat,369.95714057236734,71,150,Empirical,selProPerm,0.006622516556291391,scenario1,Balanced,50
