numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,dimensions
31125,1.9889999999999972,R,-0.8011284013605442,54,150,Empirical,ANOSIM,1,scenario1,Unbalanced,250
31125,2.894999999999996,permanovaF,0.9707969352322853,54,150,Empirical,PERMANOVA,0.5695364238410596,scenario1,Unbalanced,250
31125,367.332,estat,679.0143520860017,54,150,Empirical,Energy_Aitch_ALL,0.006622516556291391,scenario1,Unbalanced,250
31125,6.420999999999992,permDispF,997.6986971123016,54,150,Empirical,PermDisp2,0.006622516556291391,scenario1,Unbalanced,250
109,15171.106,raw_energyStat,21.507328575870453,54,150,Empirical,selProPerm,0.3509933774834437,scenario1,Unbalanced,250
109,15171.106,mds_normEnergy,0.07233526985323811,54,150,Empirical,selProPerm,0.4105960264900662,scenario1,Unbalanced,250
109,15171.106,scaleEStat_mds,5.699023447321231,54,150,Empirical,selProPerm,0.6556291390728477,scenario1,Unbalanced,250
109,15171.106,PermanovaF,1.6475027951611996,54,150,Empirical,selProPerm,0.9006622516556292,scenario1,Unbalanced,250
109,15171.106,PermanovaF_mds,4.071647487796999,54,150,Empirical,selProPerm,0.6357615894039735,scenario1,Unbalanced,250
109,15171.106,betaDispF,1441.6240802732302,54,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250
109,15171.106,betaDispF_mds,22.44838668795378,54,150,Empirical,selProPerm,0.5827814569536424,scenario1,Unbalanced,250
109,15171.106,AnosimR,-0.7252712585034014,54,150,Empirical,selProPerm,1,scenario1,Unbalanced,250
109,15171.106,EnergyF,2.4395449913303375,54,150,Empirical,selProPerm,0.3841059602649007,scenario1,Unbalanced,250
109,15171.106,energyCor,0.4710034767640066,54,150,Empirical,selProPerm,0.2052980132450331,scenario1,Unbalanced,250
109,15171.106,energyBiasedCorrecCor,0.2788954108202597,54,150,Empirical,selProPerm,0.039735099337748346,scenario1,Unbalanced,250
109,15171.106,rous_cF,83.50297503041222,54,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250
109,15171.106,rous_krusStat,42.97530864197529,54,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250
109,15171.106,combinedF,956.6178182095772,54,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250
109,15171.106,ScaledF,13.073249791418759,54,150,Empirical,selProPerm,0.09933774834437085,scenario1,Unbalanced,250
109,15171.106,testStat,956.6178182095772,54,150,Empirical,selProPerm,0.006622516556291391,scenario1,Unbalanced,250
