numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,shiftParm,trueDistr
11628,2.6029999999999944,R,-0.040578525641025626,90,150,Empirical,ANOSIM,1,WGS_meanShift,Balanced,4,same
11628,2.5889999999999986,permanovaF,0.47791363887511923,90,150,Empirical,PERMANOVA,1,WGS_meanShift,Balanced,4,same
11628,171.34699999999998,estat,636.4355050649601,90,150,Empirical,Energy_Aitch_ALL,1,WGS_meanShift,Balanced,4,same
11628,5.392000000000024,permDispF,0.016796201352314223,90,150,Empirical,PermDisp2,0.8874172185430463,WGS_meanShift,Balanced,4,same
18,5300.258000000001,raw_energyStat,1.6342148864324102,90,150,Empirical,selProPerm,1,WGS_meanShift,Balanced,4,same
18,5300.258000000001,mds_normEnergy,0.005948217995490784,90,150,Empirical,selProPerm,1,WGS_meanShift,Balanced,4,same
18,5300.258000000001,scaleEStat_mds,-0.966355256841735,90,150,Empirical,selProPerm,1,WGS_meanShift,Balanced,4,same
18,5300.258000000001,PermanovaF,0.84055659394903115,90,150,Empirical,selProPerm,0.9933774834437086,WGS_meanShift,Balanced,4,same
18,5300.258000000001,PermanovaF_mds,0.32389597829351624,90,150,Empirical,selProPerm,1,WGS_meanShift,Balanced,4,same
18,5300.258000000001,betaDispF,1.8485526882619718,90,150,Empirical,selProPerm,0.2781456953642384,WGS_meanShift,Balanced,4,same
18,5300.258000000001,betaDispF_mds,0.15748231046202849,90,150,Empirical,selProPerm,0.8145695364238411,WGS_meanShift,Balanced,4,same
18,5300.258000000001,AnosimR,-0.008596955128205139,90,150,Empirical,selProPerm,1,WGS_meanShift,Balanced,4,same
18,5300.258000000001,EnergyF,0.8820352734439472,90,150,Empirical,selProPerm,1,WGS_meanShift,Balanced,4,same
18,5300.258000000001,energyCor,0.2329983490263289,90,150,Empirical,selProPerm,0.9933774834437086,WGS_meanShift,Balanced,4,same
18,5300.258000000001,energyBiasedCorrecCor,-0.00870210322764442,90,150,Empirical,selProPerm,1,WGS_meanShift,Balanced,4,same
18,5300.258000000001,rous_cF,-0.5493131916643313,90,150,Empirical,selProPerm,0.9602649006622517,WGS_meanShift,Balanced,4,same
18,5300.258000000001,rous_krusStat,1.9199999999999875,90,150,Empirical,selProPerm,0.8211920529801324,WGS_meanShift,Balanced,4,same
18,5300.258000000001,combinedF,0.23862542703602818,90,150,Empirical,selProPerm,0.9933774834437086,WGS_meanShift,Balanced,4,same
18,5300.258000000001,ScaledF,-0.48628373088555205,90,150,Empirical,selProPerm,1,WGS_meanShift,Balanced,4,same
18,5300.258000000001,testStat,0.8820352734439472,90,150,Empirical,selProPerm,1,WGS_meanShift,Balanced,4,same
