numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,shiftParm,trueDistr
11935,1.3389999999999986,R,-0.04942628205128211,89,150,Empirical,ANOSIM,1,WGS_meanShift,Balanced,4,same
11935,2.4599999999999937,permanovaF,0.5132451800817847,89,150,Empirical,PERMANOVA,1,WGS_meanShift,Balanced,4,same
11935,127.191,estat,632.1816999946441,89,150,Empirical,Energy_Aitch_ALL,1,WGS_meanShift,Balanced,4,same
11935,3.888999999999996,permDispF,0.015353690030802664,89,150,Empirical,PermDisp2,0.9006622516556292,WGS_meanShift,Balanced,4,same
7,4380.372,raw_energyStat,5.580625294650501,89,150,Empirical,selProPerm,0.7947019867549668,WGS_meanShift,Balanced,4,same
7,4380.372,mds_normEnergy,0.023604204888868486,89,150,Empirical,selProPerm,0.8344370860927153,WGS_meanShift,Balanced,4,same
7,4380.372,scaleEStat_mds,1.5478606909068717,89,150,Empirical,selProPerm,0.8344370860927153,WGS_meanShift,Balanced,4,same
7,4380.372,PermanovaF,1.7828978518791103,89,150,Empirical,selProPerm,0.8874172185430463,WGS_meanShift,Balanced,4,same
7,4380.372,PermanovaF_mds,1.8701579594186462,89,150,Empirical,selProPerm,0.8675496688741722,WGS_meanShift,Balanced,4,same
7,4380.372,betaDispF,0.23002441011303434,89,150,Empirical,selProPerm,0.6887417218543046,WGS_meanShift,Balanced,4,same
7,4380.372,betaDispF_mds,0.5906845011823957,89,150,Empirical,selProPerm,0.5562913907284768,WGS_meanShift,Balanced,4,same
7,4380.372,AnosimR,0.03213862179487173,89,150,Empirical,selProPerm,0.8410596026490066,WGS_meanShift,Balanced,4,same
7,4380.372,EnergyF,1.6377885474286806,89,150,Empirical,selProPerm,0.8609271523178808,WGS_meanShift,Balanced,4,same
7,4380.372,energyCor,0.251923458880066,89,150,Empirical,selProPerm,0.8940397350993378,WGS_meanShift,Balanced,4,same
7,4380.372,energyBiasedCorrecCor,0.026409035864278008,89,150,Empirical,selProPerm,0.8741721854304636,WGS_meanShift,Balanced,4,same
7,4380.372,rous_cF,-0.512072846695883,89,150,Empirical,selProPerm,0.9271523178807947,WGS_meanShift,Balanced,4,same
7,4380.372,rous_krusStat,1.973703703703677,89,150,Empirical,selProPerm,0.7483443708609272,WGS_meanShift,Balanced,4,same
7,4380.372,combinedF,0.3408823113849635,89,150,Empirical,selProPerm,0.9271523178807947,WGS_meanShift,Balanced,4,same
7,4380.372,ScaledF,1.4653831390356993,89,150,Empirical,selProPerm,0.8741721854304636,WGS_meanShift,Balanced,4,same
7,4380.372,testStat,1.6377885474286806,89,150,Empirical,selProPerm,0.8609271523178808,WGS_meanShift,Balanced,4,same
