numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,shiftParm,trueDistr
12403,0.8990000000000009,R,-0.038333333333333296,64,150,Empirical,ANOSIM,0.7019867549668874,WGS_meanShift,Unbalanced,4,same
12403,1.279,permanovaF,0.28545885768149976,64,150,Empirical,PERMANOVA,1,WGS_meanShift,Unbalanced,4,same
12403,97.134,estat,503.009569868089,64,150,Empirical,Energy_Aitch_ALL,1,WGS_meanShift,Unbalanced,4,same
12403,2.7129999999999974,permDispF,0.050288493477435414,64,150,Empirical,PermDisp2,0.8741721854304636,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,raw_energyStat,6.27138436496685,64,150,Empirical,selProPerm,0.9735099337748344,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,mds_normEnergy,0.02309824099377937,64,150,Empirical,selProPerm,0.9867549668874173,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,scaleEStat_mds,0.7546582521064575,64,150,Empirical,selProPerm,0.9867549668874173,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,PermanovaF,1.5721809961668058,64,150,Empirical,selProPerm,0.9403973509933775,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,PermanovaF_mds,1.6097967337697001,64,150,Empirical,selProPerm,0.9602649006622517,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,betaDispF,1.3241435415736458,64,150,Empirical,selProPerm,0.44370860927152317,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,betaDispF_mds,0.7417865662730813,64,150,Empirical,selProPerm,0.5761589403973509,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,AnosimR,0.09490306122448987,64,150,Empirical,selProPerm,0.8940397350993378,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,EnergyF,1.28675713904846,64,150,Empirical,selProPerm,0.9933774834437086,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,energyCor,0.26264341184786505,64,150,Empirical,selProPerm,0.9867549668874173,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,energyBiasedCorrecCor,0.014538995864653148,64,150,Empirical,selProPerm,0.9801324503311258,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,rous_cF,0.7817216097102873,64,150,Empirical,selProPerm,0.9668874172185431,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,rous_krusStat,0.0711111111110938,64,150,Empirical,selProPerm,0.9602649006622517,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,combinedF,1.1531435499448341,64,150,Empirical,selProPerm,0.9735099337748344,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,ScaledF,0.9672020119633952,64,150,Empirical,selProPerm,0.9867549668874173,WGS_meanShift,Unbalanced,4,same
24,3106.5380000000005,testStat,1.28675713904846,64,150,Empirical,selProPerm,0.9933774834437086,WGS_meanShift,Unbalanced,4,same
