Type,Seed,fname,rep,num_ratios,tstat,optMetric
empirical,6,fecalCalProtectin_UC,1,13,49.86288258991669,combinedF
null,6,fecalCalProtectin_UC,1,13,10.928294839916116,combinedF
null,6,fecalCalProtectin_UC,2,13,11.032124434145592,combinedF
null,6,fecalCalProtectin_UC,3,12,15.42901905536752,combinedF
null,6,fecalCalProtectin_UC,4,13,10.86503205912734,combinedF
null,6,fecalCalProtectin_UC,5,13,3.343524010261989,combinedF
null,6,fecalCalProtectin_UC,6,13,26.6835954794884,combinedF
null,6,fecalCalProtectin_UC,7,13,13.53239427576407,combinedF
null,6,fecalCalProtectin_UC,8,10,15.399951341521042,combinedF
null,6,fecalCalProtectin_UC,9,13,17.315171602361854,combinedF
null,6,fecalCalProtectin_UC,10,13,38.14208522224876,combinedF
null,6,fecalCalProtectin_UC,11,13,40.85899614409224,combinedF
null,6,fecalCalProtectin_UC,12,13,18.710904634234748,combinedF
null,6,fecalCalProtectin_UC,13,13,34.974721525351114,combinedF
null,6,fecalCalProtectin_UC,14,13,12.104108766275633,combinedF
null,6,fecalCalProtectin_UC,15,6,17.164518806154046,combinedF
null,6,fecalCalProtectin_UC,16,13,17.440879603806238,combinedF
null,6,fecalCalProtectin_UC,17,13,12.894139061945346,combinedF
null,6,fecalCalProtectin_UC,18,13,23.24239458752296,combinedF
null,6,fecalCalProtectin_UC,19,13,33.85806754550719,combinedF
null,6,fecalCalProtectin_UC,20,13,37.584367632112695,combinedF
null,6,fecalCalProtectin_UC,21,13,17.34704126535485,combinedF
null,6,fecalCalProtectin_UC,22,13,20.362404424859633,combinedF
null,6,fecalCalProtectin_UC,23,13,20.361544612902897,combinedF
null,6,fecalCalProtectin_UC,24,13,19.295063368781648,combinedF
null,6,fecalCalProtectin_UC,25,13,19.01687118927294,combinedF
null,6,fecalCalProtectin_UC,26,13,16.32690712715961,combinedF
null,6,fecalCalProtectin_UC,27,12,23.110880035622614,combinedF
null,6,fecalCalProtectin_UC,28,13,24.70587114791948,combinedF
null,6,fecalCalProtectin_UC,29,13,25.752675098583715,combinedF
null,6,fecalCalProtectin_UC,30,13,24.011919747793453,combinedF
null,6,fecalCalProtectin_UC,31,10,20.33821364715846,combinedF
null,6,fecalCalProtectin_UC,32,13,13.69658408905355,combinedF
null,6,fecalCalProtectin_UC,33,13,23.095851134321478,combinedF
null,6,fecalCalProtectin_UC,34,13,11.457210698864728,combinedF
null,6,fecalCalProtectin_UC,35,13,20.08636483870636,combinedF
null,6,fecalCalProtectin_UC,36,13,30.76711676070441,combinedF
null,6,fecalCalProtectin_UC,37,12,14.601612519594497,combinedF
null,6,fecalCalProtectin_UC,38,13,24.566775083338207,combinedF
null,6,fecalCalProtectin_UC,39,13,13.116321976514609,combinedF
null,6,fecalCalProtectin_UC,40,13,21.962087267691558,combinedF
null,6,fecalCalProtectin_UC,41,13,15.252706413981823,combinedF
null,6,fecalCalProtectin_UC,42,13,22.66116429796288,combinedF
null,6,fecalCalProtectin_UC,43,7,16.37651187623571,combinedF
null,6,fecalCalProtectin_UC,44,13,17.33622476488243,combinedF
null,6,fecalCalProtectin_UC,45,13,24.955243467424864,combinedF
null,6,fecalCalProtectin_UC,46,13,6.97692800277834,combinedF
null,6,fecalCalProtectin_UC,47,13,17.65689340009513,combinedF
null,6,fecalCalProtectin_UC,48,13,17.67141867324311,combinedF
null,6,fecalCalProtectin_UC,49,13,30.142310315986496,combinedF
null,6,fecalCalProtectin_UC,50,13,13.474375842382582,combinedF
null,6,fecalCalProtectin_UC,51,11,16.394064317853612,combinedF
null,6,fecalCalProtectin_UC,52,13,13.725679383179074,combinedF
null,6,fecalCalProtectin_UC,53,13,35.88151618859645,combinedF
null,6,fecalCalProtectin_UC,54,13,17.57455975673242,combinedF
null,6,fecalCalProtectin_UC,55,13,23.418809476210235,combinedF
null,6,fecalCalProtectin_UC,56,13,19.992340282517056,combinedF
null,6,fecalCalProtectin_UC,57,12,40.5078985533386,combinedF
null,6,fecalCalProtectin_UC,58,13,8.488673989720176,combinedF
null,6,fecalCalProtectin_UC,59,13,22.46326921427875,combinedF
null,6,fecalCalProtectin_UC,60,13,20.577814560221128,combinedF
null,6,fecalCalProtectin_UC,61,13,22.511896400768755,combinedF
null,6,fecalCalProtectin_UC,62,13,17.544904471957715,combinedF
null,6,fecalCalProtectin_UC,63,13,29.847157750906593,combinedF
null,6,fecalCalProtectin_UC,64,13,34.25217927019915,combinedF
null,6,fecalCalProtectin_UC,65,13,16.0941092729288,combinedF
null,6,fecalCalProtectin_UC,66,13,11.177213599874957,combinedF
null,6,fecalCalProtectin_UC,67,13,19.938376219254813,combinedF
null,6,fecalCalProtectin_UC,68,13,19.689514697439783,combinedF
null,6,fecalCalProtectin_UC,69,13,19.79217787998183,combinedF
null,6,fecalCalProtectin_UC,70,13,19.912411475504026,combinedF
null,6,fecalCalProtectin_UC,71,13,18.393887203114225,combinedF
null,6,fecalCalProtectin_UC,72,13,30.04656369602346,combinedF
null,6,fecalCalProtectin_UC,73,13,31.427882203897028,combinedF
null,6,fecalCalProtectin_UC,74,13,13.492981887751448,combinedF
null,6,fecalCalProtectin_UC,75,8,6.734088056985324,combinedF
null,6,fecalCalProtectin_UC,76,13,33.553783970347745,combinedF
null,6,fecalCalProtectin_UC,77,13,24.253163525786924,combinedF
null,6,fecalCalProtectin_UC,78,13,29.4311298257604,combinedF
null,6,fecalCalProtectin_UC,79,13,24.753071668386625,combinedF
null,6,fecalCalProtectin_UC,80,13,17.127285150828186,combinedF
null,6,fecalCalProtectin_UC,81,13,15.266724199853009,combinedF
null,6,fecalCalProtectin_UC,82,13,22.465440181945908,combinedF
null,6,fecalCalProtectin_UC,83,13,17.29905081685842,combinedF
null,6,fecalCalProtectin_UC,84,13,10.8217324337273,combinedF
null,6,fecalCalProtectin_UC,85,13,32.6818764895191,combinedF
null,6,fecalCalProtectin_UC,86,13,22.941766455186976,combinedF
null,6,fecalCalProtectin_UC,87,13,8.06297567984806,combinedF
null,6,fecalCalProtectin_UC,88,13,5.989929782891512,combinedF
null,6,fecalCalProtectin_UC,89,13,10.577927787230307,combinedF
null,6,fecalCalProtectin_UC,90,13,31.766880706214295,combinedF
null,6,fecalCalProtectin_UC,91,9,14.330044350746533,combinedF
null,6,fecalCalProtectin_UC,92,13,15.790288394593752,combinedF
null,6,fecalCalProtectin_UC,93,7,13.047582026037709,combinedF
null,6,fecalCalProtectin_UC,94,13,15.247311944559435,combinedF
null,6,fecalCalProtectin_UC,95,13,17.279057387354726,combinedF
null,6,fecalCalProtectin_UC,96,13,37.4014548530417,combinedF
null,6,fecalCalProtectin_UC,97,5,21.811158063259064,combinedF
null,6,fecalCalProtectin_UC,98,13,18.408865832046793,combinedF
null,6,fecalCalProtectin_UC,99,13,23.602901009323023,combinedF
null,6,fecalCalProtectin_UC,100,11,23.230335951240548,combinedF
