Type,Seed,fname,rep,num_ratios,tstat,optMetric
empirical,2,pih,1,10,36.52098056570011,combinedF
null,2,pih,1,10,6.771578622902577,combinedF
null,2,pih,2,10,4.932613367246852,combinedF
null,2,pih,3,10,5.82860490389241,combinedF
null,2,pih,4,9,6.5479763471871815,combinedF
null,2,pih,5,10,3.1055225894325633,combinedF
null,2,pih,6,10,7.272433357907982,combinedF
null,2,pih,7,10,2.0144301455834652,combinedF
null,2,pih,8,8,14.31181927271368,combinedF
null,2,pih,9,10,30.348643530657277,combinedF
null,2,pih,10,10,4.357632298242582,combinedF
null,2,pih,11,10,26.81882234016146,combinedF
null,2,pih,12,10,6.085249256007518,combinedF
null,2,pih,13,10,0.6799471280447186,combinedF
null,2,pih,14,10,7.511100569025516,combinedF
null,2,pih,15,10,14.14599651752653,combinedF
null,2,pih,16,10,9.041752671350844,combinedF
null,2,pih,17,10,5.46150370560132,combinedF
null,2,pih,18,10,6.744378039774439,combinedF
null,2,pih,19,10,3.681502457414293,combinedF
null,2,pih,20,10,11.037497618119016,combinedF
null,2,pih,21,9,28.572688213776093,combinedF
null,2,pih,22,10,6.069480570637352,combinedF
null,2,pih,23,10,3.805436374149392,combinedF
null,2,pih,24,10,2.0728905622162856,combinedF
null,2,pih,25,10,13.4669968451445,combinedF
null,2,pih,26,10,9.49087355911144,combinedF
null,2,pih,27,5,8.295679814457193,combinedF
null,2,pih,28,10,3.834070056432953,combinedF
null,2,pih,29,10,4.426790403231589,combinedF
null,2,pih,30,10,4.368700065522194,combinedF
null,2,pih,31,10,3.7647920259720604,combinedF
null,2,pih,32,10,28.059779704247262,combinedF
null,2,pih,33,10,3.4716303689610597,combinedF
null,2,pih,34,10,18.055406140490113,combinedF
null,2,pih,35,10,6.596817701957401,combinedF
null,2,pih,36,10,6.406782446999555,combinedF
null,2,pih,37,10,6.246082432193113,combinedF
null,2,pih,38,10,2.5079863337161177,combinedF
null,2,pih,39,10,6.633006537761168,combinedF
null,2,pih,40,10,15.401596843998824,combinedF
null,2,pih,41,10,1.313928366827766,combinedF
null,2,pih,42,10,12.65764729718138,combinedF
null,2,pih,43,9,16.67344831416178,combinedF
null,2,pih,44,10,4.986848339599451,combinedF
null,2,pih,45,10,2.4689579087288602,combinedF
null,2,pih,46,10,2.954979631066344,combinedF
null,2,pih,47,10,4.789307821376158,combinedF
null,2,pih,48,9,20.309554599237053,combinedF
null,2,pih,49,10,9.462133681611313,combinedF
null,2,pih,50,10,9.49954190736812,combinedF
null,2,pih,51,10,7.864909905280973,combinedF
null,2,pih,52,10,9.27454543660084,combinedF
null,2,pih,53,10,7.187572278605464,combinedF
null,2,pih,54,10,4.525959482046624,combinedF
null,2,pih,55,10,3.5514946340248796,combinedF
null,2,pih,56,10,3.033862351919648,combinedF
null,2,pih,57,10,0.6280600252477336,combinedF
null,2,pih,58,10,10.612814334954662,combinedF
null,2,pih,59,10,7.84773790764738,combinedF
null,2,pih,60,10,18.857607868270573,combinedF
null,2,pih,61,10,12.00940600195517,combinedF
null,2,pih,62,10,8.235422509422545,combinedF
null,2,pih,63,10,10.40858290915957,combinedF
null,2,pih,64,10,3.8985250140611374,combinedF
null,2,pih,65,10,11.950059677641105,combinedF
null,2,pih,66,10,2.950503158560069,combinedF
null,2,pih,67,10,1.3358397933798036,combinedF
null,2,pih,68,10,1.9184897731775445,combinedF
null,2,pih,69,7,20.4719801247079,combinedF
null,2,pih,70,10,2.7255244813623416,combinedF
null,2,pih,71,10,6.571908560762617,combinedF
null,2,pih,72,10,17.145466005308485,combinedF
null,2,pih,73,10,4.6252693555563775,combinedF
null,2,pih,74,10,2.9365050100399372,combinedF
null,2,pih,75,10,4.77231221514667,combinedF
null,2,pih,76,10,17.629525618303443,combinedF
null,2,pih,77,10,11.808365435724992,combinedF
null,2,pih,78,10,4.735395266824726,combinedF
null,2,pih,79,10,6.507707835548522,combinedF
null,2,pih,80,10,9.909875762226301,combinedF
null,2,pih,81,10,15.313538259552056,combinedF
null,2,pih,82,10,10.530347767065356,combinedF
null,2,pih,83,10,4.719534483022585,combinedF
null,2,pih,84,10,8.38318579244072,combinedF
null,2,pih,85,10,6.867298981984094,combinedF
null,2,pih,86,10,13.177438378920897,combinedF
null,2,pih,87,10,5.051351708468157,combinedF
null,2,pih,88,10,7.308172558459586,combinedF
null,2,pih,89,10,13.003507631403632,combinedF
null,2,pih,90,10,-0.26034471469776316,combinedF
null,2,pih,91,10,10.636666708927823,combinedF
null,2,pih,92,10,11.919594687829608,combinedF
null,2,pih,93,10,0.24680978825383693,combinedF
null,2,pih,94,10,4.791888941799364,combinedF
null,2,pih,95,10,4.748995373258427,combinedF
null,2,pih,96,10,2.952213405984025,combinedF
null,2,pih,97,10,0.8014233706578247,combinedF
null,2,pih,98,10,10.563343231111094,combinedF
null,2,pih,99,10,2.2413418437029975,combinedF
null,2,pih,100,10,10.956206409113872,combinedF
