Type,Seed,fname,rep,num_ratios,tstat,optMetric
empirical,1,diabimmune_f6,1,27,52.58711392455932,combinedF
null,1,diabimmune_f6,1,24,34.11764284407181,combinedF
null,1,diabimmune_f6,2,16,22.261615084712105,combinedF
null,1,diabimmune_f6,3,16,20.200445709204587,combinedF
null,1,diabimmune_f6,4,21,26.61933185678235,combinedF
null,1,diabimmune_f6,5,18,12.957539417494718,combinedF
null,1,diabimmune_f6,6,15,20.542993252373527,combinedF
null,1,diabimmune_f6,7,14,32.82716912259598,combinedF
null,1,diabimmune_f6,8,22,25.789050128165496,combinedF
null,1,diabimmune_f6,9,17,28.975618956714985,combinedF
null,1,diabimmune_f6,10,8,18.05356448214485,combinedF
null,1,diabimmune_f6,11,27,26.482546227897927,combinedF
null,1,diabimmune_f6,12,20,28.818639663371016,combinedF
null,1,diabimmune_f6,13,11,13.045020268461785,combinedF
null,1,diabimmune_f6,14,15,36.29985946150052,combinedF
null,1,diabimmune_f6,15,14,23.921380461368216,combinedF
null,1,diabimmune_f6,16,4,10.23953995166459,combinedF
null,1,diabimmune_f6,17,16,42.202261257129024,combinedF
null,1,diabimmune_f6,18,10,24.215944918016714,combinedF
null,1,diabimmune_f6,19,23,28.362020998788886,combinedF
null,1,diabimmune_f6,20,18,19.487664869908073,combinedF
null,1,diabimmune_f6,21,21,27.120454375046357,combinedF
null,1,diabimmune_f6,22,18,14.875984875811433,combinedF
null,1,diabimmune_f6,23,21,21.19681843808126,combinedF
null,1,diabimmune_f6,24,5,17.875558838099362,combinedF
null,1,diabimmune_f6,25,15,29.212879783134042,combinedF
null,1,diabimmune_f6,26,4,15.966274941115977,combinedF
null,1,diabimmune_f6,27,26,42.46367749107505,combinedF
null,1,diabimmune_f6,28,23,26.95723563361515,combinedF
null,1,diabimmune_f6,29,4,18.389761007022873,combinedF
null,1,diabimmune_f6,30,19,21.635936463479826,combinedF
null,1,diabimmune_f6,31,16,33.367293222187314,combinedF
null,1,diabimmune_f6,32,17,17.841381059604846,combinedF
null,1,diabimmune_f6,33,17,37.93697533687603,combinedF
null,1,diabimmune_f6,34,18,19.14792547584107,combinedF
null,1,diabimmune_f6,35,15,27.84487175620517,combinedF
null,1,diabimmune_f6,36,5,15.477281829123442,combinedF
null,1,diabimmune_f6,37,7,16.26749643459209,combinedF
null,1,diabimmune_f6,38,18,26.145581640689038,combinedF
null,1,diabimmune_f6,39,25,34.18997723233444,combinedF
null,1,diabimmune_f6,40,11,21.66918101290576,combinedF
null,1,diabimmune_f6,41,10,19.347409919963372,combinedF
null,1,diabimmune_f6,42,6,23.742218336517958,combinedF
null,1,diabimmune_f6,43,10,29.02936597785699,combinedF
null,1,diabimmune_f6,44,22,30.266659369067128,combinedF
null,1,diabimmune_f6,45,7,13.809340110126373,combinedF
null,1,diabimmune_f6,46,4,15.21661770057267,combinedF
null,1,diabimmune_f6,47,4,19.433555944667173,combinedF
null,1,diabimmune_f6,48,27,15.516340418297862,combinedF
null,1,diabimmune_f6,49,20,26.61046688186798,combinedF
null,1,diabimmune_f6,50,21,36.46486405469601,combinedF
null,1,diabimmune_f6,51,5,17.015162037197722,combinedF
null,1,diabimmune_f6,52,27,8.58667370698081,combinedF
null,1,diabimmune_f6,53,4,11.940321713739236,combinedF
null,1,diabimmune_f6,54,11,11.282545883593947,combinedF
null,1,diabimmune_f6,55,19,12.884876791585334,combinedF
null,1,diabimmune_f6,56,25,11.759213548990935,combinedF
null,1,diabimmune_f6,57,27,25.127648171978198,combinedF
null,1,diabimmune_f6,58,22,21.828453542876613,combinedF
null,1,diabimmune_f6,59,15,31.86126764706184,combinedF
null,1,diabimmune_f6,60,4,12.120277188217411,combinedF
null,1,diabimmune_f6,61,9,15.467669521664677,combinedF
null,1,diabimmune_f6,62,17,27.489364252040378,combinedF
null,1,diabimmune_f6,63,8,19.45930491675623,combinedF
null,1,diabimmune_f6,64,13,18.715640120027476,combinedF
null,1,diabimmune_f6,65,11,21.765759018491877,combinedF
null,1,diabimmune_f6,66,8,17.23031456965373,combinedF
null,1,diabimmune_f6,67,27,43.95631572062278,combinedF
null,1,diabimmune_f6,68,23,38.34897658362342,combinedF
null,1,diabimmune_f6,69,18,30.51278637569566,combinedF
null,1,diabimmune_f6,70,18,21.952870649846833,combinedF
null,1,diabimmune_f6,71,21,34.493964482851524,combinedF
null,1,diabimmune_f6,72,23,39.65441909807846,combinedF
null,1,diabimmune_f6,73,4,20.573432257122708,combinedF
null,1,diabimmune_f6,74,27,35.38492573504707,combinedF
null,1,diabimmune_f6,75,15,25.973126840782534,combinedF
null,1,diabimmune_f6,76,5,9.144837533224305,combinedF
