Type,Seed,fname,rep,num_ratios,tstat,optMetric
empirical,5,birthDelivery_month0,1,8,10.040010445615561,scale
null,5,birthDelivery_month0,1,8,2.0834111631903642,scale
null,5,birthDelivery_month0,2,8,1.1709480134666794,scale
null,5,birthDelivery_month0,3,8,3.6414247380119025,scale
null,5,birthDelivery_month0,4,8,3.6061829272637103,scale
null,5,birthDelivery_month0,5,8,2.394801402463135,scale
null,5,birthDelivery_month0,6,8,2.138377624732574,scale
null,5,birthDelivery_month0,7,4,2.865080822888979,scale
null,5,birthDelivery_month0,8,8,3.455890724868476,scale
null,5,birthDelivery_month0,9,8,3.377810194598482,scale
null,5,birthDelivery_month0,10,8,3.076241911283917,scale
null,5,birthDelivery_month0,11,7,1.6176442188112998,scale
null,5,birthDelivery_month0,12,6,3.090508123973247,scale
null,5,birthDelivery_month0,13,7,3.2887068704894786,scale
null,5,birthDelivery_month0,14,8,4.039244174407641,scale
null,5,birthDelivery_month0,15,8,0.9514296897448187,scale
null,5,birthDelivery_month0,16,8,1.7200620237005992,scale
null,5,birthDelivery_month0,17,8,2.3671775469802236,scale
null,5,birthDelivery_month0,18,8,3.8047664770343905,scale
null,5,birthDelivery_month0,19,8,0.8788828622545984,scale
null,5,birthDelivery_month0,20,8,2.6365190865363566,scale
null,5,birthDelivery_month0,21,8,2.7596767405978246,scale
null,5,birthDelivery_month0,22,8,1.8361001162016504,scale
null,5,birthDelivery_month0,23,8,3.5547517032364273,scale
null,5,birthDelivery_month0,24,8,1.5855369803512809,scale
null,5,birthDelivery_month0,25,8,2.7116775108723967,scale
null,5,birthDelivery_month0,26,8,1.272126005094332,scale
null,5,birthDelivery_month0,27,8,3.140472624278839,scale
null,5,birthDelivery_month0,28,8,1.8141359502324186,scale
null,5,birthDelivery_month0,29,8,2.9166796316672445,scale
null,5,birthDelivery_month0,30,8,2.1383985635189133,scale
null,5,birthDelivery_month0,31,8,3.1624513363371203,scale
null,5,birthDelivery_month0,32,8,0.7621298905836684,scale
null,5,birthDelivery_month0,33,8,2.5271275147323387,scale
null,5,birthDelivery_month0,34,8,1.2300680479177364,scale
null,5,birthDelivery_month0,35,4,8.83765345384534,scale
null,5,birthDelivery_month0,36,8,1.5071378606122183,scale
null,5,birthDelivery_month0,37,8,3.8017477691900177,scale
null,5,birthDelivery_month0,38,8,2.281679471357983,scale
null,5,birthDelivery_month0,39,6,3.018312980136296,scale
null,5,birthDelivery_month0,40,8,1.3052626262633653,scale
