Type,Seed,fname,rep,num_ratios,tstat,optMetric
empirical,10,birthDelivery_month2,1,35,34.91428492734728,combinedF
null,10,birthDelivery_month2,1,7,5.176092149666477,combinedF
null,10,birthDelivery_month2,2,35,2.3928015229042843,combinedF
null,10,birthDelivery_month2,3,32,29.810985866368444,combinedF
null,10,birthDelivery_month2,4,27,7.389818399897017,combinedF
null,10,birthDelivery_month2,5,21,8.917625588839453,combinedF
null,10,birthDelivery_month2,6,24,12.626843202286826,combinedF
null,10,birthDelivery_month2,7,35,7.213741522353225,combinedF
null,10,birthDelivery_month2,8,35,30.53824127569557,combinedF
null,10,birthDelivery_month2,9,35,13.559791068554055,combinedF
null,10,birthDelivery_month2,10,28,19.474120571364605,combinedF
null,10,birthDelivery_month2,11,17,8.997213989102473,combinedF
null,10,birthDelivery_month2,12,26,10.963503843328667,combinedF
null,10,birthDelivery_month2,13,15,14.282046384231844,combinedF
null,10,birthDelivery_month2,14,35,1.9098406832728152,combinedF
null,10,birthDelivery_month2,15,26,8.745695901639897,combinedF
null,10,birthDelivery_month2,16,29,9.0813785447236,combinedF
null,10,birthDelivery_month2,17,21,30.85107159504789,combinedF
null,10,birthDelivery_month2,18,35,9.025801108159635,combinedF
null,10,birthDelivery_month2,19,33,13.822497637359909,combinedF
null,10,birthDelivery_month2,20,31,5.723307539070538,combinedF
null,10,birthDelivery_month2,21,16,8.857077411884859,combinedF
null,10,birthDelivery_month2,22,11,7.455973439889083,combinedF
null,10,birthDelivery_month2,23,4,8.403875722959924,combinedF
null,10,birthDelivery_month2,24,24,16.309405426528006,combinedF
null,10,birthDelivery_month2,25,10,11.610615017784399,combinedF
null,10,birthDelivery_month2,26,30,12.914467493369413,combinedF
null,10,birthDelivery_month2,27,22,15.620466172896762,combinedF
null,10,birthDelivery_month2,28,31,11.138332420545723,combinedF
null,10,birthDelivery_month2,29,20,4.947259264707684,combinedF
null,10,birthDelivery_month2,30,24,15.778078746558684,combinedF
null,10,birthDelivery_month2,31,35,5.5285505575016565,combinedF
null,10,birthDelivery_month2,32,11,5.275581997945146,combinedF
null,10,birthDelivery_month2,33,23,7.943246541896613,combinedF
null,10,birthDelivery_month2,34,18,2.2399465514847905,combinedF
null,10,birthDelivery_month2,35,30,19.52418506439023,combinedF
null,10,birthDelivery_month2,36,35,9.132217881384456,combinedF
null,10,birthDelivery_month2,37,23,1.6818514650894314,combinedF
null,10,birthDelivery_month2,38,30,5.393559125853389,combinedF
null,10,birthDelivery_month2,39,24,5.2969728764601225,combinedF
null,10,birthDelivery_month2,40,16,25.91721813990072,combinedF
null,10,birthDelivery_month2,41,35,6.942070403644194,combinedF
null,10,birthDelivery_month2,42,30,6.114463265354928,combinedF
null,10,birthDelivery_month2,43,24,5.565913045717416,combinedF
null,10,birthDelivery_month2,44,29,8.441033447680299,combinedF
null,10,birthDelivery_month2,45,35,3.64855372931538,combinedF
null,10,birthDelivery_month2,46,30,35.62001947431003,combinedF
null,10,birthDelivery_month2,47,27,1.6157726740450846,combinedF
null,10,birthDelivery_month2,48,29,18.984735769460066,combinedF
null,10,birthDelivery_month2,49,30,8.847078572948362,combinedF
null,10,birthDelivery_month2,50,31,16.904408025542946,combinedF
null,10,birthDelivery_month2,51,16,6.9316679341235385,combinedF
null,10,birthDelivery_month2,52,31,22.113683193635918,combinedF
null,10,birthDelivery_month2,53,26,10.365629224424616,combinedF
null,10,birthDelivery_month2,54,33,5.170557133863593,combinedF
null,10,birthDelivery_month2,55,17,16.545033995228245,combinedF
null,10,birthDelivery_month2,56,35,6.719585916318403,combinedF
null,10,birthDelivery_month2,57,25,15.145233846295369,combinedF
null,10,birthDelivery_month2,58,21,27.519640344630158,combinedF
null,10,birthDelivery_month2,59,21,7.0403542916314885,combinedF
null,10,birthDelivery_month2,60,19,15.258821420768736,combinedF
null,10,birthDelivery_month2,61,18,21.307194455856617,combinedF
null,10,birthDelivery_month2,62,23,14.915042270967021,combinedF
null,10,birthDelivery_month2,63,28,28.37257589037905,combinedF
null,10,birthDelivery_month2,64,35,14.665840995566803,combinedF
null,10,birthDelivery_month2,65,30,4.542332102243568,combinedF
null,10,birthDelivery_month2,66,19,7.810655262931245,combinedF
null,10,birthDelivery_month2,67,8,10.144874468285028,combinedF
null,10,birthDelivery_month2,68,25,7.512771517273721,combinedF
null,10,birthDelivery_month2,69,14,7.500537013751843,combinedF
null,10,birthDelivery_month2,70,28,24.628371798278806,combinedF
null,10,birthDelivery_month2,71,10,12.025085167947472,combinedF
null,10,birthDelivery_month2,72,24,12.650672046165422,combinedF
null,10,birthDelivery_month2,73,9,3.586026280749244,combinedF
null,10,birthDelivery_month2,74,34,10.011514951808753,combinedF
null,10,birthDelivery_month2,75,27,8.313515954592042,combinedF
null,10,birthDelivery_month2,76,14,9.582153579104315,combinedF
null,10,birthDelivery_month2,77,31,15.050291299251938,combinedF
null,10,birthDelivery_month2,78,5,5.375944290702477,combinedF
null,10,birthDelivery_month2,79,35,11.820980774674162,combinedF
null,10,birthDelivery_month2,80,25,17.68630635340413,combinedF
null,10,birthDelivery_month2,81,14,14.752783154284034,combinedF
null,10,birthDelivery_month2,82,33,3.0629804760584882,combinedF
null,10,birthDelivery_month2,83,31,16.988089707186834,combinedF
null,10,birthDelivery_month2,84,27,13.606322501810302,combinedF
null,10,birthDelivery_month2,85,32,11.307777973952085,combinedF
null,10,birthDelivery_month2,86,15,11.095049355524921,combinedF
null,10,birthDelivery_month2,87,25,13.944996038296967,combinedF
null,10,birthDelivery_month2,88,6,5.403934086826274,combinedF
null,10,birthDelivery_month2,89,24,19.324752691809895,combinedF
null,10,birthDelivery_month2,90,24,6.082617040360766,combinedF
null,10,birthDelivery_month2,91,5,4.404116875054423,combinedF
null,10,birthDelivery_month2,92,19,20.771794598800582,combinedF
null,10,birthDelivery_month2,93,30,8.488304261197335,combinedF
null,10,birthDelivery_month2,94,17,10.503825813924108,combinedF
null,10,birthDelivery_month2,95,14,3.0296087394802376,combinedF
null,10,birthDelivery_month2,96,26,17.99485360841446,combinedF
null,10,birthDelivery_month2,97,30,15.49462898446259,combinedF
null,10,birthDelivery_month2,98,29,12.174661073897333,combinedF
null,10,birthDelivery_month2,99,25,4.988756562342376,combinedF
null,10,birthDelivery_month2,100,21,19.8978728323255,combinedF
