Type,Seed,fname,rep,num_ratios,tstat,optMetric
empirical,3,fecalCalProtectin_ALL,1,27,92.50697151325146,combinedF
null,3,fecalCalProtectin_ALL,1,17,31.092713768058154,combinedF
null,3,fecalCalProtectin_ALL,2,23,26.882337721960003,combinedF
null,3,fecalCalProtectin_ALL,3,27,52.63117909761065,combinedF
null,3,fecalCalProtectin_ALL,4,27,33.59599845252298,combinedF
null,3,fecalCalProtectin_ALL,5,27,53.83058334165597,combinedF
null,3,fecalCalProtectin_ALL,6,17,35.62081960514173,combinedF
null,3,fecalCalProtectin_ALL,7,27,71.07649773357159,combinedF
null,3,fecalCalProtectin_ALL,8,27,24.501076638844587,combinedF
null,3,fecalCalProtectin_ALL,9,25,45.548747410288975,combinedF
null,3,fecalCalProtectin_ALL,10,27,39.45355158229638,combinedF
null,3,fecalCalProtectin_ALL,11,15,20.776785871281007,combinedF
null,3,fecalCalProtectin_ALL,12,27,41.132464712392654,combinedF
null,3,fecalCalProtectin_ALL,13,4,18.466761084330084,combinedF
null,3,fecalCalProtectin_ALL,14,27,32.768692965813614,combinedF
null,3,fecalCalProtectin_ALL,15,27,33.862771118374724,combinedF
null,3,fecalCalProtectin_ALL,16,27,48.221865238570636,combinedF
null,3,fecalCalProtectin_ALL,17,9,22.282946947546648,combinedF
null,3,fecalCalProtectin_ALL,18,22,31.425812872448347,combinedF
null,3,fecalCalProtectin_ALL,19,27,37.65327025627319,combinedF
null,3,fecalCalProtectin_ALL,20,27,57.792442276004664,combinedF
null,3,fecalCalProtectin_ALL,21,27,47.38531702987308,combinedF
null,3,fecalCalProtectin_ALL,22,27,44.63139946885913,combinedF
null,3,fecalCalProtectin_ALL,23,27,44.18691971910638,combinedF
null,3,fecalCalProtectin_ALL,24,27,29.780437834369998,combinedF
null,3,fecalCalProtectin_ALL,25,22,51.232553726464644,combinedF
null,3,fecalCalProtectin_ALL,26,27,29.06359744056836,combinedF
null,3,fecalCalProtectin_ALL,27,21,65.30126393837644,combinedF
null,3,fecalCalProtectin_ALL,28,21,33.20172474329914,combinedF
null,3,fecalCalProtectin_ALL,29,27,41.839047510893046,combinedF
null,3,fecalCalProtectin_ALL,30,25,40.63307751870643,combinedF
null,3,fecalCalProtectin_ALL,31,10,19.964162841347207,combinedF
null,3,fecalCalProtectin_ALL,32,27,41.29705102214588,combinedF
null,3,fecalCalProtectin_ALL,33,27,46.816650429625334,combinedF
null,3,fecalCalProtectin_ALL,34,8,13.53745043167007,combinedF
null,3,fecalCalProtectin_ALL,35,27,29.079998380880067,combinedF
null,3,fecalCalProtectin_ALL,36,27,30.181793478173326,combinedF
null,3,fecalCalProtectin_ALL,37,27,70.04328123454678,combinedF
null,3,fecalCalProtectin_ALL,38,27,43.70002470722947,combinedF
null,3,fecalCalProtectin_ALL,39,27,73.77398127943164,combinedF
null,3,fecalCalProtectin_ALL,40,27,44.8523162541059,combinedF
null,3,fecalCalProtectin_ALL,41,27,60.42463417139811,combinedF
