Type,Seed,fname,rep,num_ratios,tstat,optMetric
empirical,1,fecalCalProtectin_ALL,1,27,92.50697151325146,combinedF
null,1,fecalCalProtectin_ALL,1,26,25.02234608444311,combinedF
null,1,fecalCalProtectin_ALL,2,27,43.460478346816004,combinedF
null,1,fecalCalProtectin_ALL,3,22,30.471983748956138,combinedF
null,1,fecalCalProtectin_ALL,4,27,33.21789193240741,combinedF
null,1,fecalCalProtectin_ALL,5,10,32.0452406849316,combinedF
null,1,fecalCalProtectin_ALL,6,22,43.453971592095186,combinedF
null,1,fecalCalProtectin_ALL,7,27,53.769815981378294,combinedF
null,1,fecalCalProtectin_ALL,8,27,52.39187864356129,combinedF
null,1,fecalCalProtectin_ALL,9,27,52.402029491860915,combinedF
null,1,fecalCalProtectin_ALL,10,27,28.550005558349625,combinedF
null,1,fecalCalProtectin_ALL,11,7,48.2759206049969,combinedF
null,1,fecalCalProtectin_ALL,12,27,23.341765401523173,combinedF
null,1,fecalCalProtectin_ALL,13,26,32.761889447220554,combinedF
null,1,fecalCalProtectin_ALL,14,27,57.03442471453599,combinedF
null,1,fecalCalProtectin_ALL,15,27,44.25505239332115,combinedF
null,1,fecalCalProtectin_ALL,16,27,68.22623648528065,combinedF
null,1,fecalCalProtectin_ALL,17,27,87.00971860431437,combinedF
null,1,fecalCalProtectin_ALL,18,21,66.25951108889936,combinedF
null,1,fecalCalProtectin_ALL,19,23,45.07115473084403,combinedF
null,1,fecalCalProtectin_ALL,20,27,38.82021597508903,combinedF
null,1,fecalCalProtectin_ALL,21,22,33.79209402623375,combinedF
null,1,fecalCalProtectin_ALL,22,27,41.56892084759343,combinedF
null,1,fecalCalProtectin_ALL,23,27,41.10524479250135,combinedF
null,1,fecalCalProtectin_ALL,24,25,77.32956061342145,combinedF
null,1,fecalCalProtectin_ALL,25,27,54.12100698200347,combinedF
null,1,fecalCalProtectin_ALL,26,27,49.9173603716032,combinedF
null,1,fecalCalProtectin_ALL,27,6,16.581820379000284,combinedF
null,1,fecalCalProtectin_ALL,28,27,53.499432349959065,combinedF
null,1,fecalCalProtectin_ALL,29,23,51.15484348030283,combinedF
null,1,fecalCalProtectin_ALL,30,21,30.743150293000237,combinedF
null,1,fecalCalProtectin_ALL,31,27,24.785950551527108,combinedF
null,1,fecalCalProtectin_ALL,32,16,24.773559259650852,combinedF
null,1,fecalCalProtectin_ALL,33,27,37.10087438610633,combinedF
null,1,fecalCalProtectin_ALL,34,20,33.15536079247694,combinedF
null,1,fecalCalProtectin_ALL,35,27,43.94236007457913,combinedF
null,1,fecalCalProtectin_ALL,36,27,52.85042373433845,combinedF
null,1,fecalCalProtectin_ALL,37,27,80.16454136429921,combinedF
null,1,fecalCalProtectin_ALL,38,27,47.02653304772659,combinedF
null,1,fecalCalProtectin_ALL,39,6,27.346165376239036,combinedF
null,1,fecalCalProtectin_ALL,40,19,30.287987172969657,combinedF
null,1,fecalCalProtectin_ALL,41,23,34.889765013763714,combinedF
null,1,fecalCalProtectin_ALL,42,22,45.67978824263539,combinedF
null,1,fecalCalProtectin_ALL,43,18,43.68382615807145,combinedF
null,1,fecalCalProtectin_ALL,44,5,21.99279816634541,combinedF
null,1,fecalCalProtectin_ALL,45,27,36.15339783739914,combinedF
null,1,fecalCalProtectin_ALL,46,26,53.94149885457801,combinedF
null,1,fecalCalProtectin_ALL,47,27,43.03850446763046,combinedF
null,1,fecalCalProtectin_ALL,48,27,30.14623303507487,combinedF
null,1,fecalCalProtectin_ALL,49,27,39.756574015239565,combinedF
null,1,fecalCalProtectin_ALL,50,12,29.172858900558065,combinedF
null,1,fecalCalProtectin_ALL,51,27,34.79550336991997,combinedF
null,1,fecalCalProtectin_ALL,52,27,27.596418145794715,combinedF
null,1,fecalCalProtectin_ALL,53,4,23.72993729254302,combinedF
null,1,fecalCalProtectin_ALL,54,18,45.93665247700866,combinedF
null,1,fecalCalProtectin_ALL,55,26,27.689095465064383,combinedF
null,1,fecalCalProtectin_ALL,56,21,33.52152141594176,combinedF
null,1,fecalCalProtectin_ALL,57,25,34.64494544408916,combinedF
null,1,fecalCalProtectin_ALL,58,17,28.534047890144954,combinedF
null,1,fecalCalProtectin_ALL,59,25,40.2403541214901,combinedF
null,1,fecalCalProtectin_ALL,60,27,25.022343069969775,combinedF
null,1,fecalCalProtectin_ALL,61,22,39.29562935449967,combinedF
null,1,fecalCalProtectin_ALL,62,27,44.36439866806357,combinedF
null,1,fecalCalProtectin_ALL,63,27,43.66517308389173,combinedF
null,1,fecalCalProtectin_ALL,64,27,59.66405031591897,combinedF
null,1,fecalCalProtectin_ALL,65,27,23.606824284680002,combinedF
null,1,fecalCalProtectin_ALL,66,27,30.522487329414147,combinedF
null,1,fecalCalProtectin_ALL,67,27,62.318828184440065,combinedF
null,1,fecalCalProtectin_ALL,68,27,41.66228835440474,combinedF
null,1,fecalCalProtectin_ALL,69,27,69.78110191182338,combinedF
null,1,fecalCalProtectin_ALL,70,6,17.56918092280309,combinedF
null,1,fecalCalProtectin_ALL,71,19,24.999046493351237,combinedF
null,1,fecalCalProtectin_ALL,72,14,27.15561643096877,combinedF
null,1,fecalCalProtectin_ALL,73,27,33.21536288984796,combinedF
null,1,fecalCalProtectin_ALL,74,27,30.161926508812655,combinedF
null,1,fecalCalProtectin_ALL,75,13,30.063415452413736,combinedF
null,1,fecalCalProtectin_ALL,76,27,57.37164116458595,combinedF
null,1,fecalCalProtectin_ALL,77,25,65.96462139962227,combinedF
null,1,fecalCalProtectin_ALL,78,27,21.185623826120185,combinedF
null,1,fecalCalProtectin_ALL,79,27,39.16624978521973,combinedF
null,1,fecalCalProtectin_ALL,80,16,24.567401828436623,combinedF
null,1,fecalCalProtectin_ALL,81,10,14.491856917484412,combinedF
null,1,fecalCalProtectin_ALL,82,27,35.01321076462137,combinedF
null,1,fecalCalProtectin_ALL,83,12,21.510355530419368,combinedF
null,1,fecalCalProtectin_ALL,84,22,49.504734546376234,combinedF
null,1,fecalCalProtectin_ALL,85,27,62.85168757901908,combinedF
null,1,fecalCalProtectin_ALL,86,27,77.31773625756784,combinedF
null,1,fecalCalProtectin_ALL,87,8,26.29497077365666,combinedF
null,1,fecalCalProtectin_ALL,88,27,49.36369019340186,combinedF
null,1,fecalCalProtectin_ALL,89,25,56.56957006944023,combinedF
null,1,fecalCalProtectin_ALL,90,27,20.349663535187325,combinedF
null,1,fecalCalProtectin_ALL,91,21,51.612170157465194,combinedF
null,1,fecalCalProtectin_ALL,92,5,17.23754196787845,combinedF
null,1,fecalCalProtectin_ALL,93,27,59.33494644929158,combinedF
null,1,fecalCalProtectin_ALL,94,21,48.35800888101092,combinedF
null,1,fecalCalProtectin_ALL,95,25,19.483203098888254,combinedF
null,1,fecalCalProtectin_ALL,96,27,49.24438736763618,combinedF
null,1,fecalCalProtectin_ALL,97,23,39.032969822511276,combinedF
null,1,fecalCalProtectin_ALL,98,25,41.36781732379013,combinedF
null,1,fecalCalProtectin_ALL,99,27,28.164544860352045,combinedF
null,1,fecalCalProtectin_ALL,100,23,36.00081095758921,combinedF
